circuit_code,hour,scen,losses
4,20,1,3.5544967793363916e-10
4,21,1,3.5529952457264707e-10
4,22,1,3.524355644531463e-10
4,23,1,3.5278966201360764e-10
4,24,1,3.5384861974651787e-10
5,1,1,0.00036010008997945826
5,2,1,0.00036010010567059795
5,3,1,0.00036010007913518975
5,4,1,0.00036010008032254237
5,5,1,0.0003601000810017108
5,6,1,0.0003601000791327177
5,7,1,0.00036010011801113745
5,8,1,0.0003601000943910252
5,9,1,0.0003601000956657587
5,10,1,0.0003601000978368865
5,11,1,0.00036010010286730145
5,12,1,0.0003601001010582167
5,13,1,0.00036010010080665705
5,14,1,0.00036010010368110046
5,15,1,0.0003601000990879531
5,16,1,0.0003601000882478416
5,17,1,0.00036010008838514114
5,18,1,0.0003601001112116923
5,19,1,0.00036010008157785317
5,20,1,0.0003601000836737069
5,21,1,0.00036010008345905046
5,22,1,0.0003601000818051786
5,23,1,0.0003601000809707439
5,24,1,0.00036010007961984807
6,1,1,6.412662398372645e-5
6,2,1,6.412664233485677e-5
6,3,1,6.412661657239769e-5
6,4,1,6.41266167728845e-5
6,5,1,6.412661429670136e-5
6,6,1,6.412661446277221e-5
6,7,1,6.412664453885733e-5
6,8,1,6.412662494541332e-5
6,9,1,6.412662975491578e-5
6,10,1,6.412663099663506e-5
6,11,1,6.412663040181925e-5
6,12,1,6.412662943099532e-5
6,13,1,6.412663126154274e-5
6,14,1,6.412663055637301e-5
6,15,1,6.412662989657089e-5
6,16,1,6.41266213116374e-5
6,17,1,6.412662131048494e-5
6,18,1,6.412664211087444e-5
6,19,1,6.412661305577019e-5
6,20,1,6.41266149173806e-5
6,21,1,6.412661366184937e-5
6,22,1,6.412661342960048e-5
6,23,1,6.412661401610017e-5
6,24,1,6.412661289989935e-5
7,1,1,0.0004905968330247771
7,2,1,0.0004905968240578213
7,3,1,0.0004905967999884821
7,4,1,0.0004905968418923674
7,5,1,0.0004905968293343005
7,6,1,0.0004905968351042623
7,7,1,0.0004905968511544859
7,8,1,0.0004905968507162284
7,9,1,0.0004905968398561668
7,10,1,0.0004905968052216942
7,11,1,0.0004905968719365901
7,12,1,0.0004905968326645873
7,13,1,0.0004905968540095383
7,14,1,0.0004905968612481277
7,15,1,0.0004905967859949053
7,16,1,0.0004905968576040732
7,17,1,0.0004905968481548258
7,18,1,0.0004905968242123917
7,19,1,0.0004905968000752319
7,20,1,0.0004905968222844995
7,21,1,0.0004905968110958709
7,22,1,0.0004905968033535835
7,23,1,0.0004905968348834303
7,24,1,0.0004905968898406036
8,1,1,0.00026483067425991794
8,2,1,0.0002648306971533172
8,3,1,0.00026483065716372174
8,4,1,0.0002648306662861183
8,5,1,0.0002648306632087779
8,6,1,0.000264830663784996
8,7,1,0.00026483069709309405
8,8,1,0.0002648306783873554
8,9,1,0.00026483068147591007
8,10,1,0.00026483068897304563
8,11,1,0.0002648306833092917
8,12,1,0.00026483068417289366
8,13,1,0.00026483069462495263
8,14,1,0.0002648306802466057
8,15,1,0.0002648306869409316
8,16,1,0.0002648306808998411
8,17,1,0.00026483068357014024
8,18,1,0.00026483069273611773
8,19,1,0.0002648306689081582
8,20,1,0.0002648306597196209
8,21,1,0.000264830668149772
8,22,1,0.00026483066198126464
8,23,1,0.00026483066809326184
8,24,1,0.0002648306631806761
9,1,1,5.0465986234749106e-5
9,2,1,5.0466003722818956e-5
9,3,1,5.0465977322831956e-5
9,4,1,5.0465976064483584e-5
9,5,1,5.0465976823554124e-5
9,6,1,5.046597781390999e-5
9,7,1,5.046600732249267e-5
9,8,1,5.046598777293109e-5
9,9,1,5.046599321774111e-5
9,10,1,5.046599306325582e-5
9,11,1,5.046599092084548e-5
9,12,1,5.0465990677183536e-5
9,13,1,5.0465992770456865e-5
9,14,1,5.046599103797718e-5
9,15,1,5.0465992756161876e-5
9,16,1,5.0465982612853584e-5
9,17,1,5.046598493410381e-5
9,18,1,5.046600719217989e-5
9,19,1,5.046597536079606e-5
9,20,1,5.046597617412427e-5
9,21,1,5.046597564283162e-5
9,22,1,5.04659755043769e-5
9,23,1,5.046597519819768e-5
9,24,1,5.046597544436631e-5
10,1,1,0.0004458380283885361
10,2,1,5.294225297333541e-6
10,3,1,0.00015237436463885954
10,4,1,0.00015237534070362076
10,5,1,0.00015237520679958094
10,6,1,0.00015138358251872087
10,7,1,5.294226043725595e-6
10,8,1,0.00044583796864305203
10,9,1,2.7266835063817516e-5
10,10,1,1.147648128207997e-5
10,11,1,0.00016602723690337725
10,12,1,0.00015884250367788325
10,13,1,8.598861758827734e-6
10,14,1,0.00013666448928099478
10,15,1,2.938226310017164e-5
10,16,1,0.00017177467522373033
10,17,1,0.0003033028227764546
10,18,1,5.2942226893612355e-6
10,19,1,0.00015928168187985588
10,20,1,0.00015928212936282737
10,21,1,0.00015928109734151256
10,22,1,0.00010376231989839617
10,23,1,0.00010374805759369797
10,24,1,9.832254983396162e-5
11,1,1,9.30403836769719e-5
11,2,1,0.0024465936416947407
11,3,1,0.0006022449337742136
11,4,1,0.0006022417794917531
11,5,1,0.0006022422540506998
11,6,1,0.0006056028476681107
11,7,1,0.0024465937499209404
11,8,1,9.304041361232152e-5
11,9,1,0.001343445403450325
11,10,1,0.0015820228149545639
11,11,1,0.0005579518723921195
11,12,1,0.0005808121260110818
11,13,1,0.0016442820145665565
11,14,1,0.0006580070977954154
11,15,1,0.0013187632263504869
11,16,1,0.00054034045883782
11,17,1,0.00025360941244700197
11,18,1,0.002446593798899719
11,19,1,0.0005793864933612809
11,20,1,0.0005793851878781982
11,21,1,0.0005793886077351682
11,22,1,0.0007957133316261537
11,23,1,0.0007957805848880725
11,24,1,0.0008218824198216012
12,1,1,0.0006439580965354635
12,2,1,0.0006439581265407937
12,3,1,0.0006439580895375036
12,4,1,0.0006439580925664807
12,5,1,0.0006439581019268044
12,6,1,0.0006439580912627367
12,7,1,0.0006439581269332272
12,8,1,0.0006439581032954554
12,9,1,0.0006439581082643169
12,10,1,0.0006439581116799158
12,11,1,0.0006439581056261997
12,12,1,0.0006439581206776433
12,13,1,0.0006439581202403009
12,14,1,0.0006439581102738341
12,15,1,0.0006439581125790543
12,16,1,0.0006439581077489994
12,17,1,0.0006439580990751669
12,18,1,0.0006439581354766667
12,19,1,0.0006439580924974198
12,20,1,0.0006439580900867344
12,21,1,0.0006439580914675046
12,22,1,0.000643958094068614
12,23,1,0.0006439580979000102
12,24,1,0.0006439580918178256
13,1,1,3.615480170695099e-10
13,2,1,3.8035537234625404e-10
13,3,1,3.519064358604652e-10
13,4,1,3.514262998277354e-10
13,5,1,3.515505672975866e-10
13,6,1,3.5203848400187655e-10
13,7,1,3.834060890618197e-10
13,8,1,3.6488054318869075e-10
13,9,1,3.703847568727775e-10
13,10,1,3.704220385282519e-10
13,11,1,3.6890267520344715e-10
13,12,1,3.689429675923543e-10
13,13,1,3.7045696650454414e-10
13,14,1,3.691067237967175e-10
13,15,1,3.702529692689023e-10
13,16,1,3.608609275871327e-10
13,17,1,3.608745147966636e-10
13,18,1,3.8146989441005026e-10
13,19,1,3.506492820022004e-10
13,20,1,3.5325216540710575e-10
13,21,1,3.5306984572964763e-10
13,22,1,3.502098606428827e-10
13,23,1,3.5033540121103185e-10
13,24,1,3.51281124027993e-10
14,1,1,6.412662508397048e-5
14,2,1,6.412664506819897e-5
14,3,1,6.412661409662974e-5
14,4,1,6.41266154370321e-5
14,5,1,6.412661311147682e-5
14,6,1,6.412661716157609e-5
14,7,1,6.412664631084221e-5
14,8,1,6.412662781806887e-5
14,9,1,6.412663279107914e-5
14,10,1,6.412663398271394e-5
14,11,1,6.412663125254712e-5
14,12,1,6.41266324744245e-5
14,13,1,6.412663323495175e-5
14,14,1,6.412663054884155e-5
14,15,1,6.412663308306644e-5
14,16,1,6.412662330865643e-5
14,17,1,6.412662543418096e-5
14,18,1,6.412664401319483e-5
14,19,1,6.412661474439961e-5
14,20,1,6.41266152340658e-5
14,21,1,6.412661431849758e-5
14,22,1,6.412661455158817e-5
14,23,1,6.412661508726946e-5
14,24,1,6.412661439002355e-5
15,1,1,0.00011062736691438445
15,2,1,0.000110627387782098
15,3,1,0.00011062735799178434
15,4,1,0.00011062735515549705
15,5,1,0.00011062735433778589
15,6,1,0.0001106273566220202
15,7,1,0.00011062739058425299
15,8,1,0.00011062736794358455
15,9,1,0.00011062737615565842
15,10,1,0.00011062737450267999
15,11,1,0.00011062737307117668
15,12,1,0.00011062737448728281
15,13,1,0.00011062737588639617
15,14,1,0.00011062737397630119
15,15,1,0.00011062737581873558
15,16,1,0.0001106273646753962
15,17,1,0.00011062736468999043
15,18,1,0.00011062738764454253
15,19,1,0.00011062735545343802
15,20,1,0.00011062735501436462
15,21,1,0.00011062735312984448
15,22,1,0.00011062735474089714
15,23,1,0.00011062735572965123
15,24,1,0.00011062735433056071
16,1,1,8.988747573629286e-5
16,2,1,8.988749721859392e-5
16,3,1,8.988746739670064e-5
16,4,1,8.988746577748782e-5
16,5,1,8.988746529717999e-5
16,6,1,8.988746719554193e-5
16,7,1,8.988749946084543e-5
16,8,1,8.988747768012851e-5
16,9,1,8.988748707666158e-5
16,10,1,8.988748673969261e-5
16,11,1,8.988748328478582e-5
16,12,1,8.988748328761114e-5
16,13,1,8.988748737534314e-5
16,14,1,8.988748420381054e-5
16,15,1,8.988748577861326e-5
16,16,1,8.988747607302665e-5
16,17,1,8.988747669681786e-5
16,18,1,8.98874982535122e-5
16,19,1,8.988746615875265e-5
16,20,1,8.988746537914814e-5
16,21,1,8.988746586775398e-5
16,22,1,8.988746541982563e-5
16,23,1,8.98874657237054e-5
16,24,1,8.98874673037532e-5
17,1,1,3.645633657823715e-5
17,2,1,3.684487949998179e-5
17,3,1,2.311805021979435e-6
17,4,1,2.3115845674181e-6
17,5,1,2.3115761090305106e-6
17,6,1,2.21708427811552e-6
17,7,1,3.684483044338781e-5
17,8,1,3.6456196849256565e-5
17,9,1,5.336949126293661e-6
17,10,1,1.4078473206123173e-5
17,11,1,8.834507249460699e-6
17,12,1,7.560723632367211e-6
17,13,1,2.36679830889061e-5
17,14,1,4.118833951796517e-6
17,15,1,8.465662822631748e-6
17,16,1,1.7417950584162405e-6
17,17,1,2.2312570615472942e-5
17,18,1,3.684483042549123e-5
17,19,1,3.894636463067371e-6
17,20,1,3.8943593874685216e-6
17,21,1,3.894467505026433e-6
17,22,1,4.1034764861656624e-9
17,23,1,4.547609082259582e-9
17,24,1,3.858311100959411e-10
18,1,1,0.00894967984261359
18,2,1,0.0015738676982522393
18,3,1,0.012665244399376599
18,4,1,0.012665245583041235
18,5,1,0.012665244630198143
18,6,1,0.012659856442575631
18,7,1,0.0012232814648138145
18,8,1,0.007583042140323309
18,9,1,0.004563263017649036
18,10,1,0.004414841792915967
18,11,1,0.005210462553883474
18,12,1,0.005185887659412394
18,13,1,0.0043783612822999125
18,14,1,0.005106717445478918
18,15,1,0.004579480051862816
18,16,1,0.008539117093297015
18,17,1,0.009024371063164342
18,18,1,0.0015142194577133382
18,19,1,0.013112357701277205
18,20,1,0.013112360277165514
18,21,1,0.013112363703250085
18,22,1,0.012781992174808392
18,23,1,0.012781906876875323
18,24,1,0.012745540841363085
19,1,1,4.7502531273478905e-5
19,2,1,4.7788003374811414e-5
19,3,1,3.0069492091265904e-6
19,4,1,3.0066321304565216e-6
19,5,1,3.0066260536938056e-6
19,6,1,2.8841422703378893e-6
19,7,1,4.7788006834067306e-5
19,8,1,4.7502426297298765e-5
19,9,1,6.9319551898993955e-6
19,10,1,1.827597780437506e-5
19,11,1,1.1497936637371263e-5
19,12,1,9.839309314400883e-6
19,13,1,3.0711572080828454e-5
19,14,1,5.358596900108417e-6
19,15,1,1.09932219544061e-5
19,16,1,2.265457564485346e-6
19,17,1,2.905873729234798e-5
19,18,1,4.778800125444142e-5
19,19,1,5.066835376056881e-6
19,20,1,5.066475219811065e-6
19,21,1,5.066615940506111e-6
19,22,1,5.266566110095317e-9
19,23,1,5.857435773415014e-9
19,24,1,4.059890570330442e-10
20,1,1,0.00011869411797449471
20,2,1,0.00011869414314136539
20,3,1,0.00011869411118552366
20,4,1,0.00011869411076069418
20,5,1,0.00011869411430755329
20,6,1,0.00011869411278071254
20,7,1,0.00011869414880307064
20,8,1,0.00011869412338712265
20,9,1,0.00011869413162926945
20,10,1,0.00011869412857685986
20,11,1,0.00011869412794459064
20,12,1,0.00011869412892460982
20,13,1,0.00011869413073176813
20,14,1,0.00011869412831053521
20,15,1,0.0001186941296924946
20,16,1,0.00011869412081066213
20,17,1,0.00011869411804662435
20,18,1,0.00011869414867208681
20,19,1,0.00011869411217314043
20,20,1,0.00011869411182835635
20,21,1,0.00011869411274847027
20,22,1,0.0001186941110678414
20,23,1,0.00011869411425452008
20,24,1,0.00011869411160880641
21,1,1,0.009492375627442854
21,2,1,0.0021793558464381227
21,3,1,0.013020091689689949
21,4,1,0.013020092793295211
21,5,1,0.01302009206976606
21,6,1,0.013015004669029686
21,7,1,0.0017950175726710225
21,8,1,0.008181362646910975
21,9,1,0.0052385489024830666
21,10,1,0.005091477746882265
21,11,1,0.005876536970640551
21,12,1,0.005852402443341244
21,13,1,0.005055281350891825
21,14,1,0.005774604867275547
21,15,1,0.005254599926767594
21,16,1,0.009099496994270203
21,17,1,0.009563768530560636
21,18,1,0.0021146953158463974
21,19,1,0.013442005897164759
21,20,1,0.013442008318998288
21,21,1,0.013442011533481344
21,22,1,0.013130303097907844
21,23,1,0.013130222319532491
21,24,1,0.013095895849960137
22,1,1,0.00014159936312489616
22,2,1,0.00014159937948198342
22,3,1,0.00014159935514388718
22,4,1,0.00014159935314487555
22,5,1,0.000141599354617421
22,6,1,0.00014159935605125438
22,7,1,0.00014159938177019126
22,8,1,0.00014159936354626854
22,9,1,0.00014159936979460887
22,10,1,0.00014159937097227505
22,11,1,0.00014159936483285402
22,12,1,0.00014159936672688295
22,13,1,0.00014159937130015665
22,14,1,0.00014159936607531883
22,15,1,0.00014159937053369827
22,16,1,0.000141599359161086
22,17,1,0.00014159935868574044
22,18,1,0.00014159938217865096
22,19,1,0.00014159935568094833
22,20,1,0.00014159935264161885
22,21,1,0.00014159935652342047
22,22,1,0.00014159935308201413
22,23,1,0.0001415993526403277
22,24,1,0.00014159935479595445
23,1,1,0.01136028834315498
23,2,1,0.0027816065053819354
23,3,1,0.015469298096639548
23,4,1,0.015469299332754564
23,5,1,0.01546929854543255
23,6,1,0.0154633749833842
23,7,1,0.0023214819343418585
23,8,1,0.009831633734800326
23,9,1,0.006391866343455986
23,10,1,0.006219447810672413
23,11,1,0.007139080510722093
23,12,1,0.0071108334907486
23,13,1,0.006177002158930248
23,14,1,0.007019770004393928
23,15,1,0.006410679533424627
23,16,1,0.010902332816937222
23,17,1,0.011443495630009732
23,18,1,0.002704378667250074
23,19,1,0.01596056048687215
23,20,1,0.015960563309553616
23,21,1,0.015960566897058444
23,22,1,0.015597625502848404
23,23,1,0.01559753146654226
23,24,1,0.015557562813823568
24,1,1,0.010629310746876727
24,2,1,0.0031983082995153873
24,3,1,0.014058987658769662
24,4,1,0.014058988706630552
24,5,1,0.014058987995699695
24,6,1,0.014054069503446148
24,7,1,0.0027701061626100375
24,8,1,0.009341334324679986
24,9,1,0.006403341249673576
24,10,1,0.006254028553930533
24,11,1,0.007047695296714421
24,12,1,0.0070234115087393694
24,13,1,0.006217231711354114
24,14,1,0.006945087104234664
24,15,1,0.006419618232759227
24,16,1,0.0102443105979886
24,17,1,0.010699190719618027
24,18,1,0.0031269527699100135
24,19,1,0.014466675058265589
24,20,1,0.014466677432528606
24,21,1,0.014466680447550269
24,22,1,0.014165523618946617
24,23,1,0.01416544545125641
24,24,1,0.014132267041498224
25,1,1,3.814933526348567e-5
25,2,1,3.8149346207195694e-5
25,3,1,3.8149330108021806e-5
25,4,1,3.814932434749331e-5
25,5,1,3.814931991105558e-5
25,6,1,3.814932086472077e-5
25,7,1,3.814935016487491e-5
25,8,1,3.814933453606322e-5
25,9,1,3.814933120920038e-5
25,10,1,3.814933393810812e-5
25,11,1,3.814933036635117e-5
25,12,1,3.8149332598599876e-5
25,13,1,3.814933299192015e-5
25,14,1,3.8149333846034825e-5
25,15,1,3.814933212504876e-5
25,16,1,3.814933146538237e-5
25,17,1,3.814932549984354e-5
25,18,1,3.814934882834543e-5
25,19,1,3.814931766168491e-5
25,20,1,3.81493279951799e-5
25,21,1,3.814932025265424e-5
25,22,1,3.8149320411767014e-5
25,23,1,3.8149323386786943e-5
25,24,1,3.81493219565865e-5
26,1,1,5.0651427442534404e-5
26,2,1,5.0651439336571694e-5
26,3,1,5.065141898855595e-5
26,4,1,5.065142070918118e-5
26,5,1,5.065141892512734e-5
26,6,1,5.065141969246831e-5
26,7,1,5.065144007391475e-5
26,8,1,5.0651425651761864e-5
26,9,1,5.0651432659060854e-5
26,10,1,5.065143313451121e-5
26,11,1,5.065143017950938e-5
26,12,1,5.065143254379193e-5
26,13,1,5.065143263643692e-5
26,14,1,5.0651430232423045e-5
26,15,1,5.0651433212127426e-5
26,16,1,5.065142445979968e-5
26,17,1,5.0651424147257864e-5
26,18,1,5.065144151218063e-5
26,19,1,5.065141965973771e-5
26,20,1,5.065141751137765e-5
26,21,1,5.065141826785478e-5
26,22,1,5.06514204563238e-5
26,23,1,5.065141790336727e-5
26,24,1,5.065142155303602e-5
27,1,1,0.00012864664258658117
27,2,1,0.00012864665895748052
27,3,1,0.0001286466398342419
27,4,1,0.0001286466358310177
27,5,1,0.00012864663738637285
27,6,1,0.00012864663759071054
27,7,1,0.00012864666294097512
27,8,1,0.00012864664547677248
27,9,1,0.0001286466526854671
27,10,1,0.00012864665256129233
27,11,1,0.0001286466508048141
27,12,1,0.00012864664939850288
27,13,1,0.00012864665464879386
27,14,1,0.00012864665115228243
27,15,1,0.0001286466525370126
27,16,1,0.00012864664466567832
27,17,1,0.00012864664432819277
27,18,1,0.00012864665863277834
27,19,1,0.00012864663542321472
27,20,1,0.00012864664008387309
27,21,1,0.00012864664017591619
27,22,1,0.00012864663888523983
27,23,1,0.00012864663621884145
27,24,1,0.0001286466379500361
28,1,1,0.017149151830789102
28,2,1,0.005371241214130527
28,3,1,0.022562767491663024
28,4,1,0.022562769130110454
28,5,1,0.02256276805065991
28,6,1,0.022555005383044602
28,7,1,0.0046850682875018415
28,8,1,0.015115015774495312
28,9,1,0.01046833165888115
28,10,1,0.010231771383009089
28,11,1,0.01148861838826879
28,12,1,0.011450182414643437
28,13,1,0.010173464444253282
28,14,1,0.01132620411010449
28,15,1,0.010494116390404727
28,16,1,0.01654121894894832
28,17,1,0.017259487363427393
28,18,1,0.005257034554359086
28,19,1,0.02320620921607296
28,20,1,0.02320621292414087
28,21,1,0.02320621768450521
28,22,1,0.02273090961418734
28,23,1,0.022730786248759034
28,24,1,0.02267842185404809
29,1,1,0.021649743315451123
29,2,1,0.0070088981135783286
29,3,1,0.02837754640246658
29,4,1,0.02837754856132293
29,5,1,0.028377547173372684
29,6,1,0.028367892390889465
29,7,1,0.006150337176525469
29,8,1,0.019123925551598284
29,9,1,0.013354392189085372
29,10,1,0.013060523769826112
29,11,1,0.014621566008857709
29,12,1,0.014573836246576441
29,13,1,0.012988087163323597
29,14,1,0.014419876837979339
29,15,1,0.01338642172088079
29,16,1,0.02089478235906084
29,17,1,0.021786772485340007
29,18,1,0.006866123103261085
29,19,1,0.029177912926008368
29,20,1,0.02917791764510424
29,21,1,0.02917792355707602
29,22,1,0.028586678966238187
29,23,1,0.028586525565747957
29,24,1,0.028521394156736313
30,1,1,0.01342388213928446
30,2,1,0.004469436712810953
30,3,1,0.017547340625691032
30,4,1,0.017547341915437182
30,5,1,0.01754734107779829
30,6,1,0.01754141569221031
30,7,1,0.003942398115682662
30,8,1,0.011878395784674112
30,9,1,0.00835154646424061
30,10,1,0.008171957334235631
30,11,1,0.009125936405415615
30,12,1,0.0090967674333407
30,13,1,0.008127689249083596
30,14,1,0.009002679219694677
30,15,1,0.008371120198770602
30,16,1,0.01296181045177434
30,17,1,0.013507763048763775
30,18,1,0.004381848618559862
30,19,1,0.018038630062806982
30,20,1,0.018038632952363635
30,21,1,0.018038636578959724
30,22,1,0.017675696496860984
30,23,1,0.017675602336970915
30,24,1,0.017635626502356727
31,1,1,7.699473447798988e-5
31,2,1,7.699474971290326e-5
31,3,1,7.699472985267927e-5
31,4,1,7.699472803092519e-5
31,5,1,7.699472788369485e-5
31,6,1,7.699472986911954e-5
31,7,1,7.699475069296352e-5
31,8,1,7.699473613883998e-5
31,9,1,7.699474176430117e-5
31,10,1,7.699474330788837e-5
31,11,1,7.699474001031227e-5
31,12,1,7.699474047770038e-5
31,13,1,7.6994743391191e-5
31,14,1,7.699474162551023e-5
31,15,1,7.699474219940542e-5
31,16,1,7.699473533389795e-5
31,17,1,7.699473496766388e-5
31,18,1,7.699474904992616e-5
31,19,1,7.69947293181885e-5
31,20,1,7.699472903666021e-5
31,21,1,7.699472929321809e-5
31,22,1,7.699472934316015e-5
31,23,1,7.6994729569635e-5
31,24,1,7.699472934519032e-5
32,1,1,0.00024288946211223963
32,2,1,0.00024288948889441276
32,3,1,0.0002428894536762654
32,4,1,0.00024288945439967008
32,5,1,0.00024288945721630465
32,6,1,0.0002428894529778965
32,7,1,0.00024288949148285266
32,8,1,0.00024288946684843693
32,9,1,0.00024288947246718634
32,10,1,0.0002428894729729826
32,11,1,0.00024288947079562328
32,12,1,0.00024288947671062213
32,13,1,0.00024288947806271833
32,14,1,0.00024288947227294293
32,15,1,0.0002428894741004839
32,16,1,0.00024288946647735182
32,17,1,0.00024288946296648173
32,18,1,0.00024288949545876935
32,19,1,0.00024288945457633744
32,20,1,0.00024288945787853615
32,21,1,0.0002428894568296371
32,22,1,0.00024288945515765198
32,23,1,0.00024288945674908418
32,24,1,0.0002428894551344099
33,1,1,0.0005150128566143138
33,2,1,0.0005150128712718003
33,3,1,0.0005150128624242101
33,4,1,0.0005150128789977711
33,5,1,0.0005150128630689698
33,6,1,0.0005150128681006827
33,7,1,0.0005150128595803497
33,8,1,0.0005150128697432195
33,9,1,0.0005150128931169345
33,10,1,0.0005150128898704108
33,11,1,0.0005150128736180003
33,12,1,0.0005150128939009919
33,13,1,0.0005150128533380383
33,14,1,0.0005150128675732661
33,15,1,0.0005150128635063521
33,16,1,0.0005150128757843297
33,17,1,0.0005150128725250711
33,18,1,0.0005150128590782887
33,19,1,0.0005150128759891735
33,20,1,0.0005150128834115893
33,21,1,0.0005150128762962668
33,22,1,0.0005150128700537104
33,23,1,0.0005150128600068705
33,24,1,0.0005150128865770376
34,1,1,0.002985828575426709
34,2,1,0.00046443612353961195
34,3,1,0.003714021081072997
34,4,1,0.0037140211904880607
34,5,1,0.0037140203739617537
34,6,1,0.0037187824513696364
34,7,1,0.0004644360977905539
34,8,1,0.003414943960330397
34,9,1,0.0008952979354365215
34,10,1,0.0010057193272603447
34,11,1,0.0026757655785106583
34,12,1,0.002704295092582575
34,13,1,0.00119582326432997
34,14,1,0.0023647441293159917
34,15,1,0.0011298858640444156
34,16,1,0.0034149424939223473
34,17,1,0.0034149451747855124
34,18,1,0.0004644360914280786
34,19,1,0.0039871081478123
34,20,1,0.0039871075052110945
34,21,1,0.003987106018519547
34,22,1,0.0034635206111288106
34,23,1,0.0034635893570008117
34,24,1,0.003414929780586824
35,1,1,7.699470935501767e-5
35,2,1,7.699467948055703e-5
35,3,1,7.69947027366319e-5
35,4,1,7.699470126776128e-5
35,5,1,7.699470062743855e-5
35,6,1,7.699470172775181e-5
35,7,1,7.699468163554654e-5
35,8,1,7.69947138862781e-5
35,9,1,7.699472498606787e-5
35,10,1,7.699472399391181e-5
35,11,1,7.69947192709409e-5
35,12,1,7.699471849139927e-5
35,13,1,7.699472410501036e-5
35,14,1,7.699472013536332e-5
35,15,1,7.699472268898654e-5
35,16,1,7.699471042706547e-5
35,17,1,7.69947103707138e-5
35,18,1,7.69946789015356e-5
35,19,1,7.69946999166841e-5
35,20,1,7.699470180000295e-5
35,21,1,7.699469982779127e-5
35,22,1,7.699470104859734e-5
35,23,1,7.699470160839363e-5
35,24,1,7.69947036989321e-5
36,1,1,0.0002578058712843399
36,2,1,0.0002578058357140265
36,3,1,0.00025780585844553504
36,4,1,0.0002578058614280728
36,5,1,0.00025780585624159396
36,6,1,0.0002578058594905249
36,7,1,0.0002578058385195116
36,8,1,0.0002578058690043469
36,9,1,0.0002578058826991276
36,10,1,0.00025780588282403507
36,11,1,0.00025780587929044043
36,12,1,0.0002578058786037929
36,13,1,0.00025780588217484034
36,14,1,0.0002578058795500472
36,15,1,0.00025780588467207854
36,16,1,0.0002578058706668233
36,17,1,0.0002578058688633071
36,18,1,0.00025780583961858793
36,19,1,0.0002578058577045675
36,20,1,0.0002578058622444572
36,21,1,0.00025780586210039173
