circuit_code,hour,scen,flow
2,8,7,0.08770299464772487
2,8,8,0.10769622946218656
2,8,9,0.08770299452750706
2,8,10,0.08770299814907932
2,9,1,0.08770300281558845
2,9,2,0.08770299452583792
2,9,3,0.08770299510853966
2,9,4,0.0877029950039191
2,9,5,0.08770299447832823
2,9,6,0.08770299447819394
2,9,7,0.08878889356610306
2,9,8,0.08770299346488365
2,9,9,0.087702994478244
2,9,10,0.08770299447827613
2,10,1,0.08770299480533171
2,10,2,0.08770299503840571
2,10,3,0.08770299511434564
2,10,4,0.0877029950065272
2,10,5,0.08770299501330413
2,10,6,0.08770299501010295
2,10,7,0.08770299517156303
2,10,8,0.08770299405305036
2,10,9,0.0877029950109211
2,10,10,0.08770299524469662
2,11,1,0.08770299504166579
2,11,2,0.08770299500135607
2,11,3,0.0877029949979721
2,11,4,0.08770299504804668
2,11,5,0.08770299500138531
2,11,6,0.08770299500137377
2,11,7,0.08770299514380483
2,11,8,0.08770299544710056
2,11,9,0.08770299499794779
2,11,10,0.08770299524206442
2,12,1,0.08770299505654766
2,12,2,0.08770299505824325
2,12,3,0.08770299505667244
2,12,4,0.08770299506129477
2,12,5,0.08770299505664363
2,12,6,0.08770299505664075
2,12,7,0.08770299508126539
2,12,8,0.08770299520821416
2,12,9,0.08770299505654397
2,12,10,0.08770299508836604
2,13,1,0.08770299505659425
2,13,2,0.08770299507181396
2,13,3,0.0877029950600135
2,13,4,0.08770299505659515
2,13,5,0.08770299505998881
2,13,6,0.08770299505658413
2,13,7,0.08770299505662431
2,13,8,0.08770299528811776
2,13,9,0.08770299507167414
2,13,10,0.08770299506000367
2,14,1,0.08770299505504175
2,14,2,0.08770299508488337
2,14,3,0.0877029950550308
2,14,4,0.08770299506131346
2,14,5,0.08770299503669433
2,14,6,0.0877029950366944
2,14,7,0.08770299506747993
2,14,8,0.08770299531051474
2,14,9,0.0877029950384134
2,14,10,0.08770299504644712
2,15,1,0.08770299485665387
2,15,2,0.08770299485665389
2,15,3,0.08770299485664178
2,15,4,0.0877029948566381
2,15,5,0.08770299485316506
2,15,6,0.08770299485483216
2,15,7,0.08770299506878455
2,15,8,0.08770300252097382
2,15,9,0.087702994856631
2,15,10,0.08770299485501443
2,16,1,0.08770299486532565
2,16,2,0.08770299755975974
2,16,3,0.08770299486689073
2,16,4,0.08770299493306606
2,16,5,0.08770299487525211
2,16,6,0.08770299461083034
2,16,7,0.08770299492159547
2,16,8,0.08770299405171006
2,16,9,0.08770299492861607
2,16,10,0.08770299510124806
2,17,1,0.08770299399334203
2,17,2,0.09233174967805516
2,17,3,0.08770299400895167
2,17,4,0.09273211558524147
2,17,5,0.08770299683611052
2,17,6,0.08770299400071496
2,17,7,0.08770299399331383
2,17,8,0.08770299321487467
2,17,9,0.09226600457200582
2,17,10,0.08770299493685713
2,18,1,0.08770299399747246
2,18,2,0.09198642879906871
2,18,3,0.0877029941527609
2,18,4,0.08770299383302874
2,18,5,0.08770299401671332
2,18,6,0.08770299401208229
2,18,7,0.0887192492788188
2,18,8,0.09479592930529027
2,18,9,0.0877029940353325
2,18,10,0.0877033216726204
2,19,1,0.14649593997118782
2,19,2,0.09195063664553783
2,19,3,0.08770299413385163
2,19,4,0.14646436290978807
2,19,5,0.08770299357652404
2,19,6,0.08770299315896202
2,19,7,0.08871757683583475
2,19,8,0.08770299324581421
2,19,9,0.0877029939962788
2,19,10,0.08974149472228386
2,20,1,0.08770299334801028
2,20,2,0.092114660388184
2,20,3,0.08770299421426363
2,20,4,0.0877029933060999
2,20,5,0.08770299413897158
2,20,6,0.09206539337865267
2,20,7,0.08881112898072202
2,20,8,0.10407583985375049
2,20,9,0.08770299406304664
2,20,10,0.08990019394414801
2,21,1,0.1465192250040612
2,21,2,0.08770299371490467
2,21,3,0.0877029937095023
2,21,4,0.08770299324418174
2,21,5,0.1480092397632046
2,21,6,0.08770299385359204
2,21,7,0.14804114253062725
2,21,8,0.10387944711210526
2,21,9,0.08770299360393975
2,21,10,0.148145151518077
2,22,1,0.08770299399171017
2,22,2,0.09500003724948006
2,22,3,0.08770299569400875
2,22,4,0.0877029940970071
2,22,5,0.08770299416796927
2,22,6,0.08770299445904944
2,22,7,0.0877029942332592
2,22,8,0.1039210166348644
2,22,9,0.08770299403123656
2,22,10,0.09103768960750934
2,23,1,0.08770299392011294
2,23,2,0.08770299321614226
2,23,3,0.08770299647652668
2,23,4,0.08770299392729523
2,23,5,0.08770299559929952
2,23,6,0.08770299416279813
2,23,7,0.08814757917122194
2,23,8,0.10332568752703891
2,23,9,0.08770299392012076
2,23,10,0.09104997490926821
2,24,1,0.08770299426789645
2,24,2,0.08770299346795082
2,24,3,0.08770299426995097
2,24,4,0.08770299426029975
2,24,5,0.08770299442281945
2,24,6,0.08770299427213367
2,24,7,0.08811355181654464
2,24,8,0.09981425430415257
2,24,9,0.08770299426824009
2,24,10,0.08770304936867711
3,1,1,0.7035564749554188
3,1,2,0.5899660298063368
3,1,3,0.9097871738014602
3,1,4,0.7340680733201392
3,1,5,0.7563603401094972
3,1,6,0.5899660369088208
3,1,7,0.7322000065460885
3,1,8,0.576679738850394
3,1,9,0.5899660369001046
3,1,10,0.6556661448609588
3,2,1,1.1942527549194057
3,2,2,1.1942527405950463
3,2,3,1.1942527585741385
3,2,4,1.1942527573517148
3,2,5,1.1942527588226242
3,2,6,1.1942527583471108
3,2,7,1.1942527574313948
3,2,8,1.1796521507837696
3,2,9,1.1942527591856962
3,2,10,1.1942527547516106
3,3,1,0.8835891935256124
3,3,2,0.7109887132512687
3,3,3,0.9641526195945062
3,3,4,0.9541018776401277
3,3,5,0.7109887278584591
3,3,6,0.9408601476675387
3,3,7,0.7109887279712684
3,3,8,0.6957406626499401
3,3,9,1.0227022881520162
3,3,10,0.7109887239705466
3,4,1,1.1935807191123053
3,4,2,1.1935806994466107
3,4,3,1.1935807202877748
3,4,4,1.1935807201226818
3,4,5,1.1935807181620317
3,4,6,1.1935807195943826
3,4,7,1.1935807216390923
3,4,8,1.1788276781595968
3,4,9,1.1935807212779184
3,4,10,1.1935807104819955
3,5,1,0.8683420915585899
3,5,2,0.90978740200721
3,5,3,0.8376215243249323
3,5,4,0.9462069136412475
3,5,5,0.7215852079955253
3,5,6,0.7931306606323849
3,5,7,0.7215852080918327
3,5,8,0.7050041901492615
3,5,9,0.8445994371006265
3,5,10,0.7215852038163324
3,6,1,1.2791511037673575
3,6,2,1.2791511007362901
3,6,3,1.2791511026774134
3,6,4,1.2791511032293985
3,6,5,1.2791511022129143
3,6,6,1.2791511029363218
3,6,7,1.279151103162234
3,6,8,1.2628707098744627
3,6,9,1.2791511031351537
3,6,10,1.2791510964475552
3,7,1,0.6857550278026144
3,7,2,0.8710771370827509
3,7,3,0.6451295942848515
3,7,4,0.6451295942930856
3,7,5,0.6419617067651078
3,7,6,0.8853266212704686
3,7,7,0.645129790026259
3,7,8,0.876058166523022
3,7,9,0.8859881282309314
3,7,10,0.645129600404579
3,8,1,1.2078388168485221
3,8,2,1.2078388149318693
3,8,3,1.2078388157700162
3,8,4,1.2078388158073001
3,8,5,1.2078388153911
3,8,6,1.207838816946462
3,8,7,1.2078388160248605
3,8,8,1.176506801855683
3,8,9,1.2078388171938514
3,8,10,1.2078388085238427
3,9,1,0.5700094133174081
3,9,2,0.570009445817086
3,9,3,0.5700094272598856
3,9,4,0.5700094277002041
3,9,5,0.6730698185688287
3,9,6,0.8476678857979852
3,9,7,0.5682537861064839
3,9,8,0.7760043343864115
3,9,9,0.8648153990840747
3,9,10,0.7685115484697425
3,10,1,1.068816096799322
3,10,2,1.0688160753121565
3,10,3,1.0688160745194353
3,10,4,1.0688160757259848
3,10,5,1.0688160756730032
3,10,6,1.0688160757213727
3,10,7,1.0688160740741104
3,10,8,1.0688160745683226
3,10,9,1.0688160757176057
3,10,10,1.0688160736114105
3,11,1,0.520537818547294
3,11,2,0.7789042394339308
3,11,3,0.7019542750494794
3,11,4,0.5205378115307564
3,11,5,0.8489501734612055
3,11,6,0.8944801385095191
3,11,7,0.5205377886409165
3,11,8,0.5205377825758984
3,11,9,0.8785140949324528
3,11,10,0.5205377846065761
3,12,1,0.9514705931659052
3,12,2,0.9323511109811203
3,12,3,0.9509932430127416
3,12,4,0.902740605564943
3,12,5,1.0094011010938047
3,12,6,0.9642368068948152
3,12,7,0.9027402728834265
3,12,8,0.9027402334273281
3,12,9,0.9995371094820987
3,12,10,0.9027402624790966
3,13,1,0.951469243147645
3,13,2,0.5302140535869402
3,13,3,0.9509931430180769
3,13,4,0.8611071151500967
3,13,5,1.0094011570613914
3,13,6,0.9642367477558667
3,13,7,0.7736993546358737
3,13,8,0.4704910577777129
3,13,9,0.5467304829889663
3,13,10,0.9342415058712759
3,14,1,0.9279376192469538
3,14,2,0.927937580147439
3,14,3,0.9279376192734691
3,14,4,0.9279376031336869
3,14,5,1.021880823921927
3,14,6,1.0369424932297795
3,14,7,0.927937593601298
3,14,8,0.9279375601319388
3,14,9,0.9673458269351431
3,14,10,0.9279376737350999
3,15,1,0.9493016665648956
3,15,2,0.7685472868991462
3,15,3,0.928292900970207
3,15,4,0.8235695703228083
3,15,5,0.7979284449665978
3,15,6,0.8970435164654943
3,15,7,0.5649215979356034
3,15,8,0.5649215803374694
3,15,9,0.833649830493612
3,15,10,0.609372502147948
3,16,1,1.1335941463021904
3,16,2,1.1335941389362147
3,16,3,1.1335941462770154
3,16,4,1.133594145538404
3,16,5,1.133594146168478
3,16,6,1.1377409370596563
3,16,7,1.133594145660017
3,16,8,1.1335941448915845
3,16,9,1.133594145578814
3,16,10,1.1335941444514752
3,17,1,1.0516027002798682
3,17,2,0.6276257832741569
3,17,3,0.6384503917570177
3,17,4,0.6269988932837869
3,17,5,0.6349525643854461
3,17,6,0.814896168245689
3,17,7,0.8776053511073667
3,17,8,0.8610023206311013
3,17,9,0.627728710889653
3,17,10,0.634952567890405
3,18,1,1.154847387785986
3,18,2,1.1480686989503575
3,18,3,1.1548473874292469
3,18,4,1.1548473882372607
3,18,5,1.154847387747019
3,18,6,1.1548473877487972
3,18,7,1.153205330409151
3,18,8,1.1436706622266468
3,18,9,1.1548473877044125
3,18,10,1.1548467626804726
3,19,1,0.818088258471602
3,19,2,0.9030671783615295
3,19,3,0.9097880834232535
3,19,4,0.818137520745314
3,19,5,0.9097880780162371
3,19,6,0.9097880831420292
3,19,7,0.9081487659812593
3,19,8,0.9097880804412497
3,19,9,0.9097880836657528
3,19,10,0.9065304667201554
3,20,1,1.2748453073006807
3,20,2,1.2678696195875199
3,20,3,1.274845305563261
3,20,4,1.2748453074126818
3,20,5,1.2748453056858382
3,20,6,1.267944883266378
3,20,7,1.2730575251779621
3,20,8,1.249182614999376
3,20,9,1.2748453058303648
3,20,10,1.2713390253435446
3,21,1,0.8180539443468468
3,21,2,0.9097880190664086
3,21,3,0.9097880199544932
3,21,4,0.9288548947166245
3,21,5,0.81573280767205
3,21,6,0.9097880195524578
3,21,7,0.8156829042089501
3,21,8,0.8844220909661622
3,21,9,0.9097880200261126
3,21,10,0.8155205654964486
3,22,1,1.296321310036342
3,22,2,1.284829545062593
3,22,3,1.296321306535965
3,22,4,1.2963213096784614
3,22,5,1.2963213094753496
3,22,6,1.296321308808013
3,22,7,1.2963213093081065
3,22,8,1.2708850544443577
3,22,9,1.2963213099424475
3,22,10,1.2909962650721318
3,23,1,0.970546761155485
3,23,2,0.9097875795596782
3,23,3,0.6766938921706264
3,23,4,0.7216736412525994
3,23,5,0.6766938937862456
3,23,6,0.6766938977554094
3,23,7,0.6759661321101986
3,23,8,0.6521669991629994
3,23,9,0.9225956097421644
3,23,10,0.671367953887403
3,24,1,1.1420068231947842
3,24,2,1.1333368923484808
3,24,3,1.058680660502742
3,24,4,1.1971342395576476
3,24,5,1.0366311158583568
3,24,6,1.06128369039788
3,24,7,1.0359591200103293
3,24,8,1.017612401121607
3,24,9,1.118883578562654
3,24,10,1.0366310120570819
4,1,1,4.2226001090730276e-10
4,1,2,1.5795667674766217e-9
4,1,3,4.2227165785003163e-10
4,1,4,4.222735708659325e-10
4,1,5,4.222728364203979e-10
4,1,6,6.313023341891129e-10
4,1,7,4.2225964600452743e-10
4,1,8,0.0014436964484056975
4,1,9,6.416042077797157e-10
4,1,10,4.2222675910307683e-10
4,2,1,4.676891851249947e-10
4,2,2,1.5153476886242537e-9
4,2,3,4.5904961911804865e-10
4,2,4,4.6160591953210213e-10
4,2,5,4.5870230712294737e-10
4,2,6,4.5938392293722965e-10
4,2,7,4.609431962217617e-10
4,2,8,0.0015840259937753896
4,2,9,4.5819393231727036e-10
4,2,10,4.675481228781171e-10
4,3,1,4.574586543168755e-10
4,3,2,1.3106651405518894e-9
4,3,3,4.5747131865865184e-10
4,3,4,4.574774232021854e-10
4,3,5,4.781943971665972e-10
4,3,6,4.574662539860412e-10
4,3,7,4.779452657113822e-10
4,3,8,0.0016451192722547754
4,3,9,4.5748084709611346e-10
4,3,10,5.022352818559447e-10
4,4,1,4.602178255902857e-10
4,4,2,1.4587809600540256e-9
4,4,3,4.590476138025706e-10
4,4,4,4.5919045573752344e-10
4,4,5,4.609845259120332e-10
4,4,6,4.593811891382125e-10
4,4,7,4.575841960378781e-10
4,4,8,0.0015997902609723126
4,4,9,4.581939666104997e-10
4,4,10,4.862888149383415e-10
4,5,1,4.3142273804843004e-10
4,5,2,4.3144029348563365e-10
4,5,3,4.3143842896813737e-10
4,5,4,4.3144231863562075e-10
4,5,5,6.347107912321991e-10
4,5,6,4.3142841084219273e-10
4,5,7,6.366318922667888e-10
4,5,8,0.0017858988639157837
4,5,9,4.3144194602798816e-10
4,5,10,1.1568230227899129e-9
4,6,1,4.464513917052491e-10
4,6,2,5.614621227140665e-10
4,6,3,4.663295134026718e-10
4,6,4,4.5376753848308055e-10
4,6,5,4.804465711749647e-10
4,6,6,4.5991378375739034e-10
4,6,7,4.547640065141667e-10
4,6,8,0.0017620183777366058
4,6,9,4.573972112582317e-10
4,6,10,1.0931357149440723e-9
4,7,1,3.706957365059879e-10
4,7,2,3.7073629177897554e-10
4,7,3,1.763890164246794e-9
4,7,4,1.762607518749532e-9
4,7,5,0.00036134959756960113
4,7,6,3.707480706468002e-10
4,7,7,3.714038173956586e-10
4,7,8,3.7073566895710924e-10
4,7,9,3.689379037084833e-10
4,7,10,9.036245950781303e-10
4,8,1,4.4144677205344784e-10
4,8,2,5.170489108917634e-10
4,8,3,4.728860930363915e-10
4,8,4,4.714231152975097e-10
4,8,5,4.901374445402731e-10
4,8,6,4.3949230035075995e-10
4,8,7,4.6429816743163667e-10
4,8,8,0.003352739337689041
4,8,9,4.3666802479695735e-10
4,8,10,1.3224864675665869e-9
4,9,1,2.491063798312838e-9
4,9,2,4.3441787972273485e-10
4,9,3,5.832735052306081e-10
4,9,4,5.569245312505331e-10
4,9,5,4.2528800174685307e-10
4,9,6,4.2529820507787625e-10
4,9,7,0.00020772926710964642
4,9,8,4.2528970032584236e-10
4,9,9,4.252835444985694e-10
4,9,10,4.252830961507907e-10
4,10,1,5.027774601557787e-10
4,10,2,5.615066579649999e-10
4,10,3,5.80252769211528e-10
4,10,4,5.529365368240782e-10
4,10,5,5.55380445110835e-10
4,10,6,5.545948654273112e-10
4,10,7,5.950489893133962e-10
4,10,8,6.712813723481562e-10
4,10,9,5.549047850018735e-10
4,10,10,6.121246503506e-10
4,11,1,5.601472319789767e-10
4,11,2,5.533055694816529e-10
4,11,3,5.516372642469524e-10
4,11,4,5.617096888464285e-10
4,11,5,5.532945688041237e-10
4,11,6,5.532974842809314e-10
4,11,7,5.851295169827047e-10
4,11,8,6.60327467724391e-10
4,11,9,5.516410680131623e-10
4,11,10,6.076089986829267e-10
4,12,1,5.66007236513646e-10
4,12,2,5.676736090977227e-10
4,12,3,5.659879732663816e-10
4,12,4,5.684265582943926e-10
4,12,5,5.659859371756589e-10
4,12,6,5.659842519747916e-10
4,12,7,5.720553781249478e-10
4,12,8,6.040267022801571e-10
4,12,9,5.660078163181393e-10
4,12,10,5.737815787075684e-10
4,13,1,5.659944855105781e-10
4,13,2,5.675592291561769e-10
4,13,3,5.676482280542741e-10
4,13,4,5.659944783879169e-10
4,13,5,5.676490490118467e-10
4,13,6,5.659959255127827e-10
4,13,7,5.659940556932846e-10
4,13,8,6.203431127908733e-10
4,13,9,5.675706180760462e-10
4,13,10,5.676475543264644e-10
4,14,1,5.655966647137491e-10
4,14,2,5.729085078433864e-10
4,14,3,5.65585911914374e-10
4,14,4,5.671351627277251e-10
4,14,5,5.611548492044628e-10
4,14,6,5.611561112339848e-10
4,14,7,5.686856299812092e-10
4,14,8,6.290359108098474e-10
4,14,9,5.628221086386529e-10
4,14,10,5.635519304044476e-10
4,15,1,5.179006035136952e-10
4,15,2,5.178993295970066e-10
4,15,3,5.178997945625284e-10
4,15,4,5.179011915523069e-10
4,15,5,5.162311844501789e-10
4,15,6,5.179310761997771e-10
4,15,7,5.738124741916639e-10
4,15,8,2.416330848328643e-9
4,15,9,5.179036205046425e-10
4,15,10,5.179058472239122e-10
4,16,1,5.192108917234282e-10
4,16,2,1.191512600826383e-9
4,16,3,5.195302018767463e-10
4,16,4,5.358453123951755e-10
4,16,5,5.216528810526969e-10
4,16,6,4.557017632396412e-10
4,16,7,5.342184235645882e-10
4,16,8,6.85480167670252e-10
4,16,9,5.34754585400123e-10
4,16,10,5.739984516750998e-10
4,17,1,3.0660028263802803e-10
4,17,2,0.0008053000512188173
4,17,3,3.127940179423882e-10
4,17,4,0.0008716192594844014
4,17,5,9.962143764371212e-10
4,17,6,3.0652953581312425e-10
4,17,7,3.0660650689314964e-10
4,17,8,3.06597341471599e-10
4,17,9,0.0007941728536021607
4,17,10,5.347109147850332e-10
4,18,1,3.0580777681353964e-10
4,18,2,0.0007497436118727813
4,18,3,3.506395878130481e-10
4,18,4,2.6467879700489454e-10
4,18,5,3.148789207892463e-10
4,18,6,3.0836136225844246e-10
4,18,7,0.00019619188127052012
4,18,8,0.0012182504484245461
4,18,9,3.1843722430246173e-10
4,18,10,1.4315643310167868e-7
4,19,1,0.009749090136527663
4,19,2,0.000743398933052876
4,19,3,3.459618096661215e-10
4,19,4,0.009743967323711586
4,19,5,2.0035616757359328e-10
4,19,6,1.0234322551097163e-10
4,19,7,0.00019572317985824459
4,19,8,3.2567129015200486e-10
