bus_code,hour,scen,batStorage
1,11,2,2.9060699134717686e-8
1,11,3,8.222368797627998e-8
1,11,4,0.031799981373356885
1,11,5,2.4287240692647506e-8
1,11,6,1.738625164527622e-8
1,11,7,0.03179999159101138
1,11,8,0.03179999517557754
1,11,9,3.214960613080395e-8
1,11,10,0.03179999504129192
1,12,1,1.4737494770868112e-5
1,12,2,1.0927477018196351e-8
1,12,3,0.022681919638793114
1,12,4,0.03179958684763625
1,12,5,0.02807786839073337
1,12,6,0.016536532691910587
1,12,7,0.03179981925095455
1,12,8,7.036406071774867e-9
1,12,9,9.676900333816362e-9
1,12,10,0.03179997217329007
1,13,1,0.016454778575888254
1,13,2,0.031799984317157685
1,13,3,0.029046883782227213
1,13,4,0.031695545085456765
1,13,5,0.031799960183414556
1,13,6,0.03179997388286324
1,13,7,0.01807155369638598
1,13,8,0.03179998150767162
1,13,9,0.031799991300264896
1,13,10,0.03179987456352285
1,14,1,0.031799995335168425
1,14,2,0.031799995037375586
1,14,3,0.0317999953213617
1,14,4,0.03179999493764241
1,14,5,0.031799993415446585
1,14,6,0.03179999352240272
1,14,7,2.5498508247201425e-8
1,14,8,6.259129565953849e-10
1,14,9,0.031799993854651376
1,14,10,0.0317999922361335
1,15,1,0.03179993591615526
1,15,2,7.497414718499687e-10
1,15,3,0.03179991523459443
1,15,4,4.871209266181836e-8
1,15,5,0.03179996421634719
1,15,6,0.03179999715134505
1,15,7,0.03179999587937291
1,15,8,0.0317999993227293
1,15,9,5.476031786489064e-8
1,15,10,7.616602164780284e-9
1,16,1,0.03179999930480675
1,16,2,8.033014353000777e-10
1,16,3,0.031799999201637445
1,16,4,3.892059465286311e-10
1,16,5,8.212898402541995e-10
1,16,6,0.03179999900174888
1,16,7,0.03179999930062592
1,16,8,0.03179999947470332
1,16,9,3.8854813512854013e-10
1,16,10,0.03179998482214356
1,17,1,0.03179995019832292
1,17,2,0.02730086133749159
1,17,3,6.13887665448552e-9
1,17,4,0.03179999977883475
1,17,5,0.031799999620585835
1,17,6,0.031799982955712
1,17,7,2.519109802773632e-10
1,17,8,2.520517821200336e-10
1,17,9,0.03179999974954259
1,17,10,4.0864742223797087e-10
1,18,1,2.466585518601391e-10
1,18,2,0.015039944046713778
1,18,3,0.015771850949319797
1,18,4,2.219306242620109e-10
1,18,5,0.03179999944366619
1,18,6,0.03179999987828349
1,18,7,0.012745100825263466
1,18,8,0.031799999738428834
1,18,9,0.031799964686053006
1,18,10,9.187866037872596e-8
1,19,1,0.031799999847629164
1,19,2,0.009377451062533178
1,19,3,1.2934197224699168e-8
1,19,4,0.031799999851040484
1,19,5,5.072204972702967e-10
1,19,6,1.31071124555197e-10
1,19,7,0.002090443402753003
1,19,8,2.625481544038739e-10
1,19,9,1.8808505248990107e-8
1,19,10,0.004250336468908838
1,20,1,1.5336940506989627e-10
1,20,2,0.03179999962476731
1,20,3,0.03179999909869125
1,20,4,0.03179999530070205
1,20,5,2.650288206231391e-10
1,20,6,0.03179999977212737
1,20,7,0.0001368916883257754
1,20,8,0.016767671830133765
1,20,9,0.03179999918306722
1,20,10,0.0002628644632678763
1,21,1,0.031799999758966656
1,21,2,3.7619447636018483e-10
1,21,3,3.567290773368768e-10
1,21,4,3.3136128996328154e-10
1,21,5,0.03179999973417301
1,21,6,8.620075454345635e-10
1,21,7,0.03179999972465875
1,21,8,0.016622494130466306
1,21,9,8.29887365652431e-10
1,21,10,0.031392875037480464
1,22,1,0.031799982750843246
1,22,2,0.031799999760851405
1,22,3,3.121888208343976e-9
1,22,4,0.03179999562570195
1,22,5,5.567926571955345e-10
1,22,6,0.03179999725850543
1,22,7,2.7747677532285895e-10
1,22,8,0.01814724673320629
1,22,9,0.031799984019910695
1,22,10,0.005269548430579338
1,23,1,1.4206823844792735e-9
1,23,2,1.4617207058399113e-9
1,23,3,0.031799999494266235
1,23,4,1.6834618714729933e-9
1,23,5,0.03179999921162371
1,23,6,8.937644237442972e-9
1,23,7,0.030795146466890518
1,23,8,0.02685075670081994
1,23,9,1.4434294381618606e-9
1,23,10,0.031799987012473184
1,24,1,2.850985488733789e-10
1,24,2,2.8610261323162913e-10
1,24,3,2.865714887612114e-10
1,24,4,2.8366184069076215e-10
1,24,5,3.106342127967565e-10
1,24,6,2.8758491037085537e-10
1,24,7,5.433513251394337e-5
1,24,8,0.001276429349157726
1,24,9,2.857206909535642e-10
1,24,10,1.236314298158625e-8
2,1,1,4.5175700957855724e-9
2,1,2,0.1313999807723474
2,1,3,5.161734678571506e-9
2,1,4,5.198467878386737e-9
2,1,5,5.576860556688601e-9
2,1,6,0.13139999857728035
2,1,7,5.287085824701165e-9
2,1,8,0.010233919320181917
2,1,9,0.13139999858939658
2,1,10,4.606233394710557e-9
2,2,1,0.13139997385727914
2,2,2,0.13139999211581815
2,2,3,0.10463154934680541
2,2,4,0.13139991849839777
2,2,5,7.878928514799283e-9
2,2,6,0.12429798008547968
2,2,7,8.775812529240577e-9
2,2,8,0.027079851766628683
2,2,9,0.11478837028969316
2,2,10,6.531835282234846e-9
2,3,1,0.008836103130952469
2,3,2,1.0642234269444462e-8
2,3,3,0.02268536034428912
2,3,4,0.023183795525474043
2,3,5,0.1313999912987839
2,3,6,0.023895795303217462
2,3,7,0.13139999220205734
2,3,8,0.0958930329044987
2,3,9,0.0494530169477923
2,3,10,0.13139998348839632
2,4,1,0.13139999298738633
2,4,2,0.13139999949087047
2,4,3,0.13139999253192167
2,4,4,0.13139999302584235
2,4,5,1.428837926941072e-9
2,4,6,0.13139999243246359
2,4,7,1.451516006050585e-9
2,4,8,0.011082893003773013
2,4,9,0.13139999230664184
2,4,10,6.842743155577016e-10
2,5,1,1.955525697510437e-8
2,5,2,1.6966262266151622e-9
2,5,3,6.208095905108549e-9
2,5,4,9.255972321545423e-9
2,5,5,0.13139999839791214
2,5,6,7.790544835663888e-9
2,5,7,0.13139999859202484
2,5,8,0.07352648628355771
2,5,9,9.10675184913733e-9
2,5,10,0.13139998792226254
2,6,1,0.1313999976228291
2,6,2,0.13139999898237706
2,6,3,4.94614398972247e-10
2,6,4,4.791499066727402e-10
2,6,5,3.6863424557286e-10
2,6,6,0.13139999811874276
2,6,7,0.13139999784820036
2,6,8,0.13139999970023977
2,6,9,0.13139999803505087
2,6,10,0.13139999555503737
2,7,1,2.4510509085130083e-9
2,7,2,1.2506037980636498e-9
2,7,3,0.13139999949667963
2,7,4,0.13139999949837705
2,7,5,0.13139999962530713
2,7,6,2.3484988617704595e-9
2,7,7,1.959693920320788e-9
2,7,8,3.0022525806303814e-10
2,7,9,2.5012572410803907e-9
2,7,10,2.2727184204479017e-9
2,8,1,4.319985691028271e-10
2,8,2,0.13139999717530243
2,8,3,2.167921098897264e-9
2,8,4,2.740508845598918e-9
2,8,5,0.13139999669383268
2,8,6,0.13139998416849716
2,8,7,3.5992711738358984e-10
2,8,8,0.13139999966433458
2,8,9,0.13139997407631213
2,8,10,0.13139999947173642
2,9,1,0.13139999950341985
2,9,2,1.8447518157407592e-9
2,9,3,0.11812725396696341
2,9,4,0.11812725442434795
2,9,5,1.7181941893819394e-9
2,9,6,1.64560294525445e-9
2,9,7,0.13139999955452017
2,9,8,1.0636307874261727e-9
2,9,9,1.6785920243020888e-9
2,9,10,1.2750467168493864e-9
2,10,1,3.80104933755687e-9
2,10,2,0.13139994631130616
2,10,3,0.13139998742742537
2,10,4,1.124903482951268e-7
2,10,5,0.12311502806977839
2,10,6,0.09568184973405593
2,10,7,0.04113526971025752
2,10,8,0.01820534798805079
2,10,9,0.012289520492847723
2,10,10,0.00038728999609552163
2,11,1,0.09796285288214758
2,11,2,2.2724480229948736e-8
2,11,3,2.6405659030216824e-8
2,11,4,0.09460716640442669
2,11,5,2.2922663128997726e-8
2,11,6,2.0194101395730386e-8
2,11,7,0.13139998404509445
2,11,8,0.1313999911828037
2,11,9,2.164976975066455e-8
2,11,10,0.13139999350703213
2,12,1,0.031670058990124074
2,12,2,3.9245995800669204e-8
2,12,3,0.08365567528697539
2,12,4,0.12239579479656568
2,12,5,0.09828560447641979
2,12,6,0.06740407024309289
2,12,7,0.13139992761968916
2,12,8,1.3066540306027916e-8
2,12,9,3.56321568389882e-8
2,12,10,0.13139996700539636
2,13,1,0.09445299969489251
2,13,2,0.12681173299139192
2,13,3,0.1235906800330188
2,13,4,0.09421033574676876
2,13,5,0.13139994696489155
2,13,6,0.1313999560394613
2,13,7,0.025867700238541257
2,13,8,0.05645053846986301
2,13,9,0.1313999770866315
2,13,10,0.1313998853071883
2,14,1,0.13139999495092952
2,14,2,0.13139999528822754
2,14,3,0.1313999949130096
2,14,4,0.1313999948734804
2,14,5,0.13139999394035412
2,14,6,0.131399994146132
2,14,7,0.05956842442317467
2,14,8,6.511385758769884e-10
2,14,9,0.1313999941517052
2,14,10,0.13139999387084508
2,15,1,0.08797975939432749
2,15,2,7.568081817928723e-10
2,15,3,0.06653284188511593
2,15,4,1.6934406533517977e-8
2,15,5,0.02752450494889877
2,15,6,0.1313999966338682
2,15,7,0.13139999347608286
2,15,8,0.13139999927967957
2,15,9,1.805096768505936e-8
2,15,10,5.197116717045512e-9
2,16,1,0.13139999925882276
2,16,2,8.387738438108745e-10
2,16,3,0.13139999922096463
2,16,4,4.060659143548702e-10
2,16,5,8.650040882108871e-10
2,16,6,0.1313999990176441
2,16,7,0.1313999992785818
2,16,8,0.1313999994666314
2,16,9,4.053716859657197e-10
2,16,10,0.13139999170063954
2,17,1,0.09619297393386254
2,17,2,0.12328697323101394
2,17,3,4.069370521868021e-9
2,17,4,0.13139999976843195
2,17,5,0.13139999959649476
2,17,6,0.08348641185420844
2,17,7,2.600186071878891e-10
2,17,8,2.5965369362571556e-10
2,17,9,0.1313999997382369
2,17,10,4.174151759302188e-10
2,18,1,2.5168944073992125e-10
2,18,2,0.08775029066567196
2,18,3,0.13139992457690558
2,18,4,2.3245020707787094e-10
2,18,5,0.1313999994344202
2,18,6,0.13139999986852605
2,18,7,0.07730077353614369
2,18,8,0.13139999972958558
2,18,9,0.13139998612708415
2,18,10,1.0031427412214555e-7
2,19,1,0.1313999998393573
2,19,2,0.013495349647418296
2,19,3,8.262225496705666e-9
2,19,4,0.1313999998433825
2,19,5,5.108933239743385e-10
2,19,6,1.3557124685196208e-10
2,19,7,0.0018342827919188892
2,19,8,2.712422973530148e-10
2,19,9,8.871965955914272e-9
2,19,10,0.003807708754137005
2,20,1,1.6155638253954823e-10
2,20,2,0.13139999961226598
2,20,3,0.1313999991163002
2,20,4,0.13139999692311435
2,20,5,2.788040298935917e-10
2,20,6,0.1313999997643261
2,20,7,0.0001427332022342467
2,20,8,0.0779470176809792
2,20,9,0.13139999919630696
2,20,10,0.00027704099075005127
2,21,1,0.1313999997461044
2,21,2,3.8864688004469014e-10
2,21,3,3.640607626762577e-10
2,21,4,3.358046589767325e-10
2,21,5,0.131399999718975
2,21,6,8.493504835100298e-10
2,21,7,0.1313999997087799
2,21,8,0.06741796665366799
2,21,9,8.103855469786915e-10
2,21,10,0.1309664595076916
2,22,1,0.13139999195571544
2,22,2,0.13139999975277417
2,22,3,4.360221574607672e-9
2,22,4,0.1313999969443384
2,22,5,6.189798873916289e-10
2,22,6,0.13139999780502074
2,22,7,2.933775909305956e-10
2,22,8,0.10443472713478587
2,22,9,0.13139999119805046
2,22,10,0.02117079546899999
2,23,1,1.4189529150424615e-9
2,23,2,1.4639637396235136e-9
2,23,3,0.13139999946202147
2,23,4,1.5265644467381575e-9
2,23,5,0.13139999914230613
2,23,6,5.662880186862296e-9
2,23,7,0.12926682634184858
2,23,8,0.12480334645894706
2,23,9,1.42565650677852e-9
2,23,10,0.13139998607438597
2,24,1,2.9893949969695044e-10
2,24,2,2.9954540009588496e-10
2,24,3,2.972637136444689e-10
2,24,4,2.993413458189961e-10
2,24,5,3.2349831147193697e-10
2,24,6,2.99477464914944e-10
2,24,7,5.70051359842505e-5
2,24,8,0.0013750381984926896
2,24,9,2.997231602211028e-10
2,24,10,1.2879174504654145e-8
3,1,1,9.104841644513861e-9
3,1,2,3.950791221951633e-10
3,1,3,5.713040540644698e-9
3,1,4,1.0622953933170365e-8
3,1,5,2.6267423569592552e-8
3,1,6,1.8036572790869343e-9
3,1,7,2.7622085702061483e-8
3,1,8,0.015824679495723158
3,1,9,1.7886160608160395e-9
3,1,10,3.680848723042196e-8
3,2,1,0.022715313679390576
3,2,2,0.07499998483153314
3,2,3,2.6482584953570104e-8
3,2,4,0.003501366888312739
3,2,5,0.07499999747710706
3,2,6,1.1591099750800048e-8
3,2,7,0.07499999748501884
3,2,8,0.06507144954378348
3,2,9,1.5527635297516248e-8
3,2,10,0.07499999748271027
3,3,1,0.0749999807575646
3,3,2,2.1573965376901885e-8
3,3,3,0.07499997343305607
3,3,4,0.07499996523810896
3,3,5,2.7575449912852555e-9
3,3,6,0.07499997587217984
3,3,7,3.0213450768431695e-9
3,3,8,0.010393267165439236
3,3,9,0.07499995970312817
3,3,10,2.253577290760531e-9
3,4,1,0.07499999011428175
3,4,2,0.07499999952477746
3,4,3,0.07499998626711227
3,4,4,0.0749999928107238
3,4,5,0.07499999789851185
3,4,6,0.07499997894345455
3,4,7,0.07499999791073644
3,4,8,0.07050801782424834
3,4,9,0.07499998410471093
3,4,10,0.07499999823756164
3,5,1,0.07499996756956546
3,5,2,1.7204206567801602e-9
3,5,3,4.2337266370203455e-8
3,5,4,5.551258032928312e-8
3,5,5,1.9058045517683273e-9
3,5,6,6.655061146060588e-8
3,5,7,2.1390638105815945e-9
3,5,8,0.0031600119157000005
3,5,9,4.745306138746405e-8
3,5,10,4.75497535899834e-10
3,6,1,0.0749999963108475
3,6,2,0.0749999989951501
3,6,3,0.07499999895147544
3,6,4,0.07499999890308877
3,6,5,0.07499999895933517
3,6,6,0.07499999801626292
3,6,7,0.07499999588692526
3,6,8,0.07499999972044553
3,6,9,0.07499999791417554
3,6,10,0.07499999168967074
3,7,1,4.6708404501778965e-9
3,7,2,1.2526613937067509e-9
3,7,3,1.049015228861229e-9
3,7,4,1.0490776182120344e-9
3,7,5,9.305168683793608e-10
3,7,6,2.4823874418001447e-9
3,7,7,3.340872292396009e-9
3,7,8,2.801798499081967e-10
3,7,9,2.690249354258525e-9
3,7,10,2.616831948112336e-9
3,8,1,0.07499999778436822
3,8,2,0.07499999459805284
3,8,3,0.07499999813111916
3,8,4,0.07499999813530057
3,8,5,0.0749999930294091
3,8,6,0.07499994398134921
3,8,7,0.07499999794451627
3,8,8,0.07499999968486207
3,8,9,0.05364209615989441
3,8,10,0.07499999949608242
3,9,1,1.2728706764341153e-9
3,9,2,2.3488349054371313e-9
3,9,3,8.88891059629506e-10
3,9,4,1.0171779835824552e-9
3,9,5,1.884893704694346e-9
3,9,6,1.5681105087781637e-9
3,9,7,9.178336611980129e-10
3,9,8,1.0294024399852397e-9
3,9,9,1.6526902945356632e-9
3,9,10,1.310749402422342e-9
3,10,1,0.07499998290322704
3,10,2,0.06718753277296617
3,10,3,0.016792362370959078
3,10,4,0.07499999629151197
3,10,5,0.009952925807635793
3,10,6,0.007283023010333261
3,10,7,0.07499999737409718
3,10,8,0.07499999807692703
3,10,9,1.4897774284444747e-8
3,10,10,0.07499999774728713
3,11,1,2.4423844578610813e-9
3,11,2,2.8311116186997854e-8
3,11,3,4.636238102770997e-8
3,11,4,2.2830335082611913e-9
3,11,5,1.397098288720999e-8
3,11,6,1.1224403053912909e-8
3,11,7,2.474807125325457e-9
3,11,8,2.854705322581779e-9
3,11,9,0.02203229966442181
3,11,10,2.674331106631615e-9
3,12,1,1.7120692696938176e-8
3,12,2,0.0749999962725145
3,12,3,0.07499993800876842
3,12,4,0.02598161419442235
3,12,5,0.07499996290642848
3,12,6,0.03429528873391326
3,12,7,0.058455428936379006
3,12,8,0.07499999667590063
3,12,9,0.07499999690115494
3,12,10,0.07499997656586796
3,13,1,0.03894434904563521
3,13,2,3.279104940542873e-9
3,13,3,0.003077186654444465
3,13,4,0.07499945349716226
3,13,5,0.07499996999317295
3,13,6,0.07499998729048835
3,13,7,0.07499985337264958
3,13,8,2.4874717461913073e-9
3,13,9,3.1003905371214336e-9
3,13,10,0.07499924061721067
3,14,1,0.07499999596085662
3,14,2,0.07499999522644653
3,14,3,0.07499999574213408
3,14,4,0.07499999559260105
3,14,5,0.07499999117177938
3,14,6,0.07499999132525322
3,14,7,0.07499999828904663
3,14,8,0.07499999841038875
3,14,9,0.07499999434943803
3,14,10,0.07499998867874136
3,15,1,0.07499997308599755
3,15,2,7.312471263694728e-10
3,15,3,0.07499996653086059
3,15,4,0.024278969247680235
3,15,5,0.07499999096942472
3,15,6,0.07499999764864136
3,15,7,2.889418669747994e-9
3,15,8,1.3304453603392939e-9
3,15,9,0.031491750421098016
3,15,10,1.0538379881282891e-8
3,16,1,0.07499999930894195
3,16,2,0.0749999991912882
3,16,3,0.07499999914988112
3,16,4,0.0749999995274117
3,16,5,0.07499999948651144
3,16,6,0.07499999890258531
3,16,7,0.07499999931368215
3,16,8,0.0749999994873824
3,16,9,0.07499999950688278
3,16,10,0.04677312663621823
3,17,1,0.07499998837843165
3,17,2,3.9386146344126073e-10
3,17,3,1.1049793237978681e-8
3,17,4,3.2172601189992264e-8
3,17,5,1.985493643661903e-9
3,17,6,0.07499999389965864
3,17,7,2.4233832851527627e-10
3,17,8,2.4226182141265997e-10
3,17,9,1.7803806211925954e-9
3,17,10,4.064773420688724e-10
3,18,1,0.07499999980669465
3,18,2,0.019411392119657447
3,18,3,0.016652176241487824
3,18,4,0.07499999978388999
3,18,5,0.07499999945949255
3,18,6,0.07499999988548638
3,18,7,0.009229948071051219
3,18,8,0.07499999974837751
3,18,9,0.048312391413876464
3,18,10,8.88742034188522e-8
3,19,1,4.095314533621923e-10
3,19,2,0.020831308199915438
3,19,3,1.9624637804086903e-8
3,19,4,4.289977582903129e-10
3,19,5,5.009110109456243e-10
3,19,6,1.2621007284505964e-10
3,19,7,0.003880073131195323
3,19,8,2.523984169251643e-10
3,19,9,2.5882835311708718e-8
3,19,10,0.010285778541723418
3,20,1,0.07499999917526586
3,20,2,0.07499999963924547
3,20,3,0.07499999912182204
3,20,4,0.07499999026058704
3,20,5,0.07499999975406349
3,20,6,0.0749999997807483
3,20,7,0.07499999987527016
3,20,8,0.033668835075247316
3,20,9,0.074999999201034
3,20,10,0.07499999973389737
3,21,1,2.602351733151514e-10
3,21,2,3.6170071203445616e-10
3,21,3,3.481629047662209e-10
3,21,4,3.196693977118108e-10
3,21,5,2.491955957553552e-10
3,21,6,8.420055630222865e-10
3,21,7,2.42816136115039e-10
3,21,8,0.048525047618791936
3,21,9,8.123012008641133e-10
3,21,10,2.7422224281694684e-10
3,22,1,0.05168381848995645
3,22,2,0.07499999977015345
3,22,3,0.07499999965274433
3,22,4,0.07499999212460919
3,22,5,0.07499999883583928
3,22,6,0.07499999606983186
3,22,7,0.07499999896300105
3,22,8,0.07176254457501674
3,22,9,0.07499997697599739
3,22,10,0.0749999997900539
3,23,1,1.348170335660957e-9
3,23,2,1.4355710412674664e-9
3,23,3,8.027843437007621e-10
3,23,4,2.0735508886308752e-9
3,23,5,6.610167642688247e-10
3,23,6,7.194481476290298e-8
3,23,7,2.1132389899864498e-10
3,23,8,0.007446140662127058
3,23,9,1.3945980976395716e-9
3,23,10,2.1427877657120856e-10
3,24,1,2.729079010143393e-10
3,24,2,2.740167440764633e-10
3,24,3,2.713720961610423e-10
3,24,4,2.7020141887751826e-10
3,24,5,2.9520227445772425e-10
3,24,6,2.7704476656102934e-10
3,24,7,5.210741313038287e-5
3,24,8,0.0012916381787298403
3,24,9,2.741705691058754e-10
3,24,10,1.176542426113858e-8
4,1,1,1.8569459844797187e-8
4,1,2,4.005507037163625e-10
4,1,3,7.304555127429779e-9
4,1,4,2.658488630624678e-8
4,1,5,0.041654206454122295
4,1,6,1.9437624981799573e-9
4,1,7,0.04356703750622717
4,1,8,0.01723425323382849
4,1,9,1.927070239493567e-9
4,1,10,0.05280897074158462
4,2,1,0.041250008734952694
4,2,2,0.08249997581256246
4,2,3,6.467488997175208e-5
4,2,4,0.041249942622583004
4,2,5,0.08249999705216755
4,2,6,1.9928302387194148e-8
4,2,7,0.08249999707266276
4,2,8,0.07174244266268627
4,2,9,2.9327231055935167e-8
4,2,10,0.0824999971106819
4,3,1,0.082499970207184
4,3,2,5.09411008288154e-8
4,3,3,0.0822804459392028
4,3,4,0.08249989993315819
4,3,5,3.532951089490448e-9
4,3,6,0.08249972405741755
4,3,7,3.983240113642009e-9
4,3,8,0.011420348426075548
4,3,9,0.06806123690087493
4,3,10,2.7066508613201567e-9
4,4,1,0.0824999901989052
4,4,2,0.08249999951718359
4,4,3,0.08249998359282237
4,4,4,0.08249999237921145
4,4,5,0.08249999747356859
4,4,6,0.0824999752617883
4,4,7,0.0824999974883509
4,4,8,0.07796485828714438
4,4,9,0.08249997821764274
4,4,10,0.08249999796118851
4,5,1,0.08249996784686758
4,5,2,1.9446274410186033e-9
4,5,3,0.05625082787148397
4,5,4,0.06357756348671878
4,5,5,2.180676561726659e-9
4,5,6,0.06614329893918815
4,5,7,2.5853459744883395e-9
4,5,8,0.003187487682368331
4,5,9,0.05941271844085885
4,5,10,4.852248233217521e-10
4,6,1,0.08249999579160278
4,6,2,0.08249999892086744
4,6,3,0.0824999988905524
4,6,4,0.08249999883757565
4,6,5,0.08249999886727277
4,6,6,0.08249999781052988
4,6,7,0.08249999395369068
4,6,8,0.08249999971952533
4,6,9,0.08249999766673093
4,6,10,0.0824999882220255
4,7,1,7.2477287532314755e-9
4,7,2,1.377675869318854e-9
4,7,3,1.1431924709873868e-9
4,7,4,1.143501276271927e-9
4,7,5,1.000885928751769e-9
4,7,6,2.83375236958952e-9
4,7,7,4.389257391232295e-9
4,7,8,2.810768238530704e-10
4,7,9,3.022708873249354e-9
4,7,10,2.83981823681127e-9
4,8,1,0.08249999729038099
4,8,2,0.08249999161680692
4,8,3,0.0824999978658488
4,8,4,0.08249999782084351
4,8,5,0.08249998550333011
4,8,6,0.019370385108723413
4,8,7,0.08249999754346884
4,8,8,0.08249999968383977
4,8,9,4.604923219032524e-5
4,8,10,0.08249999948691983
4,9,1,1.3934670178060843e-9
4,9,2,2.538369229242982e-9
4,9,3,9.164354955442623e-10
4,9,4,1.0928844519222036e-9
4,9,5,2.008215629454572e-9
4,9,6,1.5776327099473679e-9
4,9,7,9.753423794951774e-10
4,9,8,1.0968444763826525e-9
4,9,9,1.6392846977384384e-9
4,9,10,1.4245690801165206e-9
4,10,1,0.06672995685233288
4,10,2,5.1741048316963764e-5
4,10,3,8.552995040753319e-5
4,10,4,0.08249999524954414
4,10,5,8.295607202504231e-5
4,10,6,8.189503154976535e-5
4,10,7,0.08249999686424528
4,10,8,0.08249999792571261
4,10,9,1.9321287816777917e-8
4,10,10,0.08249999739569554
4,11,1,2.6031028715390613e-9
4,11,2,2.6694878402434243e-7
4,11,3,6.072602037939317e-6
4,11,4,2.5251354552691335e-9
4,11,5,2.3388736993233256e-8
4,11,6,1.3474373303867788e-8
4,11,7,2.7718912732041367e-9
4,11,8,3.441070141192686e-9
4,11,9,0.04125010449302721
4,11,10,3.127875279188581e-9
4,12,1,2.3100469128305493e-8
4,12,2,0.08249999525618928
4,12,3,0.05601129245252763
4,12,4,0.029047165123795907
4,12,5,0.07665611276306449
4,12,6,0.04124999361272477
4,12,7,0.03357549981855343
4,12,8,0.08249999585462994
4,12,9,0.08249999635435186
4,12,10,0.08249991455341117
4,13,1,0.04124986500306971
4,13,2,4.011776617160531e-9
4,13,3,0.06925477107377552
4,13,4,0.05809436563064345
4,13,5,0.08249996816238384
4,13,6,0.08249998432256506
4,13,7,0.06715081880215101
4,13,8,2.9020009762611576e-9
4,13,9,3.878052563724236e-9
4,13,10,0.08249916048913793
4,14,1,0.0824999957275421
4,14,2,0.08249999319012478
4,14,3,0.08249999558380462
4,14,4,0.08249999544683913
4,14,5,0.08249999124418711
4,14,6,0.08249999139671461
4,14,7,0.08249999817235508
4,14,8,0.08249999824830785
4,14,9,0.08249999316087078
4,14,10,0.08249998249314885
4,15,1,0.0824999733158104
4,15,2,7.513429691410791e-10
4,15,3,0.0824999668622516
4,15,4,0.08241937244934719
4,15,5,0.0824999910466681
4,15,6,0.08249999766737455
4,15,7,3.505548349537039e-9
4,15,8,1.4368730243075975e-9
4,15,9,0.08241942954251331
4,15,10,1.569253858584177e-8
4,16,1,0.082499999314803
4,16,2,0.08249999916699925
