bus_code,hour,scen,deficit
1,17,5,0.0
1,17,6,0.0
1,17,7,0.0
1,17,8,0.0
1,17,9,0.0
1,17,10,0.0
1,18,1,0.0
1,18,2,0.0
1,18,3,0.0
1,18,4,0.0
1,18,5,0.0
1,18,6,0.0
1,18,7,0.0
1,18,8,0.0
1,18,9,0.0
1,18,10,0.0
1,19,1,0.0
1,19,2,0.0
1,19,3,0.0
1,19,4,0.0
1,19,5,0.0
1,19,6,1.017294755378817e-10
1,19,7,0.0
1,19,8,0.0
1,19,9,0.0
1,19,10,0.0
1,20,1,0.0
1,20,2,0.0
1,20,3,0.0
1,20,4,1.0031883310168688e-10
1,20,5,0.0
1,20,6,0.0
1,20,7,0.0
1,20,8,0.0
1,20,9,0.0
1,20,10,0.0
1,21,1,0.0
1,21,2,0.0
1,21,3,0.0
1,21,4,0.0
1,21,5,0.0
1,21,6,0.0
1,21,7,0.0
1,21,8,0.0
1,21,9,0.0
1,21,10,0.0
1,22,1,0.0
1,22,2,0.0
1,22,3,0.0
1,22,4,0.0
1,22,5,0.0
1,22,6,0.0
1,22,7,0.0
1,22,8,0.0
1,22,9,0.0
1,22,10,0.0
1,23,1,0.0
1,23,2,0.0
1,23,3,0.0
1,23,4,0.0
1,23,5,0.0
1,23,6,0.0
1,23,7,0.0
1,23,8,0.0
1,23,9,0.0
1,23,10,0.0
1,24,1,0.0
1,24,2,0.0
1,24,3,0.0
1,24,4,0.0
1,24,5,0.0
1,24,6,0.0
1,24,7,0.0
1,24,8,0.0
1,24,9,0.0
1,24,10,0.0
3,1,1,7.589509576355624e-11
3,1,2,6.41294378711521e-11
3,1,3,7.589157080545306e-11
3,1,4,7.41457589770178e-11
3,1,5,7.414761860058405e-11
3,1,6,6.96271235112178e-11
3,1,7,7.414657776649847e-11
3,1,8,6.201926472382269e-11
3,1,9,6.961721477072302e-11
3,1,10,7.414636959968135e-11
3,2,1,7.448144878630103e-11
3,2,2,6.580666567224114e-11
3,2,3,7.477821140078333e-11
3,2,4,7.465907059245325e-11
3,2,5,7.478415109396508e-11
3,2,6,7.475167707049479e-11
3,2,7,7.471820384630234e-11
3,2,8,6.057931933867167e-11
3,2,9,7.479938890497806e-11
3,2,10,7.453232475640448e-11
3,3,1,7.309883254258409e-11
3,3,2,6.639276628472857e-11
3,3,3,7.309031158087009e-11
3,3,4,7.481179564727825e-11
3,3,5,7.255786249604768e-11
3,3,6,7.309390592791232e-11
3,3,7,7.256568956837128e-11
3,3,8,6.058309409695539e-11
3,3,9,7.480838171147752e-11
3,3,10,7.219101705313591e-11
3,4,1,7.473922869483118e-11
3,4,2,6.5947775018671e-11
3,4,3,7.30040056184933e-11
3,4,4,7.300414439637137e-11
3,4,5,7.471095964106667e-11
3,4,6,7.476920471649606e-11
3,4,7,7.480498165346461e-11
3,4,8,6.0573157600885e-11
3,4,9,7.303345428422148e-11
3,4,10,7.403912205550256e-11
3,5,1,7.385696221273719e-11
3,5,2,7.38551997336856e-11
3,5,3,7.385382583269262e-11
3,5,4,7.386138922704788e-11
3,5,5,6.956030196292318e-11
3,5,6,7.386061207093064e-11
3,5,7,6.968851884447957e-11
3,5,8,6.057858381591785e-11
3,5,9,7.385755895761292e-11
3,5,10,6.545021469239742e-11
3,6,1,7.513592525931756e-11
3,6,2,7.07170016989167e-11
3,6,3,7.458882123057009e-11
3,6,4,7.492924336549578e-11
3,6,5,7.420031256089032e-11
3,6,6,7.475402241663431e-11
3,6,7,7.488336339900314e-11
3,6,8,6.20212353696914e-11
3,6,9,7.309293448276577e-11
3,6,10,6.727640666781554e-11
3,7,1,7.604736285138358e-11
3,7,2,7.604558649454418e-11
3,7,3,6.37568331463001e-11
3,7,4,6.375722172435871e-11
3,7,5,6.05967914735217e-11
3,7,6,7.604022966845037e-11
3,7,7,7.601395901613017e-11
3,7,8,7.604945839734256e-11
3,7,9,7.783416966500312e-11
3,7,10,6.838146715537619e-11
3,8,1,7.527618806069114e-11
3,8,2,7.163006299215624e-11
3,8,3,7.43913680656405e-11
3,8,4,7.442613192409908e-11
3,8,5,7.391035006243385e-11
3,8,6,7.53404005848779e-11
3,8,7,7.290316961228172e-11
3,8,8,6.202167945890125e-11
3,8,9,7.542291791118316e-11
3,8,10,6.636144411764633e-11
3,9,1,6.277936503984449e-11
3,9,2,7.376348143406375e-11
3,9,3,7.056168149777164e-11
3,9,4,7.090832088163523e-11
3,9,5,7.405169533125644e-11
3,9,6,7.405785706904311e-11
3,9,7,6.060643653604814e-11
3,9,8,7.405476232236197e-11
3,9,9,7.405548396732797e-11
3,9,10,7.405433211093992e-11
3,10,1,7.195311013674655e-11
3,10,2,7.238114274610297e-11
3,10,3,7.204052632214797e-11
3,10,4,7.25639548448953e-11
3,10,5,7.24932613938023e-11
3,10,6,7.251335643054801e-11
3,10,7,7.01639718547753e-11
3,10,8,6.894790294253994e-11
3,10,9,7.250643141443192e-11
3,10,10,7.149771052983311e-11
3,11,1,7.078042318919842e-11
3,11,2,7.089644149527174e-11
3,11,3,7.256097112051663e-11
3,11,4,7.076152164220417e-11
3,11,5,7.090199261039487e-11
3,11,6,7.090050768709943e-11
3,11,7,7.033963689284661e-11
3,11,8,6.94108104326574e-11
3,11,9,7.25662446798836e-11
3,11,10,7.000905410947666e-11
3,12,1,7.230112342160311e-11
3,12,2,7.229203347058899e-11
3,12,3,7.229476739478713e-11
3,12,4,7.227778098251036e-11
3,12,5,7.230624432530419e-11
3,12,6,7.230205323338623e-11
3,12,7,7.218689535015699e-11
3,12,8,7.001436930220706e-11
3,12,9,7.229349063830881e-11
3,12,10,7.215082697964448e-11
3,13,1,7.230006870972971e-11
3,13,2,7.064990259486592e-11
3,13,3,7.062893325748831e-11
3,13,4,7.22998744207004e-11
3,13,5,7.062894713527612e-11
3,13,6,7.229344900494539e-11
3,13,7,7.229251919316226e-11
3,13,8,6.977085575954334e-11
3,13,9,7.065328877509103e-11
3,13,10,7.063609419599715e-11
3,14,1,7.230570309157969e-11
3,14,2,7.216519049002557e-11
3,14,3,7.230611942521392e-11
3,14,4,7.227708709311997e-11
3,14,5,7.238590282732105e-11
3,14,6,7.238569466050393e-11
3,14,7,7.224965070662392e-11
3,14,8,6.963410403848513e-11
3,14,9,7.238559751598928e-11
3,14,10,7.234808585554475e-11
3,15,1,7.16182807503074e-11
3,15,2,7.161771176100729e-11
3,15,3,7.161640724895335e-11
3,15,4,7.161500559238476e-11
3,15,5,7.329929718746797e-11
3,15,6,7.330118456660983e-11
3,15,7,7.071954133408553e-11
3,15,8,6.289066489806316e-11
3,15,9,7.161922443987834e-11
3,15,10,7.329582774051602e-11
3,16,1,7.322908945894824e-11
3,16,2,6.683475994861965e-11
3,16,3,7.322624451244764e-11
3,16,4,7.288948611350321e-11
3,16,5,7.318130823552593e-11
3,16,6,7.485281838803814e-11
3,16,7,7.294520543155159e-11
3,16,8,6.887354575546567e-11
3,16,9,7.290820724925595e-11
3,16,10,7.215336661481331e-11
3,17,1,7.924123857083742e-11
3,17,2,6.058406554210194e-11
3,17,3,7.926216627485161e-11
3,17,4,6.058196999614296e-11
3,17,5,6.623934734051318e-11
3,17,6,7.923969813639076e-11
3,17,7,7.923875444681983e-11
3,17,8,7.923955935851268e-11
3,17,9,6.056993795411358e-11
3,17,10,7.125641743321864e-11
3,18,1,8.109812821288642e-11
3,18,2,6.20214157809329e-11
3,18,3,7.736417062531586e-11
3,18,4,8.388127692438019e-11
3,18,5,7.91106763431415e-11
3,18,6,8.093910264239668e-11
3,18,7,6.207277747360962e-11
3,18,8,6.203290658923777e-11
3,18,9,8.071210366722426e-11
3,18,10,6.224214199601619e-11
3,19,1,6.058270551889677e-11
3,19,2,6.203942914950744e-11
3,19,3,7.756018050031344e-11
3,19,4,6.05914485252157e-11
3,19,5,5.932972169109263e-11
3,19,6,9.111414400742035e-11
3,19,7,6.203795810399981e-11
3,19,8,7.9944814657118e-11
3,19,9,7.943071200777752e-11
3,19,10,6.203146329930576e-11
3,20,1,9.671875800254526e-11
3,20,2,6.208032699017707e-11
3,20,3,7.673298108024085e-11
3,20,4,1.0068118561079586e-10
3,20,5,7.917977384863661e-11
3,20,6,6.20212353696914e-11
3,20,7,6.202986735370786e-11
3,20,8,6.206608837988625e-11
3,20,9,7.84779186080442e-11
3,20,10,6.210729153188765e-11
3,21,1,6.057510049117809e-11
3,21,2,7.347103481158967e-11
3,21,3,8.599602974168619e-11
3,21,4,1.0213271894876641e-10
3,21,5,6.058759050020512e-11
3,21,6,8.455255939843198e-11
3,21,7,6.059150403636693e-11
3,21,8,6.202006963551554e-11
3,21,9,8.788940408788193e-11
3,21,10,6.059014401316176e-11
3,22,1,7.93649868047197e-11
3,22,2,6.206835045929893e-11
3,22,3,7.006391300468096e-11
3,22,4,7.793207745798725e-11
3,22,5,7.707065541318059e-11
3,22,6,7.612524499656104e-11
3,22,7,7.637052101827635e-11
3,22,8,6.20162671216562e-11
3,22,9,7.917201616525205e-11
3,22,10,6.210551517504825e-11
3,23,1,8.035601350986354e-11
3,23,2,8.035927478999838e-11
3,23,3,6.625532067427997e-11
3,23,4,8.036295240376745e-11
3,23,5,6.89821116894862e-11
3,23,6,7.729021589408802e-11
3,23,7,6.061191826223222e-11
3,23,8,6.058477330928014e-11
3,23,9,8.035991316823754e-11
3,23,10,6.058425983113125e-11
3,24,1,7.785887212730103e-11
3,24,2,7.604435137142929e-11
3,24,3,7.784611844030564e-11
3,24,4,7.78669906331686e-11
3,24,5,7.456410489048437e-11
3,24,6,7.784174693714618e-11
3,24,7,6.206944680453574e-11
3,24,8,6.201612834377812e-11
3,24,9,7.785906641633034e-11
3,24,10,6.233873139915858e-11
5,1,1,7.432276322161258e-11
5,1,2,6.420530773709743e-11
5,1,3,7.431457532680597e-11
5,1,4,7.432233994908444e-11
5,1,5,7.432260362705279e-11
5,1,6,6.972406679794929e-11
5,1,7,7.432258974926498e-11
5,1,8,6.059760332410846e-11
5,1,9,6.97207014344059e-11
5,1,10,7.432215953784294e-11
5,2,1,7.29283577971529e-11
5,2,2,6.432292198876866e-11
5,2,3,7.315932581963835e-11
5,2,4,7.30890695188613e-11
5,2,5,7.316725697537052e-11
5,2,6,7.31549612553728e-11
5,2,7,7.311191235759296e-11
5,2,8,6.059847762474035e-11
5,2,9,7.318405603751188e-11
5,2,10,7.292785125789791e-11
5,3,1,7.32513980028493e-11
5,3,2,6.492062443186342e-11
5,3,3,7.325409723257792e-11
5,3,4,7.325198086993723e-11
5,3,5,7.270124779967801e-11
5,3,6,7.325250822587392e-11
5,3,7,7.270727769848051e-11
5,3,8,6.060283525011201e-11
5,3,9,7.325511031108789e-11
5,3,10,7.232393850475916e-11
5,4,1,7.312954408700278e-11
5,4,2,6.447711808910128e-11
5,4,3,7.316265648871223e-11
5,4,4,7.315661271212193e-11
5,4,5,7.310872740529106e-11
5,4,6,7.315303918176141e-11
5,4,7,7.320305472902078e-11
5,4,8,6.059968499227963e-11
5,4,9,7.318617933904648e-11
5,4,10,7.244892880065024e-11
5,5,1,7.403058721600075e-11
5,5,2,7.40263961240828e-11
5,5,3,7.402603530159979e-11
5,5,4,7.402609775164493e-11
5,5,5,6.967214999376026e-11
5,5,6,7.402482793406051e-11
5,5,7,6.980295508274281e-11
5,5,8,6.060393159534883e-11
5,5,9,7.402776308618186e-11
5,5,10,6.551536396726121e-11
5,6,1,7.356817238735047e-11
5,6,2,7.083992420442442e-11
5,6,3,7.296378778942625e-11
5,6,4,7.33075128378502e-11
5,6,5,7.259787909719151e-11
5,6,6,7.313757932614351e-11
5,6,7,7.327280449054285e-11
5,6,8,6.059942131431129e-11
5,6,9,7.325772627408966e-11
5,6,10,6.579094907754879e-11
5,7,1,7.623791875577268e-11
5,7,2,7.623755793328968e-11
5,7,3,6.380321271315381e-11
5,7,4,6.380494049773588e-11
5,7,5,6.060308505029255e-11
5,7,6,7.62347476812586e-11
5,7,7,7.62098856244009e-11
5,7,8,7.623683628832367e-11
5,7,9,7.623643383247725e-11
5,7,10,6.690875631321092e-11
5,8,1,7.366848797651926e-11
5,8,2,7.177038130468105e-11
5,8,3,7.279048891417617e-11
5,8,4,7.282888875304039e-11
5,8,5,7.235599619459521e-11
5,8,6,7.372125826465847e-11
5,8,7,7.30631458112363e-11
5,8,8,6.05932387598429e-11
5,8,9,7.386805056519563e-11
5,8,10,6.488163478701736e-11
5,9,1,6.289876258724902e-11
5,9,2,7.393961831692053e-11
5,9,3,7.066783963560752e-11
5,9,4,7.124095063870683e-11
5,9,5,7.422219783226325e-11
5,9,6,7.421661896156451e-11
5,9,7,6.059727025720107e-11
5,9,8,7.421604997226439e-11
5,9,9,7.421852021849418e-11
5,9,10,7.421453035449943e-11
5,10,1,7.209621094572682e-11
5,10,2,7.083889030923274e-11
5,10,3,7.050409561726312e-11
5,10,4,7.09899430906269e-11
5,10,5,7.09542563592791e-11
5,10,6,7.096909171444565e-11
5,10,7,7.028067017245121e-11
5,10,8,6.921183764996286e-11
5,10,9,7.096907089776394e-11
5,10,10,6.998617657627548e-11
5,11,1,7.090905640438905e-11
5,11,2,7.102824578497646e-11
5,11,3,7.103107685368926e-11
5,11,4,7.087180842191287e-11
5,11,5,7.102680249504445e-11
5,11,6,7.10245820489952e-11
5,11,7,7.04520261574082e-11
5,11,8,6.935182289558028e-11
5,11,9,7.102717025642136e-11
5,11,10,7.000901247611324e-11
5,12,1,7.075640767739699e-11
5,12,2,7.075821872870591e-11
5,12,3,7.075701830006054e-11
5,12,4,7.074671404261323e-11
5,12,5,7.075573460468831e-11
5,12,6,7.075750402263381e-11
5,12,7,7.064796664346673e-11
5,12,8,7.013693098523177e-11
5,12,9,7.07619171591567e-11
5,12,10,7.061794204954452e-11
5,13,1,7.076134123096267e-11
5,13,2,7.076599722877219e-11
5,13,3,7.075844077331084e-11
5,13,4,7.075515173760039e-11
5,13,5,7.075562358238585e-11
5,13,6,7.076045305254297e-11
5,13,7,7.075923180721588e-11
5,13,8,6.989007289570637e-11
5,13,9,7.076544905615378e-11
5,13,10,7.075438152037705e-11
5,14,1,7.076587926757583e-11
5,14,2,7.063394313888693e-11
5,14,3,7.076558089513796e-11
5,14,4,7.073844981997368e-11
5,14,5,7.084682840385881e-11
5,14,6,7.084623859787698e-11
5,14,7,7.070792562569039e-11
5,14,8,6.975187094582225e-11
5,14,9,7.084760555997605e-11
5,14,10,7.080105252077473e-11
5,15,1,7.175603167208777e-11
5,15,2,7.175524757707663e-11
5,15,3,7.175569860518038e-11
5,15,4,7.175308958107252e-11
5,15,5,7.175567778849867e-11
5,15,6,7.175568472739258e-11
5,15,7,7.083417186137808e-11
5,15,8,6.293204846130607e-11
5,15,9,7.175548349946936e-11
5,15,10,7.175417204852153e-11
5,16,1,7.16940951051015e-11
5,16,2,6.536200053419705e-11
5,16,3,7.168347165853461e-11
5,16,4,7.134062784963646e-11
5,16,5,7.163625248551853e-11
5,16,6,7.32551172499818e-11
5,16,7,7.141365970797509e-11
5,16,8,6.897716425813272e-11
5,16,9,7.136205515401173e-11
5,16,10,7.061298074040323e-11
5,17,1,7.947466990065877e-11
5,17,2,6.06076161480118e-11
5,17,3,7.949875480139923e-11
5,17,4,6.060899698789868e-11
5,17,5,6.63354648988701e-11
5,17,6,7.947797281415703e-11
5,17,7,7.947367763883051e-11
5,17,8,7.94777438306582e-11
5,17,9,6.06104680334063e-11
5,17,10,7.140040642061862e-11
5,18,1,7.941625829177568e-11
5,18,2,6.205832375760778e-11
5,18,3,7.770115800775912e-11
5,18,4,8.224216446750532e-11
5,18,5,7.932382528608173e-11
5,18,6,7.925692740995416e-11
5,18,7,6.060054541512372e-11
5,18,8,6.204517455365988e-11
5,18,9,7.903248888663228e-11
5,18,10,6.060391771756102e-11
5,19,1,6.060650592498718e-11
5,19,2,6.204493169237324e-11
5,19,3,7.789995037921216e-11
5,19,4,6.060744961455811e-11
5,19,5,8.812126722768099e-11
5,19,6,1.0894007917983117e-10
5,19,7,6.20450427146757e-11
5,19,8,8.022264796903045e-11
5,19,9,7.964656018044636e-11
5,19,10,6.204393943054498e-11
5,20,1,9.722962712732652e-11
5,20,2,6.210292002872819e-11
5,20,3,7.690369174806477e-11
5,20,4,1.0122004623358549e-10
5,20,5,7.941602930827685e-11
5,20,6,6.205211344756378e-11
5,20,7,6.20725762456864e-11
5,20,8,6.208310254773863e-11
5,20,9,7.870311347080161e-11
5,20,10,6.210999770051018e-11
5,21,1,6.060917046024628e-11
5,21,2,7.363649967562225e-11
5,21,3,8.441571747175303e-11
5,21,4,1.0273926154269475e-10
5,21,5,6.060321688927672e-11
5,21,6,8.336232398820087e-11
5,21,7,6.060268953334003e-11
5,21,8,6.203896424361588e-11
5,21,9,8.827266001487644e-11
5,21,10,6.060714430322633e-11
5,22,1,7.959891079600823e-11
5,22,2,6.059955315329546e-11
5,22,3,7.0012495800853e-11
5,22,4,7.813786423449542e-11
5,22,5,7.727595646711549e-11
5,22,6,7.452091027593255e-11
5,22,7,7.656129896727037e-11
5,22,8,6.060002499808093e-11
5,22,9,7.943224550333028e-11
5,22,10,6.202973551472368e-11
5,23,1,8.061143419446637e-11
5,23,2,8.061499384703907e-11
5,23,3,6.627457610486331e-11
5,23,4,8.062377848672142e-11
5,23,5,6.948316227939344e-11
5,23,6,7.752083003298438e-11
5,23,7,6.059949764214423e-11
5,23,8,6.060081603198597e-11
5,23,9,8.061423750760355e-11
5,23,10,6.060004581476264e-11
5,24,1,7.624471887179851e-11
5,24,2,7.623979919602064e-11
5,24,3,7.624685605112091e-11
5,24,4,7.624723075139173e-11
5,24,5,7.475300239923044e-11
5,24,6,7.624116615811971e-11
5,24,7,6.209331659956518e-11
5,24,8,6.05957159449666e-11
5,24,9,7.62393759234925e-11
5,24,10,6.091922799544847e-11
7,1,1,7.393274881195566e-11
7,1,2,6.366784877087639e-11
7,1,3,7.662248613371503e-11
7,1,4,7.459588502456427e-11
7,1,5,7.455458472804821e-11
7,1,6,6.957889819858565e-11
7,1,7,7.402112256471582e-11
7,1,8,6.209432967807516e-11
7,1,9,7.004685720346515e-11
7,1,10,7.446321337312156e-11
7,2,1,7.46662731643255e-11
7,2,2,6.521916340318512e-11
7,2,3,7.536815616049353e-11
7,2,4,7.479505903518202e-11
7,2,5,7.493206055642077e-11
7,2,6,7.601186347017119e-11
7,2,7,7.51931850118126e-11
7,2,8,6.132050422991142e-11
7,2,9,7.507239274673339e-11
7,2,10,7.419065362057609e-11
7,3,1,7.346523389628601e-11
7,3,2,6.653499973197086e-11
7,3,3,7.275602342815546e-11
7,3,4,7.456479877987476e-11
7,3,5,7.272216162590439e-11
7,3,6,7.350786646043161e-11
7,3,7,7.276979019366081e-11
7,3,8,6.074352132401373e-11
7,3,9,7.480704944384797e-11
7,3,10,7.205136487442587e-11
7,4,1,7.440381644130412e-11
7,4,2,6.52375931053939e-11
7,4,3,7.515077449227192e-11
7,4,4,7.519962430535543e-11
7,4,5,7.594014306278041e-11
7,4,6,7.409717284190265e-11
7,4,7,7.53777040785053e-11
7,4,8,6.24567064733128e-11
7,4,9,7.56641416188586e-11
7,4,10,7.438205607002146e-11
7,5,1,7.340539287525871e-11
7,5,2,7.40484340511216e-11
7,5,3,7.405676072380629e-11
7,5,4,7.424671988331966e-11
7,5,5,7.007261437763646e-11
7,5,6,7.426714798697276e-11
7,5,7,7.00792757157842e-11
7,5,8,6.061484647545967e-11
7,5,9,7.359224341030313e-11
7,5,10,6.547029585135533e-11
7,6,1,7.5186079584455e-11
7,6,2,7.293210479986101e-11
7,6,3,7.512279687205137e-11
7,6,4,7.516187672251817e-11
7,6,5,7.449352246169383e-11
7,6,6,7.494205256364239e-11
7,6,7,7.570166715709092e-11
7,6,8,6.254086137857939e-11
7,6,9,7.356648623613182e-11
7,6,10,6.734723889678662e-11
7,7,1,7.640299504174664e-11
7,7,2,7.585676531363106e-11
7,7,3,6.381162265256535e-11
7,7,4,6.374500927108784e-11
7,7,5,6.113276551644731e-11
7,7,6,7.662626089199875e-11
7,7,7,7.616440811375469e-11
7,7,8,7.634726184591045e-11
7,7,9,7.76171349414767e-11
7,7,10,6.823508424957936e-11
7,8,1,7.536304913458025e-11
7,8,2,7.148681646640398e-11
7,8,3,7.511058441878049e-11
7,8,4,7.491962605854496e-11
7,8,5,7.33790805895751e-11
7,8,6,7.547762415072157e-11
7,8,7,7.25053350691951e-11
7,8,8,6.283040754340163e-11
7,8,9,7.37916394655258e-11
7,8,10,6.59561294469313e-11
7,9,1,6.839540045433523e-11
7,9,2,7.376599331365696e-11
7,9,3,7.049849592988267e-11
7,9,4,7.638290000500092e-11
7,9,5,7.400191570638981e-11
7,9,6,7.382583433468426e-11
7,9,7,6.052736090111921e-11
7,9,8,7.407341406917567e-11
7,9,9,7.420208891772972e-11
7,9,10,7.38319405613197e-11
7,10,1,7.181144567880438e-11
7,10,2,7.285372305432247e-11
7,10,3,7.27147231316394e-11
7,10,4,9.696599079234147e-11
7,10,5,7.231126808449062e-11
7,10,6,7.272915603095953e-11
7,10,7,7.022982195792338e-11
7,10,8,6.675260344479739e-11
7,10,9,7.30313587382625e-11
7,10,10,7.200173790522513e-11
7,11,1,7.075384722554645e-11
7,11,2,7.115963374104695e-11
7,11,3,7.262723755729894e-11
7,11,4,7.086342623807695e-11
7,11,5,7.096545573404e-11
7,11,6,7.055722672788534e-11
7,11,7,7.043932104267014e-11
7,11,8,6.774281136046056e-11
7,11,9,7.283862402118757e-11
7,11,10,7.827649639580159e-11
7,12,1,7.211276020768764e-11
7,12,2,7.260314571766457e-11
7,12,3,7.250844369366405e-11
7,12,4,7.117595401950894e-11
7,12,5,7.297673576545094e-11
7,12,6,7.304712390521217e-11
7,12,7,7.274225666265011e-11
7,12,8,7.008216229564823e-11
7,12,9,7.264211454582892e-11
7,12,10,7.234102206155058e-11
7,13,1,7.25071114260345e-11
7,13,2,7.073353014419581e-11
7,13,3,7.098877041755713e-11
7,13,4,7.220413156261429e-11
7,13,5,7.096767618008926e-11
7,13,6,7.22037984957069e-11
7,13,7,7.212463959405113e-11
7,13,8,6.977962652143788e-11
7,13,9,7.052425310405397e-11
7,13,10,7.044942407219423e-11
7,14,1,7.26836368869499e-11
7,14,2,7.265998913652538e-11
7,14,3,7.235434473784608e-11
7,14,4,7.202327623190286e-11
7,14,5,7.228329046427007e-11
7,14,6,7.23714421724253e-11
7,14,7,7.252420886061373e-11
7,14,8,7.006961677546997e-11
7,14,9,7.281575342688029e-11
7,14,10,7.263056822637282e-11
7,15,1,7.188527550994195e-11
7,15,2,7.179401517731776e-11
7,15,3,7.127964885000893e-11
7,15,4,7.16102732667423e-11
7,15,5,7.344969077394126e-11
7,15,6,7.365830168026832e-11
7,15,7,7.077016750400844e-11
7,15,8,6.26305673989691e-11
7,15,9,7.189049355815769e-11
7,15,10,7.148814873403353e-11
7,16,1,7.327050077776676e-11
7,16,2,6.723599454971918e-11
7,16,3,7.329115092602478e-11
7,16,4,7.34172722616222e-11
7,16,5,7.360778653264788e-11
7,16,6,7.532752199779225e-11
7,16,7,7.171174765119304e-11
7,16,8,6.89446277846173e-11
7,16,9,7.277201063971006e-11
7,16,10,7.284217673486637e-11
7,17,1,7.9039441658324e-11
7,17,2,6.039790889644792e-11
7,17,3,7.936351575921208e-11
7,17,4,6.060452140133066e-11
7,17,5,6.65105748254291e-11
7,17,6,7.905032184396532e-11
7,17,7,7.934819468147225e-11
7,17,8,7.947653646311892e-11
7,17,9,6.036238175965991e-11
7,17,10,7.15832948472439e-11
7,18,1,8.100409232270067e-11
7,18,2,6.214917469549164e-11
7,18,3,6.846900824086788e-11
7,18,4,7.798695023097935e-11
7,18,5,8.079514834946622e-11
7,18,6,8.095857317869104e-11
7,18,7,5.837996752688923e-11
7,18,8,6.184519563134927e-11
7,18,9,8.023093300835171e-11
7,18,10,4.991229651807316e-11
7,19,1,6.037137456615937e-11
7,19,2,6.235134630827588e-11
7,19,3,7.40066896653957e-11
7,19,4,6.053157974861278e-11
7,19,5,0.0
7,19,6,0.0
7,19,7,6.080347336734349e-11
7,19,8,8.561307218712955e-11
7,19,9,7.942035917807289e-11
7,19,10,6.271649866107509e-11
7,20,1,9.688494451154384e-11
7,20,2,6.170375321801203e-11
7,20,3,5.964539973035698e-11
7,20,4,1.019346829167489e-10
7,20,5,8.272560414468444e-11
7,20,6,6.113376471716947e-11
7,20,7,6.337996794059109e-11
7,20,8,6.20707929499531e-11
7,20,9,7.861977735501569e-11
7,20,10,5.978173511778095e-11
