bus_code,hour,scen,batStorage
1,21,1,0.044396363325900245
1,21,2,0.019372634869059487
1,21,3,0.007781737731634028
1,21,4,0.08767202185060971
1,21,5,0.029891449587351928
1,21,6,0.11008135054131873
1,21,7,0.04507770560631728
1,21,8,0.05219956745630537
1,21,9,0.05146331896810457
1,21,10,0.10591274493673358
1,22,1,1.8042992473155542e-6
1,22,2,0.011465719958022763
1,22,3,0.014731323973171898
1,22,4,0.05356324010603925
1,22,5,0.01864609428447503
1,22,6,0.06522913574978623
1,22,7,0.03657862314573104
1,22,8,0.04876994728241727
1,22,9,0.04367237870987734
1,22,10,0.0592619575757058
1,23,1,0.02212808033331423
1,23,2,1.5132433257493295e-6
1,23,3,1.3430731118970404e-5
1,23,4,0.0327680801058901
1,23,5,0.00430975812200147
1,23,6,0.03534467658567649
1,23,7,0.021888140096734742
1,23,8,0.028934197339172244
1,23,9,0.021219515922569657
1,23,10,0.03400057942928787
1,24,1,4.537936694991307e-7
1,24,2,6.727961249165088e-9
1,24,3,2.728241896214483e-8
1,24,4,3.759788373680628e-5
1,24,5,1.7070255821372005e-7
1,24,6,5.8966616178886266e-5
1,24,7,1.487018623860803e-8
1,24,8,1.9421525533053208e-5
1,24,9,1.0098260862928532e-8
1,24,10,5.439260995985379e-5
2,1,1,0.5984873921340967
2,1,2,1.6536453609217183e-7
2,1,3,0.5983896855983313
2,1,4,0.31869062077720833
2,1,5,0.3570269144239527
2,1,6,0.3413166171128591
2,1,7,5.3902776492309457e-8
2,1,8,0.5918556450594459
2,1,9,0.5985666897878034
2,1,10,0.5853054434971374
2,2,1,0.571049816613271
2,2,2,0.14603115612604922
2,2,3,0.58177391379163
2,2,4,0.3354510023760122
2,2,5,0.39899912066603727
2,2,6,0.3812865922441333
2,2,7,0.0037909304241243954
2,2,8,0.558820768320522
2,2,9,0.2546280536321349
2,2,10,0.5735358007565878
2,3,1,0.7027256772101748
2,3,2,0.02744900412091946
2,3,3,0.713417989852048
2,3,4,0.45582142392124925
2,3,5,0.4331652999934704
2,3,6,0.4104529611213433
2,3,7,4.5059039032788984e-7
2,3,8,0.5147877927522435
2,3,9,0.3864342027860232
2,3,10,0.68596659601154
2,4,1,0.7833400406733809
2,4,2,0.011611103329337449
2,4,3,0.6599454184551334
2,4,4,0.4191093567950065
2,4,5,0.4382689099426783
2,4,6,0.39917727605864917
2,4,7,0.08144371779752439
2,4,8,0.4854592859427436
2,4,9,0.4672204683094816
2,4,10,0.6368714759905163
2,5,1,0.7232440325996218
2,5,2,3.8688033513709914e-7
2,5,3,0.6107005879252876
2,5,4,0.39379094212925553
2,5,5,0.4475574521026787
2,5,6,0.4034615519028394
2,5,7,0.17031908116757855
2,5,8,0.462926365885535
2,5,9,0.476533759670675
2,5,10,0.7074711654102163
2,6,1,0.7588809593344397
2,6,2,0.03660887076555249
2,6,3,0.531715854568433
2,6,4,0.4220520505826072
2,6,5,0.4267877805370147
2,6,6,0.36033457961284576
2,6,7,0.16837867733921
2,6,8,0.4912602881498885
2,6,9,0.45614182290521427
2,6,10,0.7311862719364094
2,7,1,0.6640794385919857
2,7,2,0.06362930508425503
2,7,3,0.557831061179941
2,7,4,0.4418299021477106
2,7,5,0.4006401275087485
2,7,6,0.3779263384867171
2,7,7,0.19536797410942433
2,7,8,0.4340872989003116
2,7,9,0.48244677389308305
2,7,10,0.7456667860987096
2,8,1,0.5744610599244817
2,8,2,0.04500120821617024
2,8,3,0.5930686133169306
2,8,4,0.47094947603637255
2,8,5,0.3796415346427255
2,8,6,0.4052499333422522
2,8,7,0.1932081165769116
2,8,8,0.4625068891680367
2,8,9,0.5178655595785416
2,8,10,0.6730713919167732
2,9,1,0.6146563385462647
2,9,2,0.029248855120513766
2,9,3,0.6333173474283271
2,9,4,0.4114061738198687
2,9,5,0.3614407864176301
2,9,6,0.43805921348929233
2,9,7,0.193571090596458
2,9,8,0.4960440590970114
2,9,9,0.5000168807421649
2,9,10,0.7027853217838655
2,10,1,0.6549291565616648
2,10,2,0.013524473076793402
2,10,3,0.6736547978607008
2,10,4,0.44740671773948193
2,10,5,0.34329764285230574
2,10,6,0.40417667168235677
2,10,7,0.1939668474788437
2,10,8,0.45001834396781226
2,10,9,0.4822160453016099
2,10,10,0.6312914741633007
2,11,1,0.6990804941995444
2,11,2,2.1569981338222743e-6
2,11,3,0.5994490524901311
2,11,4,0.48731913625645273
2,11,5,0.32723471605497306
2,11,6,0.44362289523287574
2,11,7,0.19652377435720797
2,11,8,0.40787785642745167
2,11,9,0.46659729237273345
2,11,10,0.5692887594685426
2,12,1,0.6028897570154295
2,12,2,0.02458894531243394
2,12,3,0.5136173805152825
2,12,4,0.5099002051700668
2,12,5,0.30042690565696756
2,12,6,0.3950832490207648
2,12,7,0.1874750599082515
2,12,8,0.3638946256833801
2,12,9,0.43934523782828205
2,12,10,0.49292484516207513
2,13,1,0.5056763347268913
2,13,2,0.04735886353789305
2,13,3,0.42675512192307496
2,13,4,0.5314505596824878
2,13,5,0.272517440238751
2,13,6,0.4137550312476993
2,13,7,0.21015436143657154
2,13,8,0.307990338535598
2,13,9,0.4110623531804335
2,13,10,0.4173716190090961
2,14,1,0.5316181289978467
2,14,2,0.054174255799823275
2,14,3,0.3422899465157853
2,14,4,0.5573652699572986
2,14,5,0.24634678884084385
2,14,6,0.3631194312481294
2,14,7,0.20236275546255197
2,14,8,0.25283205961542154
2,14,9,0.3851758681558122
2,14,10,0.362020247204038
2,15,1,0.4352768806284585
2,15,2,0.07845699125550722
2,15,3,0.2563045436364043
2,15,4,0.4877748678642897
2,15,5,0.26957461517062725
2,15,6,0.38492172167186584
2,15,7,0.19316648617549395
2,15,8,0.1931216369984652
2,15,9,0.35777129062075613
2,15,10,0.3840121541691374
2,16,1,0.46107092186806126
2,16,2,0.08518527403709839
2,16,3,0.17176097543052857
2,16,4,0.41822075123510905
2,16,5,0.24350028166589896
2,16,6,0.33408491645958693
2,16,7,0.18540026774027593
2,16,8,0.14473871435792277
2,16,9,0.33181053121246856
2,16,10,0.33051957142447946
2,17,1,0.484765594457675
2,17,2,0.09072602025052237
2,17,3,0.08603364749513746
2,17,4,0.4404004872270678
2,17,5,0.21627718904451554
2,17,6,0.30807864877099894
2,17,7,0.21007122054533148
2,17,8,0.1610327557578723
2,17,9,0.3046685551778267
2,17,10,0.3470110828857133
2,18,1,0.3883751141328876
2,18,2,0.11493560188519794
2,18,3,7.346463249404041e-7
2,18,4,0.3683981679287322
2,18,5,0.18877742353739868
2,18,6,0.25832525794446676
2,18,7,0.2008919782463878
2,18,8,0.1138428929494421
2,18,9,0.27722377964087275
2,18,10,0.2969086322033546
2,19,1,0.26514045320257096
2,19,2,0.09186901670568356
2,19,3,0.01923469097832449
2,19,4,0.2696805275507473
2,19,5,0.13432595745920775
2,19,6,0.237902982285296
2,19,7,0.1778222475351437
2,19,8,0.09583478233867752
2,19,9,0.25346710959945457
2,19,10,0.2842946312813676
2,20,1,0.24408123907348378
2,20,2,0.07162141485140953
2,20,3,0.039762536079691574
2,20,4,0.17220000871341298
2,20,5,0.10353437074029685
2,20,6,0.15919665359319793
2,20,7,0.15704612815527713
2,20,8,0.09849791479289693
2,20,9,0.2004039883648246
2,20,10,0.18653211770816067
2,21,1,0.12341952567881533
2,21,2,0.053105492028509005
2,21,3,0.021253927657393284
2,21,4,0.15944285692943358
2,21,5,0.08477396294153673
2,21,6,0.14543750607589595
2,21,7,0.1236296233133693
2,21,8,0.08554356819209
2,21,9,0.14866261542195
2,21,10,0.174396363014689
2,22,1,2.1077422943272843e-6
2,22,2,0.03137356488984624
2,22,3,0.04027449045968853
2,22,4,0.08814835725152263
2,22,5,0.05247364325612159
2,22,6,0.07963891584743281
2,22,7,0.10025820750009586
2,22,8,0.09050534126015498
2,22,9,0.124608594034033
2,22,10,0.0847210652738765
2,23,1,0.05976033468752586
2,23,2,1.5206016671760688e-6
2,23,3,1.4538031514510438e-5
2,23,4,0.05167087799685324
2,23,5,0.011839876430450695
2,23,6,0.050576844108464435
2,23,7,0.05997236754226062
2,23,8,0.05420124314357236
2,23,9,0.06061684487217742
2,23,10,0.051562855015635074
2,24,1,4.3898885517673625e-7
2,24,2,6.4441318776916754e-9
2,24,3,2.6211886094915104e-8
2,24,4,3.6529019312586675e-5
2,24,5,1.6525330092526103e-7
2,24,6,5.718422340724588e-5
2,24,7,1.431872056339989e-8
2,24,8,1.8808463918190688e-5
2,24,9,9.891970548236984e-9
2,24,10,5.2722139194778805e-5
3,1,1,0.027715205505719105
3,1,2,8.917851525291898e-8
3,1,3,0.02313776787050051
3,1,4,0.33467453263348096
3,1,5,0.36589507301068647
3,1,6,0.30629749685710594
3,1,7,4.52399282618865e-8
3,1,8,0.10313988122091375
3,1,9,0.25677556100625637
3,1,10,0.008716342763757948
3,2,1,0.4581403208364929
3,2,2,0.6244897789638308
3,2,3,0.433325580956036
3,2,4,0.6338721523553752
3,2,5,0.693889391176791
3,2,6,0.5787735021294198
3,2,7,0.7841328840915449
3,2,8,0.715737039986545
3,2,9,2.3515086210399054e-7
3,2,10,0.30694823699728696
3,3,1,0.2905659946652073
3,3,2,3.942541946689553e-7
3,3,3,0.26007567216848426
3,3,4,0.4147314612006519
3,3,5,0.6594591857264408
3,3,6,0.495966285439034
3,3,7,3.9506578903402666e-7
3,3,8,0.0027927211971532535
3,3,9,3.320017706507061e-6
3,3,10,0.04670888842786857
3,4,1,0.7685874397240263
3,4,2,0.8352042514414489
3,4,3,0.8801699247323493
3,4,4,0.9320568566759666
3,4,5,1.2446171254449834
3,4,6,0.9366285676859768
3,4,7,0.5111653111374773
3,4,8,0.6242668416358479
3,4,9,0.5056477873752324
3,4,10,0.5495955875856883
3,5,1,0.004601796221959034
3,5,2,3.139960902070177e-7
3,5,3,1.040625604032133
3,5,4,0.9769659637685703
3,5,5,0.3823244819271894
3,5,6,0.9001715705272509
3,5,7,0.557775683285882
3,5,8,0.777611129811171
3,5,9,0.658617570456112
3,5,10,0.4125444433586368
3,6,1,0.4255634067461733
3,6,2,0.5065402706219541
3,6,3,1.5787403396064281
3,6,4,1.2923760330726517
3,6,5,0.887454988848873
3,6,6,1.285446785071422
3,6,7,1.0689569735381899
3,6,8,1.1990927142637957
3,6,9,1.1889966056477645
3,6,10,0.708164541379788
3,7,1,1.0177113632418808
3,7,2,1.0132832006929644
3,7,3,1.9548200392027681
3,7,4,1.610207417208001
3,7,5,1.386139921259425
3,7,6,1.5774085372138607
3,7,7,1.5251791213729116
3,7,8,1.7407307659653168
3,7,9,1.6396723245663902
3,7,10,0.9998385365135144
3,8,1,1.6154775314753316
3,8,2,1.5977131895738894
3,8,3,2.330843580490113
3,8,4,1.9341087409704583
3,8,5,1.8906718387544392
3,8,6,1.866740477412688
3,8,7,2.036164208830412
3,8,8,2.179543488030428
3,8,9,2.0903859347305156
3,8,10,1.424775770312858
3,9,1,1.6419955375113102
3,9,2,0.7009444989111593
3,9,3,2.3121447626935394
3,9,4,1.9981813496476737
3,9,5,2.0033585251121733
3,9,6,1.8028677543753422
3,9,7,2.1550931878818247
3,9,8,2.232695771477969
3,9,9,2.2287222592888307
3,9,10,1.3154943872803808
3,10,1,1.669238580780359
3,10,2,0.8941773943365641
3,10,3,2.2942468506620752
3,10,4,1.9225890667099883
3,10,5,2.116558595408866
3,10,6,0.9253435362375696
3,10,7,1.2351406999800822
3,10,8,2.4129097229345544
3,10,9,1.3337324330545903
3,10,10,1.3608752125138606
3,11,1,1.589759697814979
3,11,2,8.634603141323072e-7
3,11,3,2.3367037761679197
3,11,4,1.7598944104389638
3,11,5,2.126539397598104
3,11,6,0.7521740684780936
3,11,7,0.317519336945366
3,11,8,1.554997133300421
3,11,9,1.3683977470982487
3,11,10,0.525348207321832
3,12,1,2.124371349427676
3,12,2,0.3851860139681273
3,12,3,2.999949538671697
3,12,4,2.039709360859829
3,12,5,1.226032582095656
3,12,6,1.122013500322293
3,12,7,0.7641467255408277
3,12,8,2.0627688629712972
3,12,9,1.834242413353233
3,12,10,0.9257050676737508
3,13,1,2.4787878318635967
3,13,2,0.5918445490914043
3,13,3,2.180761153821298
3,13,4,2.142479600432641
3,13,5,0.32434311012050837
3,13,6,1.2070799483524157
3,13,7,0.9844908583537575
3,13,8,1.2021485034861499
3,13,9,2.120311679990064
3,13,10,1.1327195894927733
3,14,1,2.676365410592164
3,14,2,0.8387382912577989
3,14,3,1.364146161190325
3,14,4,2.268484968082695
3,14,5,0.5991334061073949
3,14,6,1.4060042289696464
3,14,7,1.2656077325267756
3,14,8,0.34975838109903157
3,14,9,2.420574662433244
3,14,10,1.3482549266881159
3,15,1,1.8719259714545111
3,15,2,0.904760691554071
3,15,3,0.5458999498975421
3,15,4,2.3648860905302054
3,15,5,0.6473342002767357
3,15,6,1.3327903861186257
3,15,7,0.33568435068128877
3,15,8,0.5645080785080242
3,15,9,2.566868099703419
3,15,10,1.2789318091708266
3,16,1,2.2077617009710715
3,16,2,1.2891104082038776
3,16,3,1.636587423966917
3,16,4,1.5412880738397903
3,16,5,1.0597877969471357
3,16,6,1.6844377697119428
3,16,7,0.7542490228835358
3,16,8,1.0601332036662343
3,16,9,3.00460230694045
3,16,10,0.428177191213858
3,17,1,1.9574977248679348
3,17,2,0.33880281200979107
3,17,3,0.8186253354391142
3,17,4,1.2775425574399168
3,17,5,0.8850189808742929
3,17,6,0.814910131401504
3,17,7,0.5378842085797072
3,17,8,0.8524961741158192
3,17,9,2.0997429321245855
3,17,10,0.08118057921117885
3,18,1,1.1536155214685142
3,18,2,0.327645283844332
3,18,3,3.709297568937982e-7
3,18,4,0.4612296095619418
3,18,5,0.9289328848733108
3,18,6,0.7934919404571803
3,18,7,0.5878010949087672
3,18,8,0.0022084564357291976
3,18,9,1.194584627258295
3,18,10,0.0520017467801284
3,19,1,1.5945254485369784
3,19,2,0.6150954524013644
3,19,3,0.1756375571558702
3,19,4,0.8524673188102095
3,19,5,5.87137047046725e-5
3,19,6,1.0007158082424472
3,19,7,0.888988701839193
3,19,8,0.2126423333379732
3,19,9,1.4900459035743883
3,19,10,0.20401196756990317
3,20,1,1.6605572743573154
3,20,2,0.6674060392338491
3,20,3,0.11866099536264645
3,20,4,0.019344446306558356
3,20,5,0.0228025014102191
3,20,6,0.13192869538595517
3,20,7,0.9557539834289364
3,20,8,0.14030414997933907
3,20,9,0.5575476402854866
3,20,10,0.21358620817574037
3,21,1,0.8314834973437917
3,21,2,0.7536184188071956
3,21,3,0.1538321381327998
3,21,4,0.028168690859401047
3,21,5,0.06482468273096872
3,21,6,0.0915953398118681
3,21,7,5.392855392130721e-6
3,21,8,0.1420832532746244
3,21,9,0.6978302420599435
3,21,10,0.1397951586314787
3,22,1,7.239530849652363e-7
3,22,2,0.9897429759690607
3,22,3,0.2811587172270784
3,22,4,0.2876753619853251
3,22,5,0.27298736715758526
3,22,6,0.3222463869599249
3,22,7,0.23443344591399787
3,22,8,0.28634400570313573
3,22,9,0.9443228836698315
3,22,10,0.35337172241044534
3,23,1,8.548205536626181e-6
3,23,2,6.445650044510343e-7
3,23,3,1.2023469774651888e-5
3,23,4,0.004551368898795075
3,23,5,3.1798747660736575e-5
3,23,6,0.011940046517921602
3,23,7,8.745645675601868e-7
3,23,8,0.0020499858750305366
3,23,9,5.175085591484742e-7
3,23,10,0.014036929759534003
3,24,1,5.035566760094492e-7
3,24,2,6.596611115514708e-9
3,24,3,2.769288699970004e-8
3,24,4,3.8320039705589184e-5
3,24,5,1.7359594672676086e-7
3,24,6,5.9650141115056773e-5
3,24,7,1.5501885569756667e-8
3,24,8,1.9937662518744112e-5
3,24,9,1.0504222023779613e-8
3,24,10,5.473014080979201e-5
4,1,1,0.0786148904192633
4,1,2,1.0838066551166481e-7
4,1,3,0.07778530744671736
4,1,4,0.10445784570747488
4,1,5,0.07901144544279258
4,1,6,0.10154789043061592
4,1,7,4.9357357576051974e-8
4,1,8,0.0577902889461927
4,1,9,0.04125079068216871
4,1,10,0.045052457351864784
4,2,1,0.07488108790644551
4,2,2,0.0001227257860296286
4,2,3,0.07307526602791155
4,2,4,0.12400209788511679
4,2,5,0.07541266770568382
4,2,6,0.129181191214361
4,2,7,0.00020627779380598244
4,2,8,0.03693120536215527
4,2,9,2.8293776300185903e-7
4,2,10,0.06232893679080508
4,3,1,0.0710710560614111
4,3,2,4.24555552146963e-7
4,3,3,0.06894413299951307
4,3,4,0.14092258801474433
4,3,5,0.07180235926176834
4,3,6,0.153111109996288
4,3,7,4.0226229916467795e-7
4,3,8,0.013290946551250557
4,3,9,4.656468994855604e-6
4,3,10,0.07843947801735322
4,4,1,0.06719414957841856
4,4,2,0.00013384054724132922
4,4,3,0.06481144275181887
4,4,4,0.15574382577110504
4,4,5,0.06812870057372288
4,4,6,0.17407081581384012
4,4,7,0.0006032055844861439
4,4,8,0.026929087481986233
4,4,9,0.0005267944682391854
4,4,10,0.10528943478739515
4,5,1,0.06323594822371444
4,5,2,3.3168504992703517e-7
4,5,3,0.06046792105107946
4,5,4,0.16812587561418363
4,5,5,0.06412723481150262
4,5,6,0.19170891920059246
4,5,7,0.0010243984849206788
4,5,8,0.04540467928569103
4,5,9,0.0008651689982574062
4,5,10,0.1216471736510292
4,6,1,0.060601223694593684
4,6,2,0.0003062244534951694
4,6,3,0.055766273516244455
4,6,4,0.17818632045407898
4,6,5,0.06036690460860131
4,6,6,0.2062515625024257
4,6,7,0.001399242260714772
4,6,8,0.060337207684099316
4,6,9,0.0011553911554011299
4,6,10,0.13564152366573604
4,7,1,0.05789347948396252
4,7,2,0.00043004146907727175
4,7,3,0.05106696611777873
4,7,4,0.1858320444146892
4,7,5,0.05613653667451051
4,7,6,0.21764012452060413
4,7,7,0.0017005009313341686
4,7,8,0.0721305820851937
4,7,9,0.0013859194956452779
4,7,10,0.14715956288161658
4,8,1,0.05509867450058212
4,8,2,0.0004636292355850083
4,8,3,0.046369068738093135
4,8,4,0.1910238975202698
4,8,5,0.051799965905934775
4,8,6,0.22570150462657618
4,8,7,0.0019416265570569118
4,8,8,0.08091953752118235
4,8,9,0.0015687700941049668
4,8,10,0.15750823823372018
4,9,1,0.05220585787749726
4,9,2,0.0004016564910099801
4,9,3,0.041671799352043896
4,9,4,0.19372760561993999
4,9,5,0.04791136790855129
4,9,6,0.23037500059526914
4,9,7,0.0020798777421493415
4,9,8,0.08299756660807495
4,9,9,0.0017109353341453924
4,9,10,0.16348797766140716
4,10,1,0.04920869008367457
4,10,2,0.00027658557343951254
4,10,3,0.0369742915444152
4,10,4,0.19392673961588522
4,10,5,0.043979851708710535
4,10,6,0.2317023623623556
4,10,7,0.0021277652583625234
4,10,8,0.0859189376597852
4,10,9,0.0018044495382182207
4,10,10,0.16780590232930423
4,11,1,0.0460987300482552
4,11,2,1.1560426477657127e-6
4,11,3,0.03227596711503708
4,11,4,0.1916498804278495
4,11,5,0.039402100265496655
4,11,6,0.23037873630157998
4,11,7,0.0021757062797035016
4,11,8,0.0858571922074423
4,11,9,0.0018778239977883956
4,11,10,0.1697754382192179
4,12,1,0.0428664665904144
4,12,2,0.00038392902493215853
4,12,3,0.027576165607087613
4,12,4,0.18690836887493884
4,12,5,0.0347543200095771
4,12,6,0.22644914976676
4,12,7,0.0022235856548142147
4,12,8,0.08288599297520911
4,12,9,0.0019205346571701748
4,12,10,0.16426286337295642
4,13,1,0.039500187871208785
4,13,2,0.0006328226142678094
4,13,3,0.02287392638590288
4,13,4,0.17963461767593103
4,13,5,0.03003509949133266
4,13,6,0.21945066932140986
4,13,7,0.0022273080371544855
4,13,8,0.07692257021026484
4,13,9,0.001933641554139876
4,13,10,0.16217790031839183
4,14,1,0.035984295805258006
4,14,2,0.0007779488943074435
4,14,3,0.018169932534426423
4,14,4,0.1697326484315086
4,14,5,0.025242345342727627
4,14,6,0.20918753811738122
4,14,7,0.0021869882421075675
4,14,8,0.06795977257736893
4,14,9,0.001917420780012808
4,14,10,0.1574940078236925
4,15,1,0.0323050955202314
4,15,2,0.0008700917369294745
4,15,3,0.013464646858884342
4,15,4,0.1571005542989932
4,15,5,0.020366683262891077
4,15,6,0.20471269147054
4,15,7,0.0019869424864599255
4,15,8,0.05614269271489973
4,15,9,0.001852734297245879
4,15,10,0.13959575101233798
4,16,1,0.028446680380221082
4,16,2,0.0009205034013857258
4,16,3,0.009085893726871153
4,16,4,0.14157362749212254
4,16,5,0.01538216843526934
4,16,6,0.18742826534264756
4,16,7,0.0018486850165842352
4,16,8,0.040729032680356006
4,16,9,0.0017760630517239552
4,16,10,0.13223390067546378
4,17,1,0.02439139974394729
4,17,2,0.000932358615027608
4,17,3,0.0043786775100275585
4,17,4,0.12304557585750217
4,17,5,0.01024972358838283
4,17,6,0.16616242686761426
4,17,7,0.0016556915524562738
4,17,8,0.020464718516582672
4,17,9,0.0016733909516956807
4,17,10,0.11808382807055251
4,18,1,0.020128861773745572
4,18,2,0.0009028674418954713
4,18,3,3.719417530801158e-7
4,18,4,0.10118965035550262
4,18,5,0.004935058163068198
4,18,6,0.1537961174323892
4,18,7,0.0014003077349916703
4,18,8,0.0030688222614395394
4,18,9,0.001540933830775906
4,18,10,0.10621632604861975
4,19,1,0.015616517028272098
4,19,2,0.0008146098676581674
4,19,3,0.0005986080206080833
4,19,4,0.0759615603772738
4,19,5,7.20845715830804e-5
4,19,6,0.13776055612240692
4,19,7,0.0010688246514252116
4,19,8,0.020537450535420776
4,19,9,0.001370781078569882
4,19,10,0.10282366824870474
4,20,1,0.010821923040764821
4,20,2,0.0007096753777774553
4,20,3,0.0008443036172627528
4,20,4,0.04536953603338335
4,20,5,0.0014732619925132539
4,20,6,0.11699128378221636
4,20,7,0.0006293082817971469
4,20,8,0.02794071602640941
4,20,9,0.0011563408664204563
