bus_code,hour,scen,deficit
1,13,7,2.206918675584646e-12
1,13,8,2.2068805116681744e-12
1,13,9,2.2067937754943756e-12
1,13,10,2.204587207232933e-12
1,14,1,2.206915206137694e-12
1,14,2,2.2075639927177093e-12
1,14,3,2.20751195101343e-12
1,14,4,2.2062039695125435e-12
1,14,5,2.2055170190160567e-12
1,14,6,2.2055170190160567e-12
1,14,7,2.2068562255395108e-12
1,14,8,2.206842347751703e-12
1,14,9,2.2069707172889252e-12
1,14,10,2.2047606795805308e-12
1,15,1,2.2070470451218682e-12
1,15,2,2.2074529704152468e-12
1,15,3,2.2075535843768535e-12
1,15,4,2.206252541769871e-12
1,15,5,2.2055378356977684e-12
1,15,6,2.205648858000231e-12
1,15,7,2.2068041838352315e-12
1,15,8,2.2067070393205768e-12
1,15,9,2.207147659083475e-12
1,15,10,2.2049514991628882e-12
1,16,1,2.207282967514601e-12
1,16,2,2.207366234241448e-12
1,16,3,2.207577870505517e-12
1,16,4,2.2063739724131892e-12
1,16,5,2.2055482440386243e-12
1,16,6,2.2057355941740298e-12
1,16,7,2.2068111227291354e-12
1,16,8,2.2066307114876338e-12
1,16,9,2.2073905203701116e-12
1,16,10,2.2050902770409664e-12
1,17,1,2.2072378647042257e-12
1,17,2,2.207147659083475e-12
1,17,3,2.2073211314310726e-12
1,17,4,2.206450300246132e-12
1,17,5,2.2053886494788344e-12
1,17,6,2.2056766135758465e-12
1,17,7,2.2066654059571533e-12
1,17,8,2.206387850200997e-12
1,17,9,2.207574401058565e-12
1,17,10,2.205059052018399e-12
1,18,1,2.2073176619841206e-12
1,18,2,2.207130311848715e-12
1,18,3,2.207133781295667e-12
1,18,4,2.2063462168375736e-12
1,18,5,2.2054406911831137e-12
1,18,6,2.205784166431357e-12
1,18,7,2.2066723448510572e-12
1,18,8,2.20630458347415e-12
1,18,9,2.207581339952469e-12
1,18,10,2.2050972159348703e-12
1,19,1,2.2073905203701116e-12
1,19,2,2.207078270144436e-12
1,19,3,2.2069464311602616e-12
1,19,4,2.2063531557314775e-12
1,19,5,2.205482324546537e-12
1,19,6,2.205929883203339e-12
1,19,7,2.2068007143882795e-12
1,19,8,2.206238663982063e-12
1,19,9,2.2076993011488355e-12
1,19,10,2.2052359938129484e-12
1,20,1,2.207435623180487e-12
1,20,2,2.2069499006072135e-12
1,20,3,2.2067105087675287e-12
1,20,4,2.2063496862845255e-12
1,20,5,2.2054753856526332e-12
1,20,6,2.2059680471198106e-12
1,20,7,2.206842347751703e-12
1,20,8,2.2061102944448407e-12
1,20,9,2.2077721595348265e-12
1,20,10,2.2052533410477082e-12
1,21,1,2.2074217453926792e-12
1,21,2,2.2069429617133096e-12
1,21,3,2.2064849947156517e-12
1,21,4,2.2063635640723334e-12
1,21,5,2.2055204884630086e-12
1,21,6,2.206016619377138e-12
1,21,7,2.2068145921760873e-12
1,21,8,2.2060582527405614e-12
1,21,9,2.207737465065307e-12
1,21,10,2.2053921189257863e-12
1,22,1,2.2072586813859374e-12
1,22,2,2.206772958812664e-12
1,22,3,2.2060513138466575e-12
1,22,4,2.2061449889143603e-12
1,22,5,2.205419874501402e-12
1,22,6,2.2059125359685794e-12
1,22,7,2.206904797796838e-12
1,22,8,2.205940291544195e-12
1,22,9,2.207723587277499e-12
1,22,10,2.2053955883727383e-12
1,23,1,2.2068666338803666e-12
1,23,2,2.206700100426673e-12
1,23,3,2.206023558271042e-12
1,23,4,2.206543975313835e-12
1,23,5,2.2055517134855762e-12
1,23,6,2.2062733584515826e-12
1,23,7,2.206977656182829e-12
1,23,8,2.206242133429015e-12
1,23,9,2.2076854233610277e-12
1,23,10,2.205867433158204e-12
1,24,1,2.2067903060474237e-12
1,24,2,2.2062941751332943e-12
1,24,3,2.205347016115411e-12
1,24,4,2.2067382643431444e-12
1,24,5,2.205128440957438e-12
1,24,6,2.2064364224583244e-12
1,24,7,2.20692561447855e-12
1,24,8,2.206384380754045e-12
1,24,9,2.207366234241448e-12
1,24,10,2.20616233614912e-12
3,1,1,2.2024185970807534e-12
3,1,2,2.233006425523993e-12
3,1,3,2.1997262010222383e-12
3,1,4,2.1937159999357753e-12
3,1,5,2.182351848390948e-12
3,1,6,2.185169246427974e-12
3,1,7,2.244268250476027e-12
3,1,8,2.2048396844123694e-12
3,1,9,2.2094057407533554e-12
3,1,10,2.1945788920589873e-12
3,2,1,2.203334965081289e-12
3,2,2,2.2200025135477717e-12
3,2,3,2.200524797622443e-12
3,2,4,2.1849740578239614e-12
3,2,5,2.1985631740758257e-12
3,2,6,2.183746047351696e-12
3,2,7,2.2152332789664566e-12
3,2,8,2.205491696370351e-12
3,2,9,2.210056354661993e-12
3,2,10,2.1986039723263707e-12
3,3,1,2.2044649572770044e-12
3,3,2,2.218197148008835e-12
3,3,3,2.202204783436157e-12
3,3,4,2.183000109283354e-12
3,3,5,2.200876833827134e-12
3,3,6,2.1830379520996477e-12
3,3,7,2.2127961331464755e-12
3,3,8,2.2053393811984266e-12
3,3,9,2.207886440856373e-12
3,3,10,2.20024189715946e-12
3,4,1,2.2047926047526783e-12
3,4,2,2.2161528384760497e-12
3,4,3,2.202552111857409e-12
3,4,4,2.199963793008211e-12
3,4,5,2.2020485147766194e-12
3,4,6,2.199154343878542e-12
3,4,7,2.2108804962557765e-12
3,4,8,2.205224979544024e-12
3,4,9,2.206736259876298e-12
3,4,10,2.2006308485184248e-12
3,5,1,2.2051166887943594e-12
3,5,2,2.2141094304569943e-12
3,5,3,2.203483605764957e-12
3,5,4,2.2015964516008847e-12
3,5,5,2.2029235038324595e-12
3,5,6,2.200821269989407e-12
3,5,7,2.2098482558004547e-12
3,5,8,2.2071871332254157e-12
3,5,9,2.2081160694331135e-12
3,5,10,2.2016353602373404e-12
3,6,1,2.2046515684125776e-12
3,6,2,2.2128005864334447e-12
3,6,3,2.203710461676738e-12
3,6,4,2.2026142025240904e-12
3,6,5,2.202788454475376e-12
3,6,6,2.20142690326092e-12
3,6,7,2.20925438641242e-12
3,6,8,2.207345852061375e-12
3,6,9,2.2080142703984238e-12
3,6,10,2.201941967776964e-12
3,7,1,2.206489740488602e-12
3,7,2,2.2119082922928366e-12
3,7,3,2.206660398130763e-12
3,7,4,2.202799837917872e-12
3,7,5,2.2029479462644888e-12
3,7,6,2.2022500676265862e-12
3,7,7,2.208937671746365e-12
3,7,8,2.20757328615163e-12
3,7,9,2.208015307465936e-12
3,7,10,2.202122662464431e-12
3,8,1,2.206861262484555e-12
3,8,2,2.2114627640902058e-12
3,8,3,2.207400473789583e-12
3,8,4,2.2032055928161643e-12
3,8,5,2.2052564340176248e-12
3,8,6,2.2047837735542676e-12
3,8,7,2.208815922064627e-12
3,8,8,2.2078664343023947e-12
3,8,9,2.2080607728526547e-12
3,8,10,2.204330060575855e-12
3,9,1,2.2073300753975682e-12
3,9,2,2.210904678841364e-12
3,9,3,2.2079446725532254e-12
3,9,4,2.205700843405803e-12
3,9,5,2.2057736819226478e-12
3,9,6,2.2054114822540242e-12
3,9,7,2.2087673033709098e-12
3,9,8,2.2086890204107008e-12
3,9,9,2.2080332052915342e-12
3,9,10,2.204734443130782e-12
3,10,1,2.207723821870548e-12
3,10,2,2.2104635894629904e-12
3,10,3,2.2084550951058438e-12
3,10,4,2.206324862529956e-12
3,10,5,2.206243771969519e-12
3,10,6,2.205833449223449e-12
3,10,7,2.2088174539174733e-12
3,10,8,2.2083338244111794e-12
3,10,9,2.2081836363615915e-12
3,10,10,2.204927966194969e-12
3,11,1,2.207996019724968e-12
3,11,2,2.210163234802218e-12
3,11,3,2.2088573418536236e-12
3,11,4,2.2068770325706917e-12
3,11,5,2.2066588618335097e-12
3,11,6,2.2062701858052844e-12
3,11,7,2.2088326374870615e-12
3,11,8,2.2085084254969305e-12
3,11,9,2.2083595591750823e-12
3,11,10,2.205178859032168e-12
3,12,1,2.208092164651642e-12
3,12,2,2.2098972475992037e-12
3,12,3,2.2090840896162843e-12
3,12,4,2.207203819095956e-12
3,12,5,2.206798279607022e-12
3,12,6,2.206458251617044e-12
3,12,7,2.2087571214742678e-12
3,12,8,2.2085559801877886e-12
3,12,9,2.2084691135472976e-12
3,12,10,2.2053702934665366e-12
3,13,1,2.2083212803938056e-12
3,13,2,2.2096380196389442e-12
3,13,3,2.2093643459751385e-12
3,13,4,2.2074905303376743e-12
3,13,5,2.206976619015547e-12
3,13,6,2.206774863459369e-12
3,13,7,2.2087740493141166e-12
3,13,8,2.208633530192513e-12
3,13,9,2.2086873063305376e-12
3,13,10,2.2056065769507427e-12
3,14,1,2.2086391272569434e-12
3,14,2,2.2093969813382134e-12
3,14,3,2.209521907085325e-12
3,14,4,2.207634018331516e-12
3,14,5,2.2070053809944822e-12
3,14,6,2.206928383077836e-12
3,14,7,2.208677320157659e-12
3,14,8,2.2085918675993486e-12
3,14,9,2.2088972477259077e-12
3,14,10,2.2058644228420548e-12
3,15,1,2.2087801997307296e-12
3,15,2,2.209239012451806e-12
3,15,3,2.2095715960560933e-12
3,15,4,2.2077444557095643e-12
3,15,5,2.2070281939823397e-12
3,15,6,2.207106840853845e-12
3,15,7,2.208590954943263e-12
3,15,8,2.2084329824654006e-12
3,15,9,2.2090924134722644e-12
3,15,10,2.2061282226736084e-12
3,16,1,2.2089906429168224e-12
3,16,2,2.2090754459941165e-12
3,16,3,2.2095450669944503e-12
3,16,4,2.20786463166963e-12
3,16,5,2.2070088995321317e-12
3,16,6,2.207188407765026e-12
3,16,7,2.2085240224397272e-12
3,16,8,2.2082921099159593e-12
3,16,9,2.2093201429537337e-12
3,16,10,2.2062866203227843e-12
3,17,1,2.2090635316265062e-12
3,17,2,2.2086936300897255e-12
3,17,3,2.2091136577529395e-12
3,17,4,2.207795432235133e-12
3,17,5,2.206676980164073e-12
3,17,6,2.2070085680391026e-12
3,17,7,2.2082232460315197e-12
3,17,8,2.2079151926357033e-12
3,17,9,2.209362421502894e-12
3,17,10,2.206160877066784e-12
3,18,1,2.2090333074055213e-12
3,18,2,2.2085536425292614e-12
3,18,3,2.2087542713073768e-12
3,18,4,2.207531086698602e-12
3,18,5,2.2066412689680692e-12
3,18,6,2.2070264346731645e-12
3,18,7,2.2081229836594212e-12
3,18,8,2.2077157191478225e-12
3,18,9,2.209263088934791e-12
3,18,10,2.2061293802610893e-12
3,19,1,2.209000356840171e-12
3,19,2,2.208379518656906e-12
3,19,3,2.208392075814409e-12
3,19,4,2.207419639925219e-12
3,19,5,2.206591607154664e-12
3,19,6,2.2070955658633184e-12
3,19,7,2.208155629882129e-12
3,19,8,2.2075271131451887e-12
3,19,9,2.209274503324364e-12
3,19,10,2.2062220919466183e-12
3,20,1,2.2089769429529204e-12
3,20,2,2.2081762309739814e-12
3,20,3,2.208052329712751e-12
3,20,4,2.207352371407233e-12
3,20,5,2.2065257112823867e-12
3,20,6,2.207100017561522e-12
3,20,7,2.2081297953237045e-12
3,20,8,2.207317746599074e-12
3,20,9,2.209291558311688e-12
3,20,10,2.206217594019648e-12
3,21,1,2.2090028965483357e-12
3,21,2,2.2082197542165474e-12
3,21,3,2.207813432484437e-12
3,21,4,2.207462006885147e-12
3,21,5,2.2066312758973833e-12
3,21,6,2.207209656220126e-12
3,21,7,2.2081355386412033e-12
3,21,8,2.2073003650479113e-12
3,21,9,2.2092688339326827e-12
3,21,10,2.2064353780119926e-12
3,22,1,2.2086986125352243e-12
3,22,2,2.207951028419253e-12
3,22,3,2.2072073758404873e-12
3,22,4,2.2072220208362845e-12
3,22,5,2.2064510799574275e-12
3,22,6,2.2070265979798393e-12
3,22,7,2.2081481676247e-12
3,22,8,2.207086573344167e-12
3,22,9,2.2091242010476814e-12
3,22,10,2.2063906397872277e-12
3,23,1,2.2083997561919962e-12
3,23,2,2.20806108110414e-12
3,23,3,2.2073592297508658e-12
3,23,4,2.207747906574946e-12
3,23,5,2.2067984006625686e-12
3,23,6,2.2076093724583985e-12
3,23,7,2.2083825986350258e-12
3,23,8,2.2075875948955437e-12
3,23,9,2.2092313784780766e-12
3,23,10,2.2071203320717684e-12
3,24,1,2.2081426019594376e-12
3,24,2,2.2075172961956287e-12
3,24,3,2.2065137705582475e-12
3,24,4,2.2080609970799353e-12
3,24,5,2.2062610887930377e-12
3,24,6,2.207683608002776e-12
3,24,7,2.2082113866380975e-12
3,24,8,2.2076207658931493e-12
3,24,9,2.2092644091854796e-12
3,24,10,2.2073417331648825e-12
5,1,1,2.198019544152885e-12
5,1,2,2.237210416922153e-12
5,1,3,2.1816784490091834e-12
5,1,4,2.2023355361611152e-12
5,1,5,2.1844331898890346e-12
5,1,6,2.1939464134312914e-12
5,1,7,2.2504845209603275e-12
5,1,8,2.2017179746036675e-12
5,1,9,2.207949101329376e-12
5,1,10,2.183357661333929e-12
5,2,1,2.1993379339946273e-12
5,2,2,2.2198007321172497e-12
5,2,3,2.1819768214470514e-12
5,2,4,2.19328721851042e-12
5,2,5,2.182747038670385e-12
5,2,6,2.1912610614904793e-12
5,2,7,2.212903471576766e-12
5,2,8,2.2027102364319262e-12
5,2,9,2.20871931855271e-12
5,2,10,2.183649094877893e-12
5,3,1,2.201142046409643e-12
5,3,2,2.2175872249619033e-12
5,3,3,2.198602411240813e-12
5,3,4,2.18478013458423e-12
5,3,5,2.1819560047653397e-12
5,3,6,2.1846829900695752e-12
5,3,7,2.2093993301552928e-12
5,3,8,2.202807380946581e-12
5,3,9,2.205784166431357e-12
5,3,10,2.1827956109277125e-12
5,4,1,2.201822058012226e-12
5,4,2,2.214992078641842e-12
5,4,3,2.1993101784190117e-12
5,4,4,2.184329106480476e-12
5,4,5,2.198692616861564e-12
5,4,6,2.1838572616950103e-12
5,4,7,2.2070123506523487e-12
5,4,8,2.202786564264869e-12
5,4,9,2.204438021013999e-12
5,4,10,2.1825041773837484e-12
5,5,1,2.202571458553848e-12
5,5,2,2.212598160244994e-12
5,5,3,2.200767346138832e-12
5,5,4,2.183343783546121e-12
5,5,5,2.200170601263096e-12
5,5,6,2.182982961063118e-12
5,5,7,2.205707838598414e-12
5,5,8,2.2029184032490434e-12
5,5,9,2.2037302538358006e-12
5,5,10,2.1987967002701225e-12
5,6,1,2.2023077805854996e-12
5,6,2,2.211113236949558e-12
5,6,3,2.2013363354389526e-12
5,6,4,2.199497528554417e-12
5,6,5,2.200253867989943e-12
5,6,6,2.1985052667261584e-12
5,6,7,2.2050278269958312e-12
5,6,8,2.2029184032490434e-12
5,6,9,2.2036400482150498e-12
5,6,10,2.1993171173129156e-12
5,7,1,2.202064919298863e-12
5,7,2,2.2101556695908187e-12
5,7,3,2.2022314527525566e-12
5,7,4,2.199948556658171e-12
5,7,5,2.2006632627302736e-12
5,7,6,2.199719573159342e-12
5,7,7,2.2045698599981733e-12
5,7,8,2.2030641200210255e-12
5,7,9,2.203633109321146e-12
5,7,10,2.1997542676288617e-12
5,8,1,2.202411863994058e-12
5,8,2,2.2097393359565842e-12
5,8,3,2.2029184032490434e-12
5,8,4,2.200774285032736e-12
5,8,5,2.200926940698622e-12
5,8,6,2.200344073610694e-12
5,8,7,2.206471116927844e-12
5,8,8,2.205423343948354e-12
5,8,9,2.2036400482150498e-12
5,8,10,2.199886106613036e-12
5,9,1,2.2027518697953496e-12
5,9,2,2.2091009577174248e-12
5,9,3,2.205492732887393e-12
5,9,4,2.201169801985259e-12
5,9,5,2.201447357741415e-12
5,9,6,2.2010379630010846e-12
5,9,7,2.2066376503815377e-12
5,9,8,2.2088234019612685e-12
5,9,9,2.2035012703369716e-12
5,9,10,2.2003510125045977e-12
5,10,1,2.205333138327603e-12
5,10,2,2.2087262574466138e-12
5,10,3,2.206249072322919e-12
5,10,4,2.201815119118322e-12
5,10,5,2.201912263632977e-12
5,10,6,2.2014820522109346e-12
5,10,7,2.2068805116681744e-12
5,10,8,2.206387850200997e-12
5,10,9,2.2059021276277235e-12
5,10,10,2.2005869348973306e-12
5,11,1,2.2058466164764923e-12
5,11,2,2.2085180906294966e-12
5,11,3,2.2069360228194057e-12
5,11,4,2.2023979862062504e-12
5,11,5,2.2044727154835186e-12
5,11,6,2.2019261414207847e-12
5,11,7,2.207053984015772e-12
5,11,8,2.206769489365712e-12
5,11,9,2.2062837667924384e-12
5,11,10,2.2008853073351986e-12
5,12,1,2.206103355550937e-12
5,12,2,2.2082960460245715e-12
5,12,3,2.2073384786658323e-12
5,12,4,2.2049168046933687e-12
5,12,5,2.2047988434970023e-12
5,12,6,2.2043200598176327e-12
5,12,7,2.2071025562730995e-12
5,12,8,2.2069568395011174e-12
5,12,9,2.2065682614424986e-12
5,12,10,2.2032306534747192e-12
5,13,1,2.206526628079075e-12
5,13,2,2.208171145934301e-12
5,13,3,2.207810323451298e-12
5,13,4,2.205423343948354e-12
5,13,5,2.2051596659800055e-12
5,13,6,2.2048543546482335e-12
5,13,7,2.2072621508328893e-12
5,13,8,2.2071927618938503e-12
5,13,9,2.206977656182829e-12
5,13,10,2.2036678037906654e-12
5,14,1,2.2070262284401565e-12
5,14,2,2.2079907346927996e-12
5,14,3,2.208122573676974e-12
5,14,4,2.205728655280126e-12
5,14,5,2.205333138327603e-12
5,14,6,2.2051735437678133e-12
5,14,7,2.2072690897267933e-12
5,14,8,2.207276028620697e-12
5,14,9,2.20735235645364e-12
5,14,10,2.2041118930005155e-12
5,15,1,2.2073454175597362e-12
5,15,2,2.2079213457537605e-12
5,15,3,2.2082960460245715e-12
5,15,4,2.2059923332484743e-12
5,15,5,2.205485793993489e-12
5,15,6,2.2055135495691047e-12
5,15,7,2.207289906408505e-12
5,15,8,2.207213578575562e-12
5,15,9,2.2076993011488355e-12
5,15,10,2.2045490433164616e-12
5,16,1,2.2076993011488355e-12
5,16,2,2.207824201239106e-12
5,16,3,2.2083793127514184e-12
5,16,4,2.206256011216823e-12
5,16,5,2.205562121826432e-12
5,16,6,2.205728655280126e-12
5,16,7,2.2073107230902167e-12
5,16,8,2.207151128530427e-12
5,16,9,2.2080531847379348e-12
5,16,10,2.204833537966522e-12
5,17,1,2.2075674621646613e-12
5,17,2,2.207220517469466e-12
5,17,3,2.2077131789366433e-12
5,17,4,2.2062213167473033e-12
5,17,5,2.2050278269958312e-12
5,17,6,2.2053747716910266e-12
5,17,7,2.2068041838352315e-12
5,17,8,2.2065752003364025e-12
5,17,9,2.2081433903586856e-12
5,17,10,2.2045559822103655e-12
5,18,1,2.2076090955280847e-12
5,18,2,2.207137250742619e-12
5,18,3,2.207366234241448e-12
5,18,4,2.2057633497496454e-12
5,18,5,2.2050625214653508e-12
5,18,6,2.2054719162056813e-12
5,18,7,2.206769489365712e-12
5,18,8,2.2064156057766127e-12
5,18,9,2.2078658346025293e-12
5,18,10,2.204597615573789e-12
5,19,1,2.2076368511037003e-12
5,19,2,2.2070054117584448e-12
5,19,3,2.206991533970637e-12
5,19,4,2.2056939608106063e-12
5,19,5,2.2050763992531586e-12
5,19,6,2.2056106940837594e-12
5,19,7,2.2068735727742705e-12
5,19,8,2.2062629501107267e-12
5,19,9,2.2079421624354723e-12
5,19,10,2.2047641490274827e-12
5,20,1,2.2077062400427394e-12
5,20,2,2.206852756092559e-12
5,20,3,2.206686222638865e-12
5,20,4,2.205707838598414e-12
5,20,5,2.2050902770409664e-12
5,20,6,2.2057008997045102e-12
5,20,7,2.206929083925502e-12
5,20,8,2.206096416657033e-12
5,20,9,2.208039306950127e-12
5,20,10,2.204833537966522e-12
5,21,1,2.2078658346025293e-12
5,21,2,2.2070401062279643e-12
5,21,3,2.2065613225485947e-12
5,21,4,2.2059784554606665e-12
5,21,5,2.2053053827519875e-12
5,21,6,2.205950699885051e-12
5,21,7,2.207053984015772e-12
5,21,8,2.206151927808264e-12
5,21,9,2.2081433903586856e-12
5,21,10,2.2051735437678133e-12
5,22,1,2.2078380790269136e-12
5,22,2,2.2070331673340604e-12
5,22,3,2.20617968338388e-12
5,22,4,2.2058396775825884e-12
5,22,5,2.2054372217361617e-12
5,22,6,2.2060478443997056e-12
5,22,7,2.207359295347544e-12
5,22,8,2.2062143778533994e-12
5,22,9,2.2082891071306676e-12
5,22,10,2.2054441606300657e-12
5,23,1,2.207733995618355e-12
5,23,2,2.2073939898170636e-12
5,23,3,2.20662377259373e-12
5,23,4,2.2068943894559823e-12
5,23,5,2.2060686610814173e-12
5,23,6,2.206929083925502e-12
5,23,7,2.207824201239106e-12
5,23,8,2.206984595076733e-12
5,23,9,2.2086499296136708e-12
5,23,10,2.206478055821748e-12
5,24,1,2.20767154557322e-12
5,24,2,2.206991533970637e-12
5,24,3,2.2059090665216274e-12
5,24,4,2.207498073225622e-12
5,24,5,2.2056800830227985e-12
5,24,6,2.207206639681658e-12
5,24,7,2.207810323451298e-12
5,24,8,2.207213578575562e-12
5,24,9,2.2097323970626803e-12
5,24,10,2.20690826724379e-12
7,1,1,2.2025927166233364e-12
7,1,2,2.2259569991373736e-12
7,1,3,2.2010344477971547e-12
7,1,4,2.1923460631538614e-12
7,1,5,2.182012375191739e-12
7,1,6,2.1843117909514045e-12
7,1,7,2.2345375617320994e-12
7,1,8,2.2042562310788724e-12
7,1,9,2.208030640026977e-12
7,1,10,2.2006103635985327e-12
7,2,1,2.2032673951975197e-12
7,2,2,2.215458615637343e-12
7,2,3,2.201437496176488e-12
7,2,4,2.1843551332950066e-12
7,2,5,2.1993167873175042e-12
7,2,6,2.1831421190797318e-12
7,2,7,2.2096008867306214e-12
7,2,8,2.204734381903961e-12
7,2,9,2.2111094530218927e-12
7,2,10,2.20072815759844e-12
7,3,1,2.204658352429259e-12
7,3,2,2.215001450738482e-12
7,3,3,2.202929102693866e-12
7,3,4,2.2002243920124e-12
7,3,5,2.201303071250214e-12
7,3,6,2.1990673839609525e-12
7,3,7,2.2096840775984383e-12
7,3,8,2.204901439662323e-12
7,3,9,2.2097007646555246e-12
7,3,10,2.2020352116047303e-12
7,4,1,2.2051841730570057e-12
7,4,2,2.2147209915837586e-12
7,4,3,2.203400097114445e-12
7,4,4,2.201270000674105e-12
7,4,5,2.202667207438385e-12
7,4,6,2.2007358969100654e-12
7,4,7,2.2098446938209197e-12
7,4,8,2.207543708071511e-12
7,4,9,2.2092417780789155e-12
7,4,10,2.2027112351824006e-12
7,5,1,2.207629251545342e-12
7,5,2,2.2138361730840017e-12
7,5,3,2.2063691263640575e-12
7,5,4,2.2025128432299315e-12
7,5,5,2.203389315706525e-12
7,5,6,2.2019739417254082e-12
7,5,7,2.209731516617913e-12
7,5,8,2.2080448973696864e-12
7,5,9,2.2091535394712956e-12
7,5,10,2.2056251578536726e-12
7,6,1,2.20810024349486e-12
7,6,2,2.213056929168152e-12
7,6,3,2.207490827231797e-12
7,6,4,2.203832449304815e-12
7,6,5,2.2059832670325573e-12
7,6,6,2.2030436145552986e-12
7,6,7,2.2099005818170984e-12
7,6,8,2.208809719882921e-12
7,6,9,2.2092386594558457e-12
7,6,10,2.2064391243890463e-12
7,7,1,2.2083150989545063e-12
7,7,2,2.2126893510197283e-12
7,7,3,2.2085282525326302e-12
7,7,4,2.206635644782822e-12
7,7,5,2.2065743183236383e-12
7,7,6,2.2062262183178882e-12
7,7,7,2.2099527420174456e-12
7,7,8,2.209189964009449e-12
7,7,9,2.2094646456259077e-12
7,7,10,2.206819368621814e-12
7,8,1,2.208575492479028e-12
7,8,2,2.2123428109165362e-12
7,8,3,2.2091011317362525e-12
7,8,4,2.2074984217054753e-12
