bus_code,hour,scen,powerBat
2,8,9,-0.03541878568545859
2,8,10,0.07259539418193639
2,9,1,-0.04019527862178296
2,9,2,0.015752353095656476
2,9,3,-0.04024873411139651
2,9,4,0.059543302216503835
2,9,5,0.018200748225095376
2,9,6,-0.032809280147040154
2,9,7,-0.0003629740195464082
2,9,8,-0.03353716992897471
2,9,9,0.017848678836376752
2,9,10,-0.029713929867092315
2,10,1,-0.04027281801540017
2,10,2,0.015724382043720363
2,10,3,-0.04033745043237369
2,10,4,-0.036000543919613215
2,10,5,0.01814314356532437
2,10,6,0.03388254180693556
2,10,7,-0.00039575688238571716
2,10,8,0.04602571512919912
2,10,9,0.017800835440554996
2,10,10,0.07149384762056488
2,11,1,-0.044151337637879595
2,11,2,0.01352231607865958
2,11,3,0.07420574537056968
2,11,4,-0.039912418516970805
2,11,5,0.016062926797332677
2,11,6,-0.039446223550518966
2,11,7,-0.0025569268783642574
2,11,8,0.042140487540360594
2,11,9,0.015618752928876434
2,11,10,0.06200271469475804
2,12,1,0.09619073718411497
2,12,2,-0.02458678831430012
2,12,3,0.08583167197484864
2,12,4,-0.02258106891361411
2,12,5,0.026807810398005505
2,12,6,0.04853964621211093
2,12,7,0.009048714448956469
2,12,8,0.043983230744071566
2,12,9,0.0272520545444514
2,12,10,0.0763639143064675
2,13,1,0.09721342228853813
2,13,2,-0.02276991822545911
2,13,3,0.08686225859220753
2,13,4,-0.021550354512420933
2,13,5,0.02790946541821654
2,13,6,-0.018671782226934497
2,13,7,-0.02267930152832004
2,13,8,0.05590428714778212
2,13,9,0.02828288464784856
2,13,10,0.07555322615297905
2,14,1,-0.025941794270955332
2,14,2,-0.006815392261930224
2,14,3,0.08446517540728965
2,14,4,-0.025914710274810848
2,14,5,0.02617065139790717
2,14,6,0.0506355999995699
2,14,7,0.0077916059740195664
2,14,8,0.05515827892017644
2,14,9,0.02588648502462132
2,14,10,0.05535137180505806
2,15,1,0.09634124836938818
2,15,2,-0.02428273545568394
2,15,3,0.085985402879381
2,15,4,0.06959040209300893
2,15,5,-0.023227826329783402
2,15,6,-0.021802290423736437
2,15,7,0.009196269287058023
2,15,8,0.05971042261695633
2,15,9,0.02740457753505604
2,15,10,-0.021991906965099395
2,16,1,-0.025794041239602772
2,16,2,-0.006728282781591169
2,16,3,0.08454356820587575
2,16,4,0.06955411662918065
2,16,5,0.026074333504728292
2,16,6,0.0508368052122789
2,16,7,0.00776621843521802
2,16,8,0.04838292264054245
2,16,9,0.02596075940828757
2,16,10,0.05349258274465796
2,17,1,-0.02369467258961372
2,17,2,-0.005540746213423986
2,17,3,0.0857273279353911
2,17,4,-0.02217973599195877
2,17,5,0.02722309262138342
2,17,6,0.026006267688587992
2,17,7,-0.024670952805055546
2,17,8,-0.016294041399949527
2,17,9,0.027141976034641857
2,17,10,-0.016491511461233843
2,18,1,0.09639048032478736
2,18,2,-0.02420958163467557
2,18,3,0.08603291284881252
2,18,4,0.07200231929833562
2,18,5,0.027499765507116858
2,18,6,0.049753390826532184
2,18,7,0.00917924229894368
2,18,8,0.0471898628084302
2,18,9,0.027444775536953958
2,18,10,0.05010245068235869
2,19,1,0.12323466093031665
2,19,2,0.023066585179514376
2,19,3,-0.01923395633199955
2,19,4,0.09871764037798492
2,19,5,0.05445146607819093
2,19,6,0.020422275659170763
2,19,7,0.023069730711244102
2,19,8,0.01800811061076457
2,19,9,0.023756670041418182
2,19,10,0.012614000921987
2,20,1,0.021059214129087178
2,20,2,0.02024760185427403
2,20,3,-0.020527845101367084
2,20,4,0.0974805188373343
2,20,5,0.0307915867189109
2,20,6,0.07870632869209807
2,20,7,0.020776119379866564
2,20,8,-0.0026631324542194107
2,20,9,0.05306312123462997
2,20,10,0.09776251357320695
2,21,1,0.12066171339466845
2,21,2,0.01851592282290053
2,21,3,0.01850860842229829
2,21,4,0.012757151783979404
2,21,5,0.01876040779876012
2,21,6,0.013759147517301978
2,21,7,0.033416504841907835
2,21,8,0.012954346600806937
2,21,9,0.05174137294287459
2,21,10,0.012135754693471668
2,22,1,0.123417417936521
2,22,2,0.021731927138662767
2,22,3,-0.01902056280229525
2,22,4,0.07129449967791095
2,22,5,0.03230031968541514
2,22,6,0.06579859022846314
2,22,7,0.02337141581327344
2,22,8,-0.004961773068064987
2,22,9,0.024054021387917
2,22,10,0.0896752977408125
2,23,1,-0.059758226945231536
2,23,2,0.03137204428817906
2,23,3,0.040259952428174026
2,23,4,0.03647747925466939
2,23,5,0.040633766825670894
2,23,6,0.029062071738968374
2,23,7,0.04028583995783524
2,23,8,0.036304098116582625
2,23,9,0.06399174916185559
2,23,10,0.03315821025824143
2,24,1,0.059759895698670684
2,24,2,1.5141575352983772e-6
2,24,3,1.4511819628415523e-5
2,24,4,0.051634348977540656
2,24,5,0.01183971117714977
2,24,6,0.05051965988505719
2,24,7,0.059972353223540054
2,24,8,0.05418243467965417
2,24,9,0.06061683498020687
2,24,10,0.051510132876440295
3,1,1,0.04728479449428089
3,1,2,0.07499991082148474
3,1,3,0.05186223212949949
3,1,4,-0.25967453263348095
3,1,5,-0.29089507301068646
3,1,6,-0.23129749685710593
3,1,7,0.07499995476007174
3,1,8,-0.02813988122091375
3,1,9,-0.1817755610062564
3,1,10,0.06628365723624205
3,2,1,-0.4304251153307738
3,2,2,-0.6244896897853156
3,2,3,-0.4101878130855355
3,2,4,-0.2991976197218943
3,2,5,-0.32799431816610464
3,2,6,-0.2724760052723139
3,2,7,-0.7841328388516167
3,2,8,-0.6125971587656314
3,2,9,0.2567753258553943
3,2,10,-0.298231894233529
3,3,1,0.16757432617128565
3,3,2,0.6244893847096362
3,3,3,0.17324990878755175
3,3,4,0.2191406911547233
3,3,5,0.03443020545035025
3,3,6,0.08280721669038582
3,3,7,0.7841324890257558
3,3,8,0.7129443187893918
3,3,9,-3.0848668444030707e-6
3,3,10,0.2602393485694184
3,4,1,-0.47802144505881905
3,4,2,-0.8352038571872543
3,4,3,-0.6200942525638651
3,4,4,-0.5173253954753148
3,4,5,-0.5851579397185426
3,4,6,-0.4406622822469428
3,4,7,-0.5111649160716882
3,4,8,-0.6214741204386947
3,4,9,-0.5056444673575259
3,4,10,-0.5028866991578197
3,5,1,0.7639856435020673
3,5,2,0.8352039374453587
3,5,3,-0.16045567929978355
3,5,4,-0.04490910709260365
3,5,5,0.862292643517794
3,5,6,0.03645699715872586
3,5,7,-0.04661037214840469
3,5,8,-0.15334428817532308
3,5,9,-0.1529697830808796
3,5,10,0.13705114422705145
3,6,1,-0.42096161052421427
3,6,2,-0.5065399566258638
3,6,3,-0.5381147355742952
3,6,4,-0.31541006930408144
3,6,5,-0.5051305069216836
3,6,6,-0.385275214544171
3,6,7,-0.5111812902523079
3,6,8,-0.42148158445262474
3,6,9,-0.5303790351916525
3,6,10,-0.2956200980211512
3,7,1,-0.5921479564957075
3,7,2,-0.5067429300710103
3,7,3,-0.37607969959634
3,7,4,-0.3178313841353493
3,7,5,-0.498684932410552
3,7,6,-0.2919617521424387
3,7,7,-0.4562221478347217
3,7,8,-0.5416380517015211
3,7,9,-0.4506757189186257
3,7,10,-0.2916739951337264
3,8,1,-0.5977661682334507
3,8,2,-0.584429988880925
3,8,3,-0.37602354128734494
3,8,4,-0.3239013237624573
3,8,5,-0.5045319174950142
3,8,6,-0.28933194019882724
3,8,7,-0.5109850874575004
3,8,8,-0.438812722065111
3,8,9,-0.45071361016412537
3,8,10,-0.42493723379934367
3,9,1,-0.026518006035978647
3,9,2,0.8967686906627301
3,9,3,0.018698817796573675
3,9,4,-0.06407260867721543
3,9,5,-0.11268668635773404
3,9,6,0.0638727230373457
3,9,7,-0.11892897905141275
3,9,8,-0.053152283447541304
3,9,9,-0.13833632455831513
3,9,10,0.10928138303247725
3,10,1,-0.027243043269048695
3,10,2,-0.19323289542540478
3,10,3,0.01789791203146418
3,10,4,0.07559228293768538
3,10,5,-0.11320007029669288
3,10,6,0.8775242181377726
3,10,7,0.9199524879017424
3,10,8,-0.18021395145658525
3,10,9,0.8949898262342404
3,10,10,-0.04538082523347975
3,11,1,0.07947888296537986
3,11,2,0.8941765308762499
3,11,3,-0.042456925505844456
3,11,4,0.16269465627102453
3,11,5,-0.009980802189237803
3,11,6,0.17316946775947595
3,11,7,0.9176213630347163
3,11,8,0.8579125896341333
3,11,9,-0.03466531404365836
3,11,10,0.8355270051920286
3,12,1,-0.5346116516126971
3,12,2,-0.38518515050781316
3,12,3,-0.6632457625037773
3,12,4,-0.2798149504208651
3,12,5,0.900506815502448
3,12,6,-0.36983943184419943
3,12,7,-0.44662738859546175
3,12,8,-0.5077717296708761
3,12,9,-0.4658446662549842
3,12,10,-0.40035686035191886
3,13,1,-0.3544164824359206
3,13,2,-0.20665853512327698
3,13,3,0.8191883848503991
3,13,4,-0.10277023957281228
3,13,5,0.9016894719751476
3,13,6,-0.08506644803012264
3,13,7,-0.22034413281292975
3,13,8,0.8606203594851474
3,13,9,-0.28606926663683097
3,13,10,-0.20701452181902247
3,14,1,-0.19757757872856718
3,14,2,-0.2468937421663946
3,14,3,0.8166149926309729
3,14,4,-0.12600536765005366
3,14,5,-0.2747902959868865
3,14,6,-0.19892428061723066
3,14,7,-0.2811168741730181
3,14,8,0.8523901223871183
3,14,9,-0.30026298244318017
3,14,10,-0.21553533719534257
3,15,1,0.8044394391376528
3,15,2,-0.06602240029627215
3,15,3,0.8182462112927829
3,15,4,-0.09640112244751053
3,15,5,-0.048200794169340866
3,15,6,0.07321384285102073
3,15,7,0.9299233818454868
3,15,8,-0.21474969740899263
3,15,9,-0.14629343727017474
3,15,10,0.06932311751728926
3,16,1,-0.3358357295165604
3,16,2,-0.38434971664980655
3,16,3,-1.0906874740693748
3,16,4,0.8235980166904151
3,16,5,-0.41245359667039994
3,16,6,-0.35164738359331715
3,16,7,-0.418564672202247
3,16,8,-0.4956251251582101
3,16,9,-0.4377342072370314
3,16,10,0.8507546179569686
3,17,1,0.25026397610313666
3,17,2,0.9503075961940866
3,17,3,0.8179620885278027
3,17,4,0.2637455163998734
3,17,5,0.17476881607284278
3,17,6,0.8695276383104388
3,17,7,0.2163648143038286
3,17,8,0.20763702955041508
3,17,9,0.9048593748158646
3,17,10,0.3469966120026792
3,18,1,0.8038822033994206
3,18,2,0.011157528165459063
3,18,3,0.8186249645093573
3,18,4,0.816312947877975
3,18,5,-0.043913903999017956
3,18,6,0.021418190944323734
3,18,7,-0.049916886329059995
3,18,8,0.85028771768009
3,18,9,0.9051583048662906
3,18,10,0.029178832431050454
3,19,1,-0.4409099270684642
3,19,2,-0.2874501685570324
3,19,3,-0.17563718622611332
3,19,4,-0.39123770924826773
3,19,5,0.9288741711686062
3,19,6,-0.2072238677852669
3,19,7,-0.3011876069304258
3,19,8,-0.210433876902244
3,19,9,-0.2954612763160933
3,19,10,-0.15201022078977477
3,20,1,-0.06603182582033695
3,20,2,-0.052310586832484685
3,20,3,0.05697656179322376
3,20,4,0.8331228725036511
3,20,5,-0.02274378770551443
3,20,6,0.868787112856492
3,20,7,-0.06676528158974337
3,20,8,0.07233818335863412
3,20,9,0.9324982632889016
3,20,10,-0.009574240605837198
3,21,1,0.8290737770135237
3,21,2,-0.08621237957334649
3,21,3,-0.03517114277015336
3,21,4,-0.00882424455284269
3,21,5,-0.04202218132074963
3,21,6,0.04033335557408707
3,21,7,0.9557485905735442
3,21,8,-0.001779103295285328
3,21,9,-0.14028260177445684
3,21,10,0.07379104954426166
3,22,1,0.8314827733907068
3,22,2,-0.2361245571618651
3,22,3,-0.1273265790942786
3,22,4,-0.25950667112592407
3,22,5,-0.20816268442661653
3,22,6,-0.23065104714805681
3,22,7,-0.23442805305860573
3,22,8,-0.14426075242851133
3,22,9,-0.24649264160988804
3,22,10,-0.21357656377896664
3,23,1,-7.824252451660945e-6
3,23,2,0.9897423314040562
3,23,3,0.2811466937573038
3,23,4,0.28312399308653
3,23,5,0.2729555684099245
3,23,6,0.31030634044200334
3,23,7,0.2344325713494303
3,23,8,0.2842940198281052
3,23,9,0.9443223661612724
3,23,10,0.3393347926509113
3,24,1,8.044648860616732e-6
3,24,2,6.379683933355196e-7
3,24,3,1.1995776887652188e-5
3,24,4,0.004513048859089486
3,24,5,3.1625151714009814e-5
3,24,6,0.011880396376806546
3,24,7,8.590626819904301e-7
3,24,8,0.0020300482125117925
3,24,9,5.070043371246946e-7
3,24,10,0.013982199618724211
4,1,1,0.0038851095807367103
4,1,2,0.08249989161933449
4,1,3,0.004714692553282645
4,1,4,-0.021957845707474867
4,1,5,0.0034885545572074243
4,1,6,-0.019047890430615916
4,1,7,0.08249995064264243
4,1,8,0.024709711053807305
4,1,9,0.04124920931783129
4,1,10,0.03744754264813522
4,2,1,0.0037338024590974905
4,2,2,-0.0001226173582437387
4,2,3,0.004710041440383568
4,2,4,-0.01954425218378847
4,2,5,0.0035987777042679678
4,2,6,-0.027633300788659977
4,2,7,-0.00020622841221632632
4,2,8,0.02085908357160713
4,2,9,0.04125050777566356
4,2,10,-0.017276479444374444
4,3,1,0.0038100317948257245
4,3,2,0.00012230126806602598
4,3,3,0.0041311330485343176
4,3,4,-0.016920490136392415
4,3,5,0.0036103084141424144
4,3,6,-0.02392991878773667
4,3,7,0.00020587555949498626
4,3,8,0.023640258800297406
4,3,9,-4.373502365290216e-6
4,3,10,-0.01611054123192765
4,4,1,0.0038769064103809786
4,4,2,-0.00013341596340999545
4,4,3,0.004132690263830438
4,4,4,-0.014821237762296081
4,4,5,0.0036736586494135817
4,4,6,-0.020959705823201884
4,4,7,-0.0006028032939437433
4,4,8,-0.013638140939718497
4,4,9,-0.0005221379765694978
4,4,10,-0.026849956774866922
4,5,1,0.003958201307809259
4,5,2,0.00013350889105331193
4,5,3,0.0043435217174096555
4,5,4,-0.01238204985082083
4,5,5,0.004001465733924001
4,5,6,-0.017638103393260593
4,5,7,-0.0004211928736321119
4,5,8,-0.0184755918131728
4,5,9,-0.00033837450575967265
4,5,10,-0.016357738868754815
4,6,1,0.0026347244791501134
4,6,2,-0.00030589273683683665
4,6,3,0.004701647553612916
4,6,4,-0.01006044484623396
4,6,5,0.0037603301604176853
4,6,6,-0.014542643307297563
4,6,7,-0.00037484374721297176
4,6,8,-0.014932528407369416
4,6,9,-0.00029022213228536986
4,6,10,-0.013994350020426219
4,7,1,0.002707744170518493
4,7,2,-0.00012381697987132873
4,7,3,0.004699307414125352
4,7,4,-0.0076457239677782535
4,7,5,0.004230367890967764
4,7,6,-0.011388562023775008
4,7,7,-0.0003012586387041022
4,7,8,-0.0117933744125567
4,7,9,-0.00023052831699833798
4,7,10,-0.011518039222100658
4,8,1,0.002794804936040139
4,8,2,-3.358773325809472e-5
4,8,3,0.004697897401254508
4,8,4,-0.005191853112206768
4,8,5,0.00433657073626232
4,8,6,-0.008061380112127745
4,8,7,-0.00024112559546810713
4,8,8,-0.008788955446496438
4,8,9,-0.0001828505706850253
4,8,10,-0.010348675358043055
4,9,1,0.002892816560434497
4,9,2,6.197278020941832e-5
4,9,3,0.00469726940556002
4,9,4,-0.0027037081077461514
4,9,5,0.0038885979571815915
4,9,6,-0.004673495974574726
4,9,7,-0.00013825115099890678
4,9,8,-0.0020780290978031773
4,9,9,-0.000142165211912057
4,9,10,-0.005979739433449274
4,10,1,0.002997167736371667
4,10,2,0.00012507096386911443
4,10,3,0.004697507824116272
4,10,4,-0.0001991340044526571
4,10,5,0.003931516165611604
4,10,6,-0.0013273617736098905
4,10,7,-4.7887483101312356e-5
4,10,8,-0.0029213710625287936
4,10,9,-9.351417077752e-5
4,10,10,-0.0043179246733435275
4,11,1,0.0031099599945065212
4,11,2,0.000275429571888218
4,11,3,0.004698324449473122
4,11,4,0.0022768591797626622
4,11,5,0.004577751414283508
4,11,6,0.0013236260542676542
4,11,7,-4.794098988222806e-5
4,11,8,6.174543980389663e-5
4,11,9,-7.337443137792748e-5
4,11,10,-0.0019695358960014828
4,12,1,0.003232263405968376
4,12,2,-0.00038277294906109705
4,12,3,0.00469980153050658
4,12,4,0.004741511544918593
4,12,5,0.00464778022255484
4,12,6,0.0039295865281661554
4,12,7,-4.787934526807869e-5
4,12,8,0.0029711992204838333
4,12,9,-4.2710628652672944e-5
4,12,10,0.005512574840971306
4,13,1,0.00336627867119222
4,13,2,-0.00024889355656666085
4,13,3,0.004702239239785952
4,13,4,0.007273751192291587
4,13,5,0.0047192204855735775
4,13,6,0.006998480441212047
4,13,7,-3.7223586747750503e-6
4,13,8,0.005963422755402008
4,13,9,-1.3106875447831123e-5
4,13,10,0.0020849630485038143
4,14,1,0.003515892021356222
4,14,2,-0.00014512624065381174
4,14,3,0.004703993873094725
4,14,4,0.009901969236453471
4,14,5,0.004792754122537025
4,14,6,0.010263131197388337
4,14,7,4.031982244666332e-5
4,14,8,0.00896279762376595
4,14,9,1.6220802007818613e-5
4,14,10,0.0046838924888080585
4,15,1,0.0036792002242206287
4,15,2,-9.214280090080046e-5
4,15,3,0.004705285694902667
4,15,4,0.012632094125384043
4,15,5,0.004875662035327806
4,15,6,0.0044748466414074525
4,15,7,0.00020004579022288999
4,15,8,0.011817079851336846
4,15,9,6.46865106214839e-5
4,15,10,0.017898256806699372
4,16,1,0.0038584150909938345
4,16,2,-5.041163389625514e-5
4,16,3,0.00437875315467718
4,16,4,0.015526926799780162
4,16,5,0.004984514790612599
4,16,6,0.01728442612268014
4,16,7,0.00013825750300217737
4,16,8,0.01541366002462867
4,16,9,7.667127594170736e-5
4,16,10,0.007361850331764057
4,17,1,0.00405528057989319
4,17,2,-1.1855175121734673e-5
4,17,3,0.004707216240305276
4,17,4,0.018528051628036155
4,17,5,0.0051324448174408024
4,17,6,0.021265838469890823
4,17,7,0.00019299349395091037
4,17,8,0.020264314153984494
4,17,9,0.00010267213011954518
4,17,10,0.014150072599729033
4,18,1,0.004262537922723408
4,18,2,2.949120395617094e-5
4,18,3,0.004378305587429278
4,18,4,0.02185592549533313
4,18,5,0.00531466538647473
