1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.030382,0.030382
1/2017,0.079888,0.079888
1/2017,0.134021,0.134021
1/2017,0.188911,0.188911
1/2017,0.236069,0.236069
1/2017,0.260224,0.260224
1/2017,0.267941,0.267941
1/2017,0.255395,0.255395
1/2017,0.200544,0.200544
1/2017,0.135365,0.135365
1/2017,0.063035,0.063035
1/2017,0.003571,0.003571
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.001496,0.001495
1/2017,0.076508,0.076508
1/2017,0.204235,0.204235
1/2017,0.330065,0.330065
1/2017,0.425740,0.425740
1/2017,0.490344,0.490344
1/2017,0.520336,0.520336
1/2017,0.558122,0.558122
1/2017,0.505683,0.505683
1/2017,0.397604,0.397604
1/2017,0.258690,0.258690
1/2017,0.107908,0.107908
1/2017,0.007477,0.007478
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.001943,0.001943
1/2017,0.102363,0.102363
1/2017,0.275310,0.275310
1/2017,0.421452,0.421452
1/2017,0.511394,0.511394
1/2017,0.534769,0.534769
1/2017,0.531614,0.531614
1/2017,0.455829,0.455829
1/2017,0.386641,0.386641
1/2017,0.306159,0.306159
1/2017,0.201406,0.201406
1/2017,0.090324,0.090324
1/2017,0.006161,0.006162
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.001184,0.001184
1/2017,0.066196,0.066196
1/2017,0.179419,0.179419
1/2017,0.299078,0.299078
1/2017,0.409084,0.409084
1/2017,0.504255,0.504255
1/2017,0.568137,0.568137
1/2017,0.614215,0.614215
1/2017,0.605877,0.605877
1/2017,0.517175,0.517175
1/2017,0.351663,0.351663
1/2017,0.159268,0.159268
1/2017,0.014092,0.014096
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.003557,0.003555
1/2017,0.104085,0.104085
1/2017,0.245327,0.245327
1/2017,0.381112,0.381112
1/2017,0.501035,0.501035
1/2017,0.565077,0.565077
1/2017,0.570850,0.570850
1/2017,0.549329,0.549329
1/2017,0.551582,0.551582
1/2017,0.447035,0.447035
1/2017,0.313091,0.313091
1/2017,0.148815,0.148815
1/2017,0.012838,0.012841
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.003575,0.003573
1/2017,0.098433,0.098433
1/2017,0.296173,0.296173
1/2017,0.489431,0.489431
1/2017,0.621655,0.621655
1/2017,0.660733,0.660733
1/2017,0.636452,0.636452
1/2017,0.550520,0.550520
1/2017,0.479925,0.479925
1/2017,0.360491,0.360491
1/2017,0.221303,0.221303
1/2017,0.103328,0.103328
1/2017,0.010928,0.010930
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.003272,0.003270
1/2017,0.101426,0.101426
1/2017,0.277268,0.277268
1/2017,0.426101,0.426101
1/2017,0.516506,0.516506
1/2017,0.527530,0.527530
1/2017,0.474547,0.474547
1/2017,0.457661,0.457661
1/2017,0.483960,0.483960
1/2017,0.464737,0.464737
1/2017,0.329214,0.329214
1/2017,0.127033,0.127033
1/2017,0.007825,0.007826
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.001798,0.001798
1/2017,0.071580,0.071580
1/2017,0.164440,0.164440
1/2017,0.252871,0.252871
1/2017,0.340671,0.340671
1/2017,0.392586,0.392586
1/2017,0.437662,0.437662
1/2017,0.451852,0.451852
1/2017,0.457789,0.457789
1/2017,0.414404,0.414404
1/2017,0.289995,0.289995
1/2017,0.133865,0.133865
1/2017,0.009865,0.009867
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.002223,0.002222
1/2017,0.098530,0.098530
1/2017,0.276589,0.276589
1/2017,0.446831,0.446831
1/2017,0.575504,0.575504
1/2017,0.651221,0.651221
1/2017,0.676036,0.676036
1/2017,0.660426,0.660426
1/2017,0.603629,0.603629
1/2017,0.499864,0.499864
1/2017,0.356672,0.356672
1/2017,0.174267,0.174267
1/2017,0.015317,0.015322
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.001944,0.001943
1/2017,0.083734,0.083734
1/2017,0.249894,0.249894
1/2017,0.451464,0.451464
1/2017,0.588471,0.588471
1/2017,0.656685,0.656685
1/2017,0.685000,0.685000
1/2017,0.670371,0.670371
1/2017,0.596971,0.596971
1/2017,0.442917,0.442917
1/2017,0.256982,0.256982
1/2017,0.094564,0.094564
1/2017,0.005837,0.005838
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.003302,0.003299
1/2017,0.131910,0.131910
1/2017,0.333008,0.333008
1/2017,0.495852,0.495852
1/2017,0.614299,0.614299
1/2017,0.708761,0.708761
1/2017,0.731222,0.731222
1/2017,0.707863,0.707863
1/2017,0.647184,0.647184
1/2017,0.473885,0.473885
1/2017,0.284922,0.284922
1/2017,0.121288,0.121288
1/2017,0.007728,0.007729
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.003815,0.003812
1/2017,0.136717,0.136717
1/2017,0.324959,0.324959
1/2017,0.502981,0.502981
1/2017,0.618248,0.618248
1/2017,0.682642,0.682642
1/2017,0.717154,0.717154
1/2017,0.683920,0.683920
1/2017,0.586190,0.586190
1/2017,0.492770,0.492770
1/2017,0.350840,0.350840
1/2017,0.175902,0.175902
1/2017,0.015407,0.015413
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.003800,0.003795
1/2017,0.133686,0.133686
1/2017,0.334667,0.334667
1/2017,0.510723,0.510723
1/2017,0.631251,0.631251
1/2017,0.712575,0.712575
1/2017,0.738875,0.738875
1/2017,0.715694,0.715694
1/2017,0.654085,0.654085
1/2017,0.543435,0.543435
1/2017,0.388725,0.388725
1/2017,0.190832,0.190832
1/2017,0.017026,0.017035
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.003128,0.003125
1/2017,0.103138,0.103138
1/2017,0.290736,0.290736
1/2017,0.469945,0.469945
1/2017,0.591174,0.591174
1/2017,0.668233,0.668233
1/2017,0.700947,0.700947
1/2017,0.693991,0.693991
1/2017,0.634645,0.634645
1/2017,0.520218,0.520218
1/2017,0.356022,0.356022
1/2017,0.158845,0.158845
1/2017,0.013004,0.013007
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.033776,0.033776
1/2017,0.104661,0.104661
1/2017,0.233237,0.233237
1/2017,0.321577,0.321577
1/2017,0.404918,0.404918
1/2017,0.452451,0.452451
1/2017,0.408263,0.408263
1/2017,0.331443,0.331443
1/2017,0.229003,0.229003
1/2017,0.131601,0.131601
1/2017,0.047324,0.047324
1/2017,0.001751,0.001751
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000695,0.000694
1/2017,0.068063,0.068063
1/2017,0.189910,0.189910
1/2017,0.286159,0.286159
1/2017,0.386513,0.386513
1/2017,0.457996,0.457996
1/2017,0.509356,0.509356
1/2017,0.489012,0.489012
1/2017,0.478958,0.478958
1/2017,0.386039,0.386039
1/2017,0.253395,0.253395
1/2017,0.102083,0.102083
1/2017,0.005706,0.005706
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.001451,0.001451
1/2017,0.091813,0.091813
1/2017,0.299328,0.299328
1/2017,0.475097,0.475097
1/2017,0.554440,0.554440
1/2017,0.582705,0.582705
1/2017,0.577013,0.577013
1/2017,0.591185,0.591185
1/2017,0.562178,0.562178
1/2017,0.470501,0.470501
1/2017,0.284891,0.284891
1/2017,0.117328,0.117328
1/2017,0.007247,0.007248
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.003410,0.003407
1/2017,0.121188,0.121188
1/2017,0.294458,0.294458
1/2017,0.423911,0.423911
1/2017,0.552637,0.552637
1/2017,0.646843,0.646843
1/2017,0.693128,0.693128
1/2017,0.685753,0.685753
1/2017,0.624415,0.624415
1/2017,0.514548,0.514548
1/2017,0.349927,0.349927
1/2017,0.160288,0.160288
1/2017,0.011946,0.011949
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.001934,0.001933
1/2017,0.090692,0.090692
1/2017,0.215100,0.215100
1/2017,0.354949,0.354949
1/2017,0.440176,0.440176
1/2017,0.514712,0.514712
1/2017,0.546076,0.546076
1/2017,0.516185,0.516185
1/2017,0.482942,0.482942
1/2017,0.403833,0.403833
1/2017,0.277173,0.277173
1/2017,0.130643,0.130643
1/2017,0.010543,0.010545
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000982,0.000982
1/2017,0.069074,0.069074
1/2017,0.200217,0.200217
1/2017,0.339263,0.339263
1/2017,0.461827,0.461827
1/2017,0.550304,0.550304
1/2017,0.580088,0.580088
1/2017,0.553049,0.553049
1/2017,0.431986,0.431986
1/2017,0.334984,0.334984
1/2017,0.225824,0.225824
1/2017,0.101560,0.101560
1/2017,0.007549,0.007550
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.001265,0.001264
1/2017,0.082103,0.082103
1/2017,0.240010,0.240010
1/2017,0.387036,0.387036
1/2017,0.476092,0.476092
1/2017,0.545279,0.545279
1/2017,0.530010,0.530010
1/2017,0.481432,0.481432
1/2017,0.437364,0.437364
1/2017,0.356167,0.356167
1/2017,0.254668,0.254668
1/2017,0.121226,0.121226
1/2017,0.009910,0.009912
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.002941,0.002939
1/2017,0.131627,0.131627
1/2017,0.340303,0.340303
1/2017,0.515626,0.515626
1/2017,0.634182,0.634182
1/2017,0.705929,0.705929
1/2017,0.733322,0.733322
1/2017,0.710548,0.710548
1/2017,0.647202,0.647202
1/2017,0.534937,0.534937
1/2017,0.371356,0.371356
1/2017,0.166957,0.166957
1/2017,0.010960,0.010962
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.001751,0.001750
1/2017,0.099299,0.099299
1/2017,0.292401,0.292401
1/2017,0.469337,0.469337
1/2017,0.585495,0.585495
1/2017,0.642850,0.642850
1/2017,0.654378,0.654378
1/2017,0.628486,0.628486
1/2017,0.550779,0.550779
1/2017,0.427371,0.427371
1/2017,0.265982,0.265982
1/2017,0.103864,0.103864
1/2017,0.005716,0.005717
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000840,0.000840
1/2017,0.084996,0.084996
1/2017,0.229008,0.229008
1/2017,0.407940,0.407940
1/2017,0.513830,0.513830
1/2017,0.588481,0.588481
1/2017,0.591132,0.591132
1/2017,0.551400,0.551400
1/2017,0.481856,0.481856
1/2017,0.380947,0.380947
1/2017,0.261481,0.261481
1/2017,0.115804,0.115804
1/2017,0.007649,0.007650
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000224,0.000224
1/2017,0.043904,0.043904
1/2017,0.128452,0.128452
1/2017,0.232333,0.232333
1/2017,0.306239,0.306239
1/2017,0.354737,0.354737
1/2017,0.353473,0.353473
1/2017,0.342820,0.342820
1/2017,0.309868,0.309868
1/2017,0.243730,0.243730
1/2017,0.145329,0.145329
1/2017,0.055172,0.055172
1/2017,0.002264,0.002264
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.001499,0.001498
1/2017,0.094323,0.094323
1/2017,0.260322,0.260322
1/2017,0.422800,0.422800
1/2017,0.552986,0.552986
1/2017,0.642561,0.642561
1/2017,0.695104,0.695104
1/2017,0.687208,0.687208
1/2017,0.627113,0.627113
1/2017,0.519710,0.519710
1/2017,0.363842,0.363842
1/2017,0.166799,0.166799
1/2017,0.013485,0.013489
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.002963,0.002960
1/2017,0.124659,0.124659
1/2017,0.319252,0.319252
1/2017,0.484161,0.484161
1/2017,0.613495,0.613495
1/2017,0.690837,0.690837
1/2017,0.720643,0.720643
1/2017,0.706825,0.706825
1/2017,0.652614,0.652614
1/2017,0.545777,0.545777
1/2017,0.386342,0.386342
1/2017,0.188309,0.188309
1/2017,0.015961,0.015969
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000923,0.000923
1/2017,0.071358,0.071358
1/2017,0.188322,0.188322
1/2017,0.302113,0.302113
1/2017,0.400458,0.400458
1/2017,0.439263,0.439263
1/2017,0.328695,0.328695
1/2017,0.249089,0.249089
1/2017,0.222459,0.222459
1/2017,0.191423,0.191423
1/2017,0.169631,0.169631
1/2017,0.085389,0.085389
1/2017,0.007845,0.007846
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
1/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000307,0.000307
2/2017,0.047262,0.047262
2/2017,0.129322,0.129322
2/2017,0.221942,0.221942
2/2017,0.379070,0.379070
2/2017,0.517549,0.517549
2/2017,0.554607,0.554607
2/2017,0.558424,0.558424
2/2017,0.503318,0.503318
2/2017,0.404379,0.404379
2/2017,0.283915,0.283915
2/2017,0.111496,0.111496
2/2017,0.006637,0.006637
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.002824,0.002822
2/2017,0.130092,0.130092
2/2017,0.317695,0.317695
2/2017,0.479800,0.479800
2/2017,0.591883,0.591883
2/2017,0.666473,0.666473
2/2017,0.701558,0.701558
2/2017,0.689128,0.689128
2/2017,0.635638,0.635638
2/2017,0.530430,0.530430
2/2017,0.369215,0.369215
2/2017,0.175925,0.175925
2/2017,0.013540,0.013545
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.002504,0.002502
2/2017,0.105987,0.105987
2/2017,0.268859,0.268859
2/2017,0.392627,0.392627
2/2017,0.496049,0.496049
2/2017,0.583434,0.583434
2/2017,0.593234,0.593234
2/2017,0.556047,0.556047
2/2017,0.470319,0.470319
2/2017,0.358366,0.358366
2/2017,0.225968,0.225968
2/2017,0.092249,0.092249
2/2017,0.005857,0.005857
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.002064,0.002063
2/2017,0.092355,0.092355
2/2017,0.273665,0.273665
2/2017,0.460620,0.460620
2/2017,0.612140,0.612140
2/2017,0.688643,0.688643
2/2017,0.721424,0.721424
2/2017,0.709222,0.709222
2/2017,0.651328,0.651328
2/2017,0.544287,0.544287
2/2017,0.390502,0.390502
2/2017,0.192066,0.192066
2/2017,0.016464,0.016474
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.002663,0.002661
2/2017,0.120085,0.120085
2/2017,0.331433,0.331433
2/2017,0.531135,0.531135
2/2017,0.632992,0.632992
2/2017,0.709434,0.709434
2/2017,0.723879,0.723879
2/2017,0.726976,0.726976
2/2017,0.672246,0.672246
2/2017,0.562149,0.562149
2/2017,0.399976,0.399976
2/2017,0.195583,0.195583
2/2017,0.016241,0.016252
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.002580,0.002578
2/2017,0.102136,0.102136
2/2017,0.276536,0.276536
2/2017,0.449123,0.449123
2/2017,0.594666,0.594666
2/2017,0.691100,0.691100
2/2017,0.732109,0.732109
2/2017,0.720172,0.720172
2/2017,0.654266,0.654266
2/2017,0.539159,0.539159
2/2017,0.366365,0.366365
2/2017,0.155640,0.155640
2/2017,0.010780,0.010783
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.001921,0.001920
2/2017,0.105908,0.105908
2/2017,0.282637,0.282637
2/2017,0.449861,0.449861
2/2017,0.518174,0.518174
2/2017,0.554061,0.554061
2/2017,0.531479,0.531479
2/2017,0.493407,0.493407
2/2017,0.431854,0.431854
2/2017,0.336799,0.336799
2/2017,0.208797,0.208797
2/2017,0.087518,0.087518
2/2017,0.006690,0.006691
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
2/2017,0.002057,0.002056
2/2017,0.096879,0.096879
2/2017,0.271913,0.271913
2/2017,0.468397,0.468397
2/2017,0.598078,0.598078
2/2017,0.685266,0.685266
2/2017,0.713321,0.713321
2/2017,0.706531,0.706531
2/2017,0.651782,0.651782
2/2017,0.539038,0.539038
2/2017,0.391240,0.391240
2/2017,0.190806,0.190806
2/2017,0.015607,0.015615
2/2017,0.000000,0.000000
2/2017,0.000000,0.000000
